Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2003-01-01,01:00,,,36,46,5,,,24.8
2003-01-01,02:00,,,7,40,6,,,19.2
2003-01-01,03:00,,,4,42,8,,,22.9
2003-01-01,04:00,,,6,48,3,,,14.2
2003-01-01,05:00,,,3,49,4,,,9.3
2003-01-01,06:00,,,2,47,6,,,7.6
2003-01-01,07:00,,,4,30,29,,,7.4
2003-01-01,08:00,,,1,9,67,,,14.4
2003-01-01,09:00,,,1,8,71,,,12.9
2003-01-01,10:00,,,2,12,68,,,16.6
2003-01-01,11:00,,,2,13,68,,,18.0
2003-01-01,12:00,,,1,7,77,,,14.6
2003-01-01,13:00,,,1,9,75,,,15.1
2003-01-01,14:00,,,1,9,76,,,14.0
2003-01-01,15:00,,,1,11,75,,,17.2
2003-01-01,16:00,,,1,10,76,,,15.5
2003-01-01,17:00,,,1,13,71,,,17.7
2003-01-01,18:00,,,1,16,65,,,24.4
2003-01-01,19:00,,,1,14,66,,,21.6
2003-01-01,20:00,,,1,11,65,,,15.1
2003-01-01,21:00,,,1,11,59,,,14.3
2003-01-01,22:00,,,1,13,55,,,16.4
2003-01-01,23:00,,,1,13,51,,,15.1
2003-01-02,00:00,,,1,12,51,,,13.4
2003-01-02,01:00,,,1,12,49,,,11.6
2003-01-02,02:00,,,1,11,48,,,9.3
2003-01-02,03:00,,,1,10,47,,,7.2
2003-01-02,04:00,,,1,11,46,,,5.8
2003-01-02,05:00,,,1,10,45,,,5.0
2003-01-02,06:00,,,1,15,41,,,5.8
2003-01-02,07:00,,,1,13,42,,,5.9
2003-01-02,08:00,,,1,14,42,,,7.0
2003-01-02,09:00,,,1,14,42,,,7.2
2003-01-02,10:00,,,2,14,42,,,8.1
2003-01-02,11:00,,,4,18,40,,,10.4
2003-01-02,12:00,,,5,19,43,,,11.8
2003-01-02,13:00,,,3,19,46,,,10.5
2003-01-02,14:00,,,2,19,47,,,10.3
2003-01-02,15:00,,,2,21,45,,,9.1
2003-01-02,16:00,,,2,23,42,,,7.4
2003-01-02,17:00,,,15,47,13,,,4.3
2003-01-02,18:00,,,43,55,5,,,5.2
2003-01-02,19:00,,,1,18,39,,,5.3
2003-01-02,20:00,,,1,18,37,,,6.4
2003-01-02,21:00,,,1,16,42,,,7.7
2003-01-02,22:00,,,1,18,43,,,4.8
2003-01-02,23:00,,,1,11,56,,,3.7
2003-01-03,00:00,,,1,9,60,,,4.2
2003-01-03,01:00,,,1,11,58,,,4.3
2003-01-03,02:00,,,1,11,62,,,4.3
2003-01-03,03:00,,,1,13,64,,,7.0
2003-01-03,04:00,,,1,11,64,,,7.3
2003-01-03,05:00,,,1,9,66,,,3.9
2003-01-03,06:00,,,1,7,70,,,1.8
2003-01-03,07:00,,,1,6,73,,,1.3
2003-01-03,08:00,,,1,7,73,,,1.5
2003-01-03,09:00,,,1,10,64,,,2.5
2003-01-03,10:00,,,1,15,51,,,2.9
2003-01-03,11:00,,,1,18,41,,,2.4
2003-01-03,12:00,,,4,31,30,,,5.0
2003-01-03,13:00,,,7,34,27,,,4.3
2003-01-03,14:00,,,2,24,39,,,3.9
2003-01-03,15:00,,,15,39,15,,,3.1
2003-01-03,16:00,,,31,47,3,,,3.4
2003-01-03,17:00,,,17,43,3,,,4.5
2003-01-03,18:00,,,15,43,3,,,2.7
2003-01-03,19:00,,,23,43,1,,,1.1
2003-01-03,20:00,,,14,32,16,,,3.2
2003-01-03,21:00,,,2,18,40,,,4.2
2003-01-03,22:00,,,1,15,44,,,4.1
2003-01-03,23:00,,,1,15,45,,,4.4
2003-01-04,00:00,,,1,11,50,,,4.1
2003-01-04,01:00,,,1,9,52,,,4.6
2003-01-04,02:00,,,1,9,50,,,4.3
2003-01-04,03:00,,,1,10,46,,,4.1
2003-01-04,04:00,,,1,14,36,,,5.3
2003-01-04,05:00,,,1,19,12,,,1.8
2003-01-04,06:00,,,1,18,5,,,1.8
2003-01-04,07:00,,,2,18,4,,,1.7
2003-01-04,08:00,,,1,16,11,,,2.6
2003-01-04,09:00,,,1,13,25,,,4.6
2003-01-04,10:00,,,1,11,29,,,6.1
2003-01-04,11:00,,,2,12,30,,,8.0
2003-01-04,12:00,,,2,14,32,,,6.1
2003-01-04,13:00,,,2,13,35,,,5.5
2003-01-04,14:00,,,1,11,41,,,4.0
2003-01-04,15:00,,,1,10,46,,,4.4
2003-01-04,16:00,,,1,9,55,,,4.0
2003-01-04,17:00,,,1,9,57,,,3.1
2003-01-04,18:00,,,1,9,56,,,4.0
2003-01-04,19:00,,,1,7,60,,,2.8
2003-01-04,20:00,,,1,8,59,,,3.4
2003-01-04,21:00,,,1,7,62,,,3.6
2003-01-04,22:00,,,1,6,62,,,3.5
2003-01-04,23:00,,,1,7,60,,,2.9
2003-01-05,00:00,,,1,7,60,,,4.1
2003-01-05,01:00,,,1,11,53,,,6.8
2003-01-05,02:00,,,1,12,51,,,4.9
2003-01-05,03:00,,,1,11,48,,,4.0
2003-01-05,04:00,,,1,11,47,,,4.3
2003-01-05,05:00,,,1,10,51,,,5.2
2003-01-05,06:00,,,1,8,54,,,6.0
2003-01-05,07:00,,,1,7,54,,,6.4
2003-01-05,08:00,,,1,8,53,,,7.2
2003-01-05,09:00,,,1,9,53,,,6.4
2003-01-05,10:00,,,1,13,48,,,8.6
2003-01-05,11:00,,,1,10,58,,,4.6
2003-01-05,12:00,,,1,8,63,,,3.1
2003-01-05,13:00,,,1,6,67,,,2.4
2003-01-05,14:00,,,1,6,71,,,2.0
2003-01-05,15:00,,,1,7,71,,,1.7
2003-01-05,16:00,,,1,13,61,,,3.0
2003-01-05,17:00,,,1,20,50,,,9.3
2003-01-05,18:00,,,4,33,27,,,13.7
2003-01-05,19:00,,,1,25,33,,,15.3
