Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2003-01-01,01:00,,,1,31,41,,,54.9
2003-01-01,02:00,,,1,29,41,,,62.3
2003-01-01,03:00,,,1,26,45,,,49.6
2003-01-01,04:00,,,1,11,60,,,25.4
2003-01-01,05:00,,,1,6,65,,,11.4
2003-01-01,06:00,,,1,5,82,,,9.7
2003-01-01,07:00,,,1,3,84,,,8.1
2003-01-01,08:00,,,1,3,84,,,6.3
2003-01-01,09:00,,,1,8,77,,,13.8
2003-01-01,10:00,,,3,20,65,,,12.8
2003-01-01,11:00,,,14,40,44,,,34.4
2003-01-01,12:00,,,8,30,48,,,38.8
2003-01-01,13:00,,,10,30,45,,,62.6
2003-01-01,14:00,,,10,27,43,,,54.9
2003-01-01,15:00,,,9,32,38,,,64.6
2003-01-01,16:00,,,5,35,32,,,66.2
2003-01-01,17:00,,,1,44,22,,,77.5
2003-01-01,18:00,,,4,58,8,,,118.7
2003-01-01,19:00,,,3,52,10,,,110.4
2003-01-01,20:00,,,1,39,19,,,79.4
2003-01-01,21:00,,,2,36,20,,,54.3
2003-01-01,22:00,,,36,49,5,,,55.9
2003-01-01,23:00,,,11,44,8,,,37.5
2003-01-02,00:00,,,7,43,12,,,46.9
2003-01-02,01:00,,,3,33,22,,,41.5
2003-01-02,02:00,,,1,17,40,,,14.4
2003-01-02,03:00,,,1,22,34,,,19.6
2003-01-02,04:00,,,1,13,54,,,11.9
2003-01-02,05:00,,,1,3,75,,,1.1
2003-01-02,06:00,,,1,3,76,,,1.0
2003-01-02,07:00,,,1,4,73,,,1.0
2003-01-02,08:00,,,1,4,74,,,1.0
2003-01-02,09:00,,,1,4,80,,,1.0
2003-01-02,10:00,,,1,4,79,,,1.0
2003-01-02,11:00,,,1,4,76,,,1.0
2003-01-02,12:00,,,1,5,81,,,1.0
2003-01-02,13:00,,,1,5,77,,,1.0
2003-01-02,14:00,,,1,11,72,,,8.4
2003-01-02,15:00,,,1,3,98,,,1.0
2003-01-02,16:00,,,1,21,69,,,11.5
2003-01-02,17:00,,,1,16,63,,,12.4
2003-01-02,18:00,,,1,8,63,,,4.2
2003-01-02,19:00,,,1,4,75,,,1.0
2003-01-02,20:00,,,1,4,75,,,1.1
2003-01-02,21:00,,,1,3,87,,,1.0
2003-01-02,22:00,,,1,3,83,,,1.0
2003-01-02,23:00,,,1,3,82,,,1.0
2003-01-03,00:00,,,1,3,83,,,1.0
2003-01-03,01:00,,,1,3,90,,,1.0
2003-01-03,02:00,,,1,3,83,,,1.0
2003-01-03,03:00,,,1,4,75,,,1.0
2003-01-03,04:00,,,1,4,74,,,1.0
2003-01-03,05:00,,,1,3,78,,,1.0
2003-01-03,06:00,,,1,3,80,,,1.0
