Datum Zeit,Dresden-Nord NO2
,µg/m³
01-05-01 00:00,80
30-04-01 23:00,98
30-04-01 22:00,138
30-04-01 21:00,137
30-04-01 20:00,121
30-04-01 19:00,154
30-04-01 18:00,70
30-04-01 17:00,65
30-04-01 16:00,70
30-04-01 15:00,70
30-04-01 14:00,59
30-04-01 13:00,59
30-04-01 12:00,58
30-04-01 11:00,56
30-04-01 10:00,58
30-04-01 09:00,57
30-04-01 08:00,51
30-04-01 07:00,
30-04-01 06:00,43
30-04-01 05:00,37
30-04-01 04:00,43
30-04-01 03:00,67
30-04-01 02:00,58
30-04-01 01:00,87
30-04-01 00:00,76
29-04-01 23:00,84
29-04-01 22:00,126
29-04-01 21:00,108
29-04-01 20:00,103
29-04-01 19:00,89
29-04-01 18:00,78
29-04-01 17:00,71
29-04-01 16:00,51
29-04-01 15:00,64
29-04-01 14:00,57
29-04-01 13:00,51
29-04-01 12:00,64
29-04-01 11:00,65
29-04-01 10:00,45
29-04-01 09:00,41
29-04-01 08:00,49
29-04-01 07:00,
29-04-01 06:00,36
29-04-01 05:00,34
29-04-01 04:00,64
29-04-01 03:00,54
29-04-01 02:00,60
29-04-01 01:00,86
29-04-01 00:00,90
28-04-01 23:00,80
28-04-01 22:00,74
28-04-01 21:00,96
28-04-01 20:00,91
28-04-01 19:00,91
28-04-01 18:00,68
28-04-01 17:00,70
28-04-01 16:00,67
28-04-01 15:00,81
28-04-01 14:00,66
28-04-01 13:00,69
28-04-01 12:00,81
28-04-01 11:00,82
28-04-01 10:00,75
28-04-01 09:00,68
28-04-01 08:00,
28-04-01 07:00,56
28-04-01 06:00,55
28-04-01 05:00,48
28-04-01 04:00,43
28-04-01 03:00,54
28-04-01 02:00,70
28-04-01 01:00,78
28-04-01 00:00,69
27-04-01 23:00,72
27-04-01 22:00,90
27-04-01 21:00,93
27-04-01 20:00,92
27-04-01 19:00,70
27-04-01 18:00,70
27-04-01 17:00,84
27-04-01 16:00,55
27-04-01 15:00,83
27-04-01 14:00,102
27-04-01 13:00,89
27-04-01 12:00,84
27-04-01 11:00,88
27-04-01 10:00,90
27-04-01 09:00,76
27-04-01 08:00,
27-04-01 07:00,128
27-04-01 06:00,125
27-04-01 05:00,105
27-04-01 04:00,60
27-04-01 03:00,39
27-04-01 02:00,32
27-04-01 01:00,54
27-04-01 00:00,65
26-04-01 23:00,102
26-04-01 22:00,88
26-04-01 21:00,73
26-04-01 20:00,85
26-04-01 19:00,100
26-04-01 18:00,91
26-04-01 17:00,91
26-04-01 16:00,110
26-04-01 15:00,95
26-04-01 14:00,91
26-04-01 13:00,88
26-04-01 12:00,88
26-04-01 11:00,95
26-04-01 10:00,100
26-04-01 09:00,101
26-04-01 08:00,
26-04-01 07:00,143
26-04-01 06:00,128
26-04-01 05:00,71
26-04-01 04:00,54
26-04-01 03:00,41
26-04-01 02:00,26
26-04-01 01:00,40
26-04-01 00:00,45
25-04-01 23:00,62
25-04-01 22:00,59
25-04-01 21:00,55
25-04-01 20:00,66
25-04-01 19:00,96
25-04-01 18:00,92
25-04-01 17:00,86
25-04-01 16:00,91
25-04-01 15:00,
25-04-01 14:00,65
25-04-01 13:00,52
25-04-01 12:00,49
25-04-01 11:00,61
25-04-01 10:00,78
25-04-01 09:00,88
25-04-01 08:00,85
25-04-01 07:00,150
25-04-01 06:00,139
25-04-01 05:00,79
25-04-01 04:00,37
25-04-01 03:00,40
25-04-01 02:00,34
25-04-01 01:00,34
25-04-01 00:00,49
24-04-01 23:00,56
24-04-01 22:00,64
24-04-01 21:00,92
24-04-01 20:00,85
24-04-01 19:00,65
24-04-01 18:00,64
24-04-01 17:00,81
24-04-01 16:00,
24-04-01 15:00,85
24-04-01 14:00,62
24-04-01 13:00,73
24-04-01 12:00,66
24-04-01 11:00,104
24-04-01 10:00,109
24-04-01 09:00,119
24-04-01 08:00,136
24-04-01 07:00,138
24-04-01 06:00,119
24-04-01 05:00,85
24-04-01 04:00,62
24-04-01 03:00,52
24-04-01 02:00,47
24-04-01 01:00,59
24-04-01 00:00,85
23-04-01 23:00,106
23-04-01 22:00,158
23-04-01 21:00,216
23-04-01 20:00,188
23-04-01 19:00,123
23-04-01 18:00,98
23-04-01 17:00,103
23-04-01 16:00,
23-04-01 15:00,99
23-04-01 14:00,114
23-04-01 13:00,132
23-04-01 12:00,98
23-04-01 11:00,110
23-04-01 10:00,131
23-04-01 09:00,139
23-04-01 08:00,159
23-04-01 07:00,144
23-04-01 06:00,136
23-04-01 05:00,89
23-04-01 04:00,84
23-04-01 03:00,75
23-04-01 02:00,40
23-04-01 01:00,39
23-04-01 00:00,69
22-04-01 23:00,109
22-04-01 22:00,100
22-04-01 21:00,95
22-04-01 20:00,87
22-04-01 19:00,92
22-04-01 18:00,77
22-04-01 17:00,
22-04-01 16:00,80
22-04-01 15:00,92
22-04-01 14:00,86
22-04-01 13:00,86
22-04-01 12:00,77
22-04-01 11:00,55
22-04-01 10:00,62
22-04-01 09:00,64
22-04-01 08:00,45
22-04-01 07:00,72
22-04-01 06:00,75
22-04-01 05:00,68
22-04-01 04:00,55
22-04-01 03:00,24
22-04-01 02:00,19
22-04-01 01:00,23
22-04-01 00:00,33
21-04-01 23:00,54
21-04-01 22:00,44
21-04-01 21:00,25
21-04-01 20:00,68
21-04-01 19:00,45
21-04-01 18:00,41
21-04-01 17:00,
21-04-01 16:00,42
21-04-01 15:00,29
21-04-01 14:00,36
21-04-01 13:00,36
21-04-01 12:00,42
21-04-01 11:00,38
21-04-01 10:00,34
21-04-01 09:00,46
21-04-01 08:00,63
21-04-01 07:00,49
21-04-01 06:00,74
21-04-01 05:00,43
21-04-01 04:00,26
21-04-01 03:00,22
21-04-01 02:00,28
21-04-01 01:00,28
21-04-01 00:00,42
20-04-01 23:00,56
20-04-01 22:00,61
20-04-01 21:00,60
20-04-01 20:00,46
20-04-01 19:00,75
20-04-01 18:00,
20-04-01 17:00,91
20-04-01 16:00,71
20-04-01 15:00,70
20-04-01 14:00,53
20-04-01 13:00,63
20-04-01 12:00,72
20-04-01 11:00,129
20-04-01 10:00,143
20-04-01 09:00,116
20-04-01 08:00,163
20-04-01 07:00,130
20-04-01 06:00,137
20-04-01 05:00,92
20-04-01 04:00,63
20-04-01 03:00,61
20-04-01 02:00,51
20-04-01 01:00,45
20-04-01 00:00,60
19-04-01 23:00,97
19-04-01 22:00,100
19-04-01 21:00,109
19-04-01 20:00,130
19-04-01 19:00,116
19-04-01 18:00,
19-04-01 17:00,117
19-04-01 16:00,92
19-04-01 15:00,111
19-04-01 14:00,98
19-04-01 13:00,105
19-04-01 12:00,110
19-04-01 11:00,116
19-04-01 10:00,115
19-04-01 09:00,114
19-04-01 08:00,134
19-04-01 07:00,146
19-04-01 06:00,142
19-04-01 05:00,85
19-04-01 04:00,70
19-04-01 03:00,37
19-04-01 02:00,39
19-04-01 01:00,44
19-04-01 00:00,45
18-04-01 23:00,49
18-04-01 22:00,65
18-04-01 21:00,59
18-04-01 20:00,81
18-04-01 19:00,
18-04-01 18:00,119
18-04-01 17:00,119
18-04-01 16:00,117
18-04-01 15:00,104
18-04-01 14:00,99
18-04-01 13:00,108
18-04-01 12:00,93
18-04-01 11:00,108
18-04-01 10:00,113
18-04-01 09:00,114
18-04-01 08:00,118
18-04-01 07:00,104
18-04-01 06:00,107
18-04-01 05:00,85
18-04-01 04:00,47
18-04-01 03:00,35
18-04-01 02:00,37
18-04-01 01:00,46
18-04-01 00:00,58
17-04-01 23:00,65
17-04-01 22:00,85
17-04-01 21:00,94
17-04-01 20:00,124
17-04-01 19:00,
17-04-01 18:00,129
17-04-01 17:00,117
17-04-01 16:00,100
17-04-01 15:00,100
17-04-01 14:00,111
17-04-01 13:00,110
17-04-01 12:00,121
17-04-01 11:00,127
17-04-01 10:00,101
17-04-01 09:00,114
17-04-01 08:00,131
17-04-01 07:00,143
17-04-01 06:00,144
17-04-01 05:00,100
17-04-01 04:00,86
17-04-01 03:00,67
17-04-01 02:00,53
17-04-01 01:00,49
17-04-01 00:00,70
16-04-01 23:00,101
16-04-01 22:00,98
16-04-01 21:00,97
16-04-01 20:00,
16-04-01 19:00,93
16-04-01 18:00,74
16-04-01 17:00,72
16-04-01 16:00,70
16-04-01 15:00,74
16-04-01 14:00,69
16-04-01 13:00,74
16-04-01 12:00,64
16-04-01 11:00,77
16-04-01 10:00,78
16-04-01 09:00,56
16-04-01 08:00,56
16-04-01 07:00,40
16-04-01 06:00,60
16-04-01 05:00,48
16-04-01 04:00,37
16-04-01 03:00,35
16-04-01 02:00,40
16-04-01 01:00,54
16-04-01 00:00,58
15-04-01 23:00,58
15-04-01 22:00,92
15-04-01 21:00,87
15-04-01 20:00,
15-04-01 19:00,89
15-04-01 18:00,98
15-04-01 17:00,104
15-04-01 16:00,77
15-04-01 15:00,65
15-04-01 14:00,48
15-04-01 13:00,42
15-04-01 12:00,40
15-04-01 11:00,46
15-04-01 10:00,41
15-04-01 09:00,37
15-04-01 08:00,33
15-04-01 07:00,20
15-04-01 06:00,25
15-04-01 05:00,41
15-04-01 04:00,45
15-04-01 03:00,33
15-04-01 02:00,33
15-04-01 01:00,40
15-04-01 00:00,52
14-04-01 23:00,55
14-04-01 22:00,74
14-04-01 21:00,
14-04-01 20:00,59
14-04-01 19:00,76
14-04-01 18:00,57
14-04-01 17:00,57
14-04-01 16:00,37
14-04-01 15:00,56
14-04-01 14:00,72
14-04-01 13:00,60
14-04-01 12:00,64
14-04-01 11:00,57
14-04-01 10:00,56
14-04-01 09:00,71
14-04-01 08:00,63
14-04-01 07:00,72
14-04-01 06:00,87
14-04-01 05:00,76
14-04-01 04:00,64
14-04-01 03:00,28
14-04-01 02:00,29
14-04-01 01:00,34
14-04-01 00:00,38
13-04-01 23:00,33
13-04-01 22:00,54
13-04-01 21:00,
13-04-01 20:00,48
13-04-01 19:00,77
13-04-01 18:00,53
13-04-01 17:00,60
13-04-01 16:00,63
13-04-01 15:00,37
13-04-01 14:00,46
13-04-01 13:00,59
13-04-01 12:00,62
13-04-01 11:00,61
13-04-01 10:00,42
13-04-01 09:00,43
13-04-01 08:00,35
13-04-01 07:00,32
13-04-01 06:00,29
13-04-01 05:00,40
13-04-01 04:00,33
13-04-01 03:00,20
13-04-01 02:00,20
13-04-01 01:00,27
13-04-01 00:00,30
12-04-01 23:00,40
12-04-01 22:00,
12-04-01 21:00,72
12-04-01 20:00,79
12-04-01 19:00,52
12-04-01 18:00,64
12-04-01 17:00,81
12-04-01 16:00,74
12-04-01 15:00,83
12-04-01 14:00,78
12-04-01 13:00,83
12-04-01 12:00,73
12-04-01 11:00,85
12-04-01 10:00,84
12-04-01 09:00,121
12-04-01 08:00,95
12-04-01 07:00,114
12-04-01 06:00,87
12-04-01 05:00,76
12-04-01 04:00,49
12-04-01 03:00,28
12-04-01 02:00,22
12-04-01 01:00,26
12-04-01 00:00,26
11-04-01 23:00,43
11-04-01 22:00,
11-04-01 21:00,107
11-04-01 20:00,97
11-04-01 19:00,94
11-04-01 18:00,84
11-04-01 17:00,105
11-04-01 16:00,116
11-04-01 15:00,116
11-04-01 14:00,63
11-04-01 13:00,47
11-04-01 12:00,69
11-04-01 11:00,101
11-04-01 10:00,96
11-04-01 09:00,122
11-04-01 08:00,126
11-04-01 07:00,117
11-04-01 06:00,89
11-04-01 05:00,66
11-04-01 04:00,44
11-04-01 03:00,44
11-04-01 02:00,41
11-04-01 01:00,63
11-04-01 00:00,80
10-04-01 23:00,
10-04-01 22:00,76
10-04-01 21:00,93
10-04-01 20:00,85
10-04-01 19:00,92
10-04-01 18:00,75
10-04-01 17:00,76
10-04-01 16:00,83
10-04-01 15:00,83
10-04-01 14:00,95
10-04-01 13:00,78
10-04-01 12:00,68
10-04-01 11:00,57
10-04-01 10:00,75
10-04-01 09:00,73
10-04-01 08:00,85
10-04-01 07:00,83
10-04-01 06:00,86
10-04-01 05:00,51
10-04-01 04:00,32
10-04-01 03:00,22
10-04-01 02:00,24
10-04-01 01:00,23
10-04-01 00:00,27
09-04-01 23:00,
09-04-01 22:00,81
09-04-01 21:00,95
09-04-01 20:00,78
09-04-01 19:00,51
09-04-01 18:00,66
09-04-01 17:00,85
09-04-01 16:00,74
09-04-01 15:00,82
09-04-01 14:00,79
09-04-01 13:00,85
09-04-01 12:00,90
09-04-01 11:00,92
09-04-01 10:00,92
09-04-01 09:00,101
09-04-01 08:00,137
09-04-01 07:00,155
09-04-01 06:00,137
09-04-01 05:00,77
09-04-01 04:00,40
09-04-01 03:00,34
09-04-01 02:00,32
09-04-01 01:00,52
09-04-01 00:00,
08-04-01 23:00,91
08-04-01 22:00,89
08-04-01 21:00,72
08-04-01 20:00,56
08-04-01 19:00,49
08-04-01 18:00,60
08-04-01 17:00,50
08-04-01 16:00,50
08-04-01 15:00,53
08-04-01 14:00,69
08-04-01 13:00,75
08-04-01 12:00,53
08-04-01 11:00,88
08-04-01 10:00,74
08-04-01 09:00,68
08-04-01 08:00,62
08-04-01 07:00,82
08-04-01 06:00,75
08-04-01 05:00,67
08-04-01 04:00,32
08-04-01 03:00,38
08-04-01 02:00,53
08-04-01 01:00,85
08-04-01 00:00,
07-04-01 23:00,88
07-04-01 22:00,72
07-04-01 21:00,128
07-04-01 20:00,112
07-04-01 19:00,117
07-04-01 18:00,102
07-04-01 17:00,123
07-04-01 16:00,85
07-04-01 15:00,72
07-04-01 14:00,86
07-04-01 13:00,89
07-04-01 12:00,92
07-04-01 11:00,73
07-04-01 10:00,59
07-04-01 09:00,55
07-04-01 08:00,51
07-04-01 07:00,53
07-04-01 06:00,65
07-04-01 05:00,57
07-04-01 04:00,37
07-04-01 03:00,42
07-04-01 02:00,30
07-04-01 01:00,
07-04-01 00:00,63
06-04-01 23:00,88
06-04-01 22:00,99
06-04-01 21:00,75
06-04-01 20:00,99
06-04-01 19:00,99
06-04-01 18:00,126
06-04-01 17:00,134
06-04-01 16:00,130
06-04-01 15:00,137
06-04-01 14:00,121
06-04-01 13:00,123
06-04-01 12:00,130
06-04-01 11:00,117
06-04-01 10:00,84
06-04-01 09:00,95
06-04-01 08:00,96
06-04-01 07:00,96
06-04-01 06:00,94
06-04-01 05:00,63
06-04-01 04:00,45
06-04-01 03:00,27
06-04-01 02:00,25
06-04-01 01:00,
06-04-01 00:00,44
05-04-01 23:00,50
05-04-01 22:00,85
05-04-01 21:00,89
05-04-01 20:00,109
05-04-01 19:00,109
05-04-01 18:00,101
05-04-01 17:00,88
05-04-01 16:00,80
05-04-01 15:00,91
05-04-01 14:00,84
05-04-01 13:00,80
05-04-01 12:00,79
05-04-01 11:00,79
05-04-01 10:00,87
05-04-01 09:00,81
05-04-01 08:00,125
05-04-01 07:00,129
05-04-01 06:00,114
05-04-01 05:00,62
05-04-01 04:00,44
05-04-01 03:00,24
05-04-01 02:00,
05-04-01 01:00,30
05-04-01 00:00,43
04-04-01 23:00,55
04-04-01 22:00,70
04-04-01 21:00,65
04-04-01 20:00,64
04-04-01 19:00,72
04-04-01 18:00,65
04-04-01 17:00,75
04-04-01 16:00,80
04-04-01 15:00,78
04-04-01 14:00,60
04-04-01 13:00,64
04-04-01 12:00,62
04-04-01 11:00,72
04-04-01 10:00,91
04-04-01 09:00,110
04-04-01 08:00,122
04-04-01 07:00,100
04-04-01 06:00,95
04-04-01 05:00,75
04-04-01 04:00,39
04-04-01 03:00,33
04-04-01 02:00,
04-04-01 01:00,35
04-04-01 00:00,71
03-04-01 23:00,112
03-04-01 22:00,100
03-04-01 21:00,80
03-04-01 20:00,125
03-04-01 19:00,125
03-04-01 18:00,130
03-04-01 17:00,102
03-04-01 16:00,80
03-04-01 15:00,101
03-04-01 14:00,91
03-04-01 13:00,91
03-04-01 12:00,111
03-04-01 11:00,95
03-04-01 10:00,90
03-04-01 09:00,95
03-04-01 08:00,100
03-04-01 07:00,133
03-04-01 06:00,119
03-04-01 05:00,72
03-04-01 04:00,46
03-04-01 03:00,
03-04-01 02:00,55
03-04-01 01:00,45
03-04-01 00:00,50
02-04-01 23:00,57
02-04-01 22:00,96
02-04-01 21:00,117
02-04-01 20:00,133
02-04-01 19:00,69
02-04-01 18:00,57
02-04-01 17:00,57
02-04-01 16:00,77
02-04-01 15:00,62
02-04-01 14:00,69
02-04-01 13:00,64
02-04-01 12:00,77
02-04-01 11:00,96
02-04-01 10:00,112
02-04-01 09:00,129
02-04-01 08:00,146
02-04-01 07:00,171
02-04-01 06:00,141
02-04-01 05:00,96
02-04-01 04:00,49
02-04-01 03:00,
02-04-01 02:00,22
02-04-01 01:00,29
02-04-01 00:00,53
01-04-01 23:00,100
01-04-01 22:00,157
01-04-01 21:00,134
01-04-01 20:00,98
01-04-01 19:00,68
01-04-01 18:00,91
01-04-01 17:00,87
01-04-01 16:00,72
01-04-01 15:00,70
01-04-01 14:00,66
01-04-01 13:00,56
01-04-01 12:00,65
01-04-01 11:00,68
01-04-01 10:00,60
01-04-01 09:00,51
01-04-01 08:00,46
01-04-01 07:00,40
01-04-01 06:00,37
01-04-01 05:00,37
01-04-01 04:00,
01-04-01 03:00,39
01-04-01 02:00,55
01-04-01 01:00,68

