Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-05-01 00:00,97
30-04-01 23:00,98
30-04-01 22:00,107
30-04-01 21:00,100
30-04-01 20:00,60
30-04-01 19:00,47
30-04-01 18:00,37
30-04-01 17:00,29
30-04-01 16:00,29
30-04-01 15:00,23
30-04-01 14:00,33
30-04-01 13:00,38
30-04-01 12:00,32
30-04-01 11:00,32
30-04-01 10:00,41
30-04-01 09:00,49
30-04-01 08:00,94
30-04-01 07:00,83
30-04-01 06:00,56
30-04-01 05:00,41
30-04-01 04:00,40
30-04-01 03:00,
30-04-01 02:00,51
30-04-01 01:00,59
30-04-01 00:00,62
29-04-01 23:00,58
29-04-01 22:00,38
29-04-01 21:00,36
29-04-01 20:00,22
29-04-01 19:00,14
29-04-01 18:00,15
29-04-01 17:00,10
29-04-01 16:00,11
29-04-01 15:00,13
29-04-01 14:00,12
29-04-01 13:00,16
29-04-01 12:00,14
29-04-01 11:00,13
29-04-01 10:00,14
29-04-01 09:00,10
29-04-01 08:00,10
29-04-01 07:00,14
29-04-01 06:00,10
29-04-01 05:00,10
29-04-01 04:00,
29-04-01 03:00,16
29-04-01 02:00,12
29-04-01 01:00,15
29-04-01 00:00,20
28-04-01 23:00,21
28-04-01 22:00,21
28-04-01 21:00,24
28-04-01 20:00,21
28-04-01 19:00,17
28-04-01 18:00,14
28-04-01 17:00,11
28-04-01 16:00,15
28-04-01 15:00,14
28-04-01 14:00,16
28-04-01 13:00,15
28-04-01 12:00,14
28-04-01 11:00,14
28-04-01 10:00,16
28-04-01 09:00,15
28-04-01 08:00,21
28-04-01 07:00,32
28-04-01 06:00,21
28-04-01 05:00,19
28-04-01 04:00,
28-04-01 03:00,21
28-04-01 02:00,41
28-04-01 01:00,62
28-04-01 00:00,69
27-04-01 23:00,49
27-04-01 22:00,45
27-04-01 21:00,36
27-04-01 20:00,49
27-04-01 19:00,28
27-04-01 18:00,24
27-04-01 17:00,26
27-04-01 16:00,27
27-04-01 15:00,20
27-04-01 14:00,23
27-04-01 13:00,26
27-04-01 12:00,20
27-04-01 11:00,28
27-04-01 10:00,31
27-04-01 09:00,40
27-04-01 08:00,49
27-04-01 07:00,83
27-04-01 06:00,86
27-04-01 05:00,
27-04-01 04:00,23
27-04-01 03:00,16
27-04-01 02:00,16
27-04-01 01:00,19
27-04-01 00:00,21
26-04-01 23:00,22
26-04-01 22:00,23
26-04-01 21:00,33
26-04-01 20:00,24
26-04-01 19:00,24
26-04-01 18:00,25
26-04-01 17:00,27
26-04-01 16:00,22
26-04-01 15:00,22
26-04-01 14:00,23
26-04-01 13:00,20
26-04-01 12:00,25
26-04-01 11:00,22
26-04-01 10:00,22
26-04-01 09:00,20
26-04-01 08:00,25
26-04-01 07:00,55
26-04-01 06:00,39
26-04-01 05:00,
26-04-01 04:00,14
26-04-01 03:00,13
26-04-01 02:00,11
26-04-01 01:00,12
26-04-01 00:00,13
25-04-01 23:00,13
25-04-01 22:00,16
25-04-01 21:00,15
25-04-01 20:00,22
25-04-01 19:00,26
25-04-01 18:00,41
25-04-01 17:00,52
25-04-01 16:00,45
25-04-01 15:00,35
25-04-01 14:00,36
25-04-01 13:00,36
25-04-01 12:00,34
25-04-01 11:00,49
25-04-01 10:00,40
25-04-01 09:00,63
25-04-01 08:00,63
25-04-01 07:00,64
25-04-01 06:00,
25-04-01 05:00,89
25-04-01 04:00,68
25-04-01 03:00,61
25-04-01 02:00,31
25-04-01 01:00,17
25-04-01 00:00,50
24-04-01 23:00,25
24-04-01 22:00,34
24-04-01 21:00,50
24-04-01 20:00,121
24-04-01 19:00,51
24-04-01 18:00,31
24-04-01 17:00,29
24-04-01 16:00,35
24-04-01 15:00,29
24-04-01 14:00,24
24-04-01 13:00,30
24-04-01 12:00,23
24-04-01 11:00,28
24-04-01 10:00,37
24-04-01 09:00,60
24-04-01 08:00,83
24-04-01 07:00,91
24-04-01 06:00,
24-04-01 05:00,57
24-04-01 04:00,47
24-04-01 03:00,31
24-04-01 02:00,35
24-04-01 01:00,35
24-04-01 00:00,42
23-04-01 23:00,67
23-04-01 22:00,82
23-04-01 21:00,99
23-04-01 20:00,65
23-04-01 19:00,34
23-04-01 18:00,28
23-04-01 17:00,30
23-04-01 16:00,28
23-04-01 15:00,29
23-04-01 14:00,31
23-04-01 13:00,31
23-04-01 12:00,39
23-04-01 11:00,44
23-04-01 10:00,45
23-04-01 09:00,56
23-04-01 08:00,74
23-04-01 07:00,
23-04-01 06:00,65
23-04-01 05:00,32
23-04-01 04:00,31
23-04-01 03:00,42
23-04-01 02:00,30
23-04-01 01:00,23
23-04-01 00:00,21
22-04-01 23:00,23
22-04-01 22:00,24
22-04-01 21:00,30
22-04-01 20:00,24
22-04-01 19:00,25
22-04-01 18:00,22
22-04-01 17:00,21
22-04-01 16:00,18
22-04-01 15:00,16
22-04-01 14:00,16
22-04-01 13:00,13
22-04-01 12:00,14
22-04-01 11:00,13
22-04-01 10:00,12
22-04-01 09:00,12
22-04-01 08:00,11
22-04-01 07:00,
22-04-01 06:00,10
22-04-01 05:00,10
22-04-01 04:00,8
22-04-01 03:00,9
22-04-01 02:00,9
22-04-01 01:00,11
22-04-01 00:00,11
21-04-01 23:00,12
21-04-01 22:00,16
21-04-01 21:00,14
21-04-01 20:00,16
21-04-01 19:00,15
21-04-01 18:00,13
21-04-01 17:00,13
21-04-01 16:00,13
21-04-01 15:00,14
21-04-01 14:00,17
21-04-01 13:00,19
21-04-01 12:00,18
21-04-01 11:00,28
21-04-01 10:00,26
21-04-01 09:00,22
21-04-01 08:00,
21-04-01 07:00,19
21-04-01 06:00,15
21-04-01 05:00,12
21-04-01 04:00,12
21-04-01 03:00,12
21-04-01 02:00,14
21-04-01 01:00,19
21-04-01 00:00,21
20-04-01 23:00,28
20-04-01 22:00,49
20-04-01 21:00,46
20-04-01 20:00,40
20-04-01 19:00,40
20-04-01 18:00,35
20-04-01 17:00,33
20-04-01 16:00,26
20-04-01 15:00,30
20-04-01 14:00,30
20-04-01 13:00,42
20-04-01 12:00,35
20-04-01 11:00,36
20-04-01 10:00,55
20-04-01 09:00,67
20-04-01 08:00,
20-04-01 07:00,81
20-04-01 06:00,68
20-04-01 05:00,62
20-04-01 04:00,39
20-04-01 03:00,42
20-04-01 02:00,37
20-04-01 01:00,29
20-04-01 00:00,39
19-04-01 23:00,35
19-04-01 22:00,42
19-04-01 21:00,37
19-04-01 20:00,36
19-04-01 19:00,28
19-04-01 18:00,22
19-04-01 17:00,24
19-04-01 16:00,22
19-04-01 15:00,21
19-04-01 14:00,17
19-04-01 13:00,20
19-04-01 12:00,20
19-04-01 11:00,24
19-04-01 10:00,23
19-04-01 09:00,
19-04-01 08:00,33
19-04-01 07:00,62
19-04-01 06:00,50
19-04-01 05:00,27
19-04-01 04:00,23
19-04-01 03:00,22
19-04-01 02:00,21
