Datum Zeit,Borna O3
,µg/m³
01-05-01 00:00,
30-04-01 23:00,50
30-04-01 22:00,72
30-04-01 21:00,74
30-04-01 20:00,99
30-04-01 19:00,117
30-04-01 18:00,122
30-04-01 17:00,116
30-04-01 16:00,84
30-04-01 15:00,88
30-04-01 14:00,71
30-04-01 13:00,60
30-04-01 12:00,56
30-04-01 11:00,47
30-04-01 10:00,35
30-04-01 09:00,25
30-04-01 08:00,15
30-04-01 07:00,7
30-04-01 06:00,2
30-04-01 05:00,2
30-04-01 04:00,2
30-04-01 03:00,10
30-04-01 02:00,17
30-04-01 01:00,25
30-04-01 00:00,
29-04-01 23:00,48
29-04-01 22:00,36
29-04-01 21:00,29
29-04-01 20:00,27
29-04-01 19:00,42
29-04-01 18:00,58
29-04-01 17:00,61
29-04-01 16:00,56
29-04-01 15:00,64
29-04-01 14:00,69
29-04-01 13:00,63
29-04-01 12:00,66
29-04-01 11:00,69
29-04-01 10:00,63
29-04-01 09:00,58
29-04-01 08:00,51
29-04-01 07:00,45
29-04-01 06:00,48
29-04-01 05:00,49
29-04-01 04:00,50
29-04-01 03:00,47
29-04-01 02:00,47
29-04-01 01:00,
29-04-01 00:00,48
28-04-01 23:00,41
28-04-01 22:00,41
28-04-01 21:00,50
28-04-01 20:00,56
28-04-01 19:00,63
28-04-01 18:00,60
28-04-01 17:00,69
28-04-01 16:00,73
28-04-01 15:00,62
28-04-01 14:00,51
28-04-01 13:00,56
28-04-01 12:00,54
28-04-01 11:00,47
28-04-01 10:00,40
28-04-01 09:00,32
28-04-01 08:00,34
28-04-01 07:00,31
28-04-01 06:00,35
28-04-01 05:00,35
28-04-01 04:00,35
28-04-01 03:00,41
28-04-01 02:00,38
28-04-01 01:00,
28-04-01 00:00,32
27-04-01 23:00,34
27-04-01 22:00,31
27-04-01 21:00,25
27-04-01 20:00,39
27-04-01 19:00,39
27-04-01 18:00,46
27-04-01 17:00,54
27-04-01 16:00,50
27-04-01 15:00,52
27-04-01 14:00,44
27-04-01 13:00,45
27-04-01 12:00,40
27-04-01 11:00,41
27-04-01 10:00,31
27-04-01 09:00,24
27-04-01 08:00,20
27-04-01 07:00,14
27-04-01 06:00,10
27-04-01 05:00,17
27-04-01 04:00,28
27-04-01 03:00,33
27-04-01 02:00,
27-04-01 01:00,39
27-04-01 00:00,43
26-04-01 23:00,42
26-04-01 22:00,46
26-04-01 21:00,58
26-04-01 20:00,56
26-04-01 19:00,63
26-04-01 18:00,53
26-04-01 17:00,46
26-04-01 16:00,50
26-04-01 15:00,56
26-04-01 14:00,51
26-04-01 13:00,44
26-04-01 12:00,44
26-04-01 11:00,48
26-04-01 10:00,48
26-04-01 09:00,46
26-04-01 08:00,40
26-04-01 07:00,31
26-04-01 06:00,28
26-04-01 05:00,40
26-04-01 04:00,47
26-04-01 03:00,52
26-04-01 02:00,
26-04-01 01:00,63
26-04-01 00:00,70
25-04-01 23:00,62
25-04-01 22:00,65
25-04-01 21:00,64
25-04-01 20:00,65
25-04-01 19:00,44
