Datum Zeit,Schwartenberg PM10
,µg/m³
30-04-01,24
29-04-01,14
28-04-01,8
27-04-01,8
26-04-01,4
25-04-01,15
24-04-01,18
23-04-01,16
22-04-01,7
21-04-01,15
20-04-01,17
19-04-01,16
18-04-01,11
17-04-01,11
16-04-01,4
15-04-01,9
14-04-01,8
13-04-01,10
12-04-01,17
11-04-01,14
10-04-01,17
09-04-01,12
08-04-01,12
07-04-01,11
06-04-01,9
05-04-01,9
04-04-01,27
03-04-01,25
02-04-01,30
01-04-01,20

