Datum Zeit,Bautzen NO2
,µg/m³
01-05-01 00:00,18
30-04-01 23:00,40
30-04-01 22:00,68
30-04-01 21:00,
30-04-01 20:00,75
30-04-01 19:00,22
30-04-01 18:00,14
30-04-01 17:00,12
30-04-01 16:00,10
30-04-01 15:00,12
30-04-01 14:00,13
30-04-01 13:00,10
30-04-01 12:00,10
30-04-01 11:00,10
30-04-01 10:00,10
30-04-01 09:00,11
30-04-01 08:00,15
30-04-01 07:00,15
30-04-01 06:00,10
30-04-01 05:00,9
30-04-01 04:00,8
30-04-01 03:00,23
30-04-01 02:00,37
30-04-01 01:00,39
30-04-01 00:00,43
29-04-01 23:00,40
29-04-01 22:00,
29-04-01 21:00,44
29-04-01 20:00,78
29-04-01 19:00,35
29-04-01 18:00,10
29-04-01 17:00,8
29-04-01 16:00,10
29-04-01 15:00,13
29-04-01 14:00,8
29-04-01 13:00,13
29-04-01 12:00,12
29-04-01 11:00,9
29-04-01 10:00,7
29-04-01 09:00,15
29-04-01 08:00,14
29-04-01 07:00,14
29-04-01 06:00,13
29-04-01 05:00,14
29-04-01 04:00,13
29-04-01 03:00,14
29-04-01 02:00,14
29-04-01 01:00,16
29-04-01 00:00,16
28-04-01 23:00,15
28-04-01 22:00,
28-04-01 21:00,18
28-04-01 20:00,19
28-04-01 19:00,14
28-04-01 18:00,17
28-04-01 17:00,14
28-04-01 16:00,17
28-04-01 15:00,15
28-04-01 14:00,20
28-04-01 13:00,15
28-04-01 12:00,15
28-04-01 11:00,16
28-04-01 10:00,21
28-04-01 09:00,23
28-04-01 08:00,20
28-04-01 07:00,21
28-04-01 06:00,13
28-04-01 05:00,12
28-04-01 04:00,13
28-04-01 03:00,20
28-04-01 02:00,28
28-04-01 01:00,32
28-04-01 00:00,25
27-04-01 23:00,
27-04-01 22:00,27
27-04-01 21:00,26
27-04-01 20:00,32
27-04-01 19:00,24
27-04-01 18:00,34
27-04-01 17:00,35
27-04-01 16:00,35
27-04-01 15:00,18
27-04-01 14:00,21
27-04-01 13:00,21
27-04-01 12:00,21
27-04-01 11:00,28
27-04-01 10:00,29
27-04-01 09:00,27
27-04-01 08:00,34
27-04-01 07:00,36
27-04-01 06:00,60
27-04-01 05:00,47
27-04-01 04:00,25
27-04-01 03:00,15
27-04-01 02:00,13
27-04-01 01:00,17
27-04-01 00:00,16
26-04-01 23:00,
26-04-01 22:00,18
26-04-01 21:00,21
26-04-01 20:00,70
26-04-01 19:00,40
26-04-01 18:00,35
26-04-01 17:00,35
26-04-01 16:00,39
26-04-01 15:00,35
26-04-01 14:00,30
26-04-01 13:00,33
26-04-01 12:00,33
26-04-01 11:00,32
26-04-01 10:00,31
26-04-01 09:00,29
26-04-01 08:00,35
26-04-01 07:00,46
26-04-01 06:00,43
26-04-01 05:00,18
26-04-01 04:00,12
26-04-01 03:00,9
26-04-01 02:00,10
26-04-01 01:00,9
26-04-01 00:00,
25-04-01 23:00,11
25-04-01 22:00,14
25-04-01 21:00,22
25-04-01 20:00,65
25-04-01 19:00,28
25-04-01 18:00,18
25-04-01 17:00,16
25-04-01 16:00,13
25-04-01 15:00,15
25-04-01 14:00,14
25-04-01 13:00,12
25-04-01 12:00,12
25-04-01 11:00,13
25-04-01 10:00,14
25-04-01 09:00,17
25-04-01 08:00,20
25-04-01 07:00,19
25-04-01 06:00,17
25-04-01 05:00,13
25-04-01 04:00,14
25-04-01 03:00,27
25-04-01 02:00,23
25-04-01 01:00,36
25-04-01 00:00,
24-04-01 23:00,50
24-04-01 22:00,60
24-04-01 21:00,84
24-04-01 20:00,96
24-04-01 19:00,65
24-04-01 18:00,31
24-04-01 17:00,29
24-04-01 16:00,29
24-04-01 15:00,26
24-04-01 14:00,24
24-04-01 13:00,26
24-04-01 12:00,26
24-04-01 11:00,30
24-04-01 10:00,35
24-04-01 09:00,36
24-04-01 08:00,54
24-04-01 07:00,71
24-04-01 06:00,80
24-04-01 05:00,74
24-04-01 04:00,50
24-04-01 03:00,37
24-04-01 02:00,24
24-04-01 01:00,
24-04-01 00:00,26
23-04-01 23:00,33
23-04-01 22:00,48
23-04-01 21:00,75
23-04-01 20:00,70
23-04-01 19:00,49
23-04-01 18:00,37
23-04-01 17:00,35
23-04-01 16:00,36
23-04-01 15:00,41
23-04-01 14:00,40
23-04-01 13:00,40
23-04-01 12:00,34
23-04-01 11:00,38
23-04-01 10:00,43
23-04-01 09:00,40
23-04-01 08:00,50
23-04-01 07:00,55
23-04-01 06:00,49
23-04-01 05:00,32
23-04-01 04:00,28
23-04-01 03:00,23
23-04-01 02:00,21
23-04-01 01:00,
23-04-01 00:00,21
22-04-01 23:00,18
22-04-01 22:00,32
22-04-01 21:00,22
22-04-01 20:00,22
22-04-01 19:00,25
22-04-01 18:00,21
22-04-01 17:00,20
22-04-01 16:00,19
22-04-01 15:00,19
22-04-01 14:00,17
22-04-01 13:00,17
22-04-01 12:00,17
22-04-01 11:00,15
22-04-01 10:00,15
22-04-01 09:00,16
22-04-01 08:00,13
22-04-01 07:00,14
22-04-01 06:00,11
22-04-01 05:00,10
22-04-01 04:00,10
22-04-01 03:00,12
22-04-01 02:00,
22-04-01 01:00,8
22-04-01 00:00,10
21-04-01 23:00,11
21-04-01 22:00,10
21-04-01 21:00,11
21-04-01 20:00,21
21-04-01 19:00,19
21-04-01 18:00,18
21-04-01 17:00,20
21-04-01 16:00,18
21-04-01 15:00,20
21-04-01 14:00,19
21-04-01 13:00,21
21-04-01 12:00,23
21-04-01 11:00,27
21-04-01 10:00,31
21-04-01 09:00,27
21-04-01 08:00,28
21-04-01 07:00,28
21-04-01 06:00,25
21-04-01 05:00,18
21-04-01 04:00,14
21-04-01 03:00,14
21-04-01 02:00,
21-04-01 01:00,13
21-04-01 00:00,14
20-04-01 23:00,17
20-04-01 22:00,21
20-04-01 21:00,27
20-04-01 20:00,40
20-04-01 19:00,35
20-04-01 18:00,24
20-04-01 17:00,35
20-04-01 16:00,28
20-04-01 15:00,32
20-04-01 14:00,38
20-04-01 13:00,31
20-04-01 12:00,30
20-04-01 11:00,34
20-04-01 10:00,38
20-04-01 09:00,67
20-04-01 08:00,74
20-04-01 07:00,69
20-04-01 06:00,73
20-04-01 05:00,65
20-04-01 04:00,36
20-04-01 03:00,
20-04-01 02:00,39
20-04-01 01:00,23
20-04-01 00:00,26
19-04-01 23:00,43
19-04-01 22:00,56
19-04-01 21:00,58
19-04-01 20:00,59
19-04-01 19:00,28
19-04-01 18:00,14
19-04-01 17:00,12
19-04-01 16:00,10
19-04-01 15:00,10
19-04-01 14:00,16
19-04-01 13:00,18
19-04-01 12:00,17
19-04-01 11:00,19
19-04-01 10:00,34
19-04-01 09:00,30
19-04-01 08:00,34
19-04-01 07:00,43
19-04-01 06:00,44
19-04-01 05:00,30
19-04-01 04:00,17
19-04-01 03:00,
19-04-01 02:00,11
19-04-01 01:00,10
19-04-01 00:00,9
18-04-01 23:00,14
18-04-01 22:00,14
18-04-01 21:00,19
18-04-01 20:00,19
18-04-01 19:00,26
18-04-01 18:00,31
18-04-01 17:00,24
18-04-01 16:00,23
18-04-01 15:00,26
18-04-01 14:00,20
18-04-01 13:00,17
18-04-01 12:00,18
18-04-01 11:00,20
18-04-01 10:00,19
18-04-01 09:00,20
18-04-01 08:00,28
18-04-01 07:00,32
18-04-01 06:00,28
18-04-01 05:00,23
18-04-01 04:00,
18-04-01 03:00,11
18-04-01 02:00,11
18-04-01 01:00,14
18-04-01 00:00,21
17-04-01 23:00,22
17-04-01 22:00,20
17-04-01 21:00,25
17-04-01 20:00,22
17-04-01 19:00,26
17-04-01 18:00,29
17-04-01 17:00,29
17-04-01 16:00,36
17-04-01 15:00,43
17-04-01 14:00,32
17-04-01 13:00,37
17-04-01 12:00,37
17-04-01 11:00,31
17-04-01 10:00,29
17-04-01 09:00,31
17-04-01 08:00,37
17-04-01 07:00,44
17-04-01 06:00,39
17-04-01 05:00,31
17-04-01 04:00,
17-04-01 03:00,14
17-04-01 02:00,16
17-04-01 01:00,19
17-04-01 00:00,17
16-04-01 23:00,26
16-04-01 22:00,32
16-04-01 21:00,37
16-04-01 20:00,32
16-04-01 19:00,24
16-04-01 18:00,21
16-04-01 17:00,15
16-04-01 16:00,12
16-04-01 15:00,14
16-04-01 14:00,14
16-04-01 13:00,16
16-04-01 12:00,13
16-04-01 11:00,19
16-04-01 10:00,18
16-04-01 09:00,16
16-04-01 08:00,17
16-04-01 07:00,18
16-04-01 06:00,23
16-04-01 05:00,
16-04-01 04:00,12
16-04-01 03:00,11
16-04-01 02:00,13
16-04-01 01:00,18
16-04-01 00:00,16
15-04-01 23:00,22
15-04-01 22:00,21
15-04-01 21:00,24
15-04-01 20:00,21
15-04-01 19:00,18
15-04-01 18:00,14
15-04-01 17:00,13
15-04-01 16:00,14
15-04-01 15:00,13
15-04-01 14:00,12
15-04-01 13:00,10
15-04-01 12:00,10
15-04-01 11:00,10
15-04-01 10:00,10
15-04-01 09:00,10
15-04-01 08:00,15
15-04-01 07:00,17
15-04-01 06:00,18
15-04-01 05:00,
15-04-01 04:00,16
15-04-01 03:00,11
15-04-01 02:00,9
15-04-01 01:00,10
15-04-01 00:00,18
14-04-01 23:00,20
14-04-01 22:00,22
14-04-01 21:00,29
14-04-01 20:00,25
14-04-01 19:00,17
14-04-01 18:00,13
14-04-01 17:00,11
14-04-01 16:00,12
14-04-01 15:00,13
14-04-01 14:00,10
14-04-01 13:00,11
14-04-01 12:00,14
14-04-01 11:00,15
14-04-01 10:00,17
14-04-01 09:00,17
14-04-01 08:00,16
14-04-01 07:00,15
14-04-01 06:00,
14-04-01 05:00,11
14-04-01 04:00,10
14-04-01 03:00,12
14-04-01 02:00,12
14-04-01 01:00,10
14-04-01 00:00,12
13-04-01 23:00,12
13-04-01 22:00,13
13-04-01 21:00,15
13-04-01 20:00,13
13-04-01 19:00,13
13-04-01 18:00,12
13-04-01 17:00,10
13-04-01 16:00,16
13-04-01 15:00,13
13-04-01 14:00,12
13-04-01 13:00,9
13-04-01 12:00,10
13-04-01 11:00,13
13-04-01 10:00,12
13-04-01 09:00,12
13-04-01 08:00,12
13-04-01 07:00,12
13-04-01 06:00,
13-04-01 05:00,9
13-04-01 04:00,9
13-04-01 03:00,8
13-04-01 02:00,7
13-04-01 01:00,7
13-04-01 00:00,9
12-04-01 23:00,13
12-04-01 22:00,15
12-04-01 21:00,17
12-04-01 20:00,22
12-04-01 19:00,21
12-04-01 18:00,19
12-04-01 17:00,19
12-04-01 16:00,18
12-04-01 15:00,20
12-04-01 14:00,22
12-04-01 13:00,22
12-04-01 12:00,24
12-04-01 11:00,23
12-04-01 10:00,24
12-04-01 09:00,28
12-04-01 08:00,36
12-04-01 07:00,
12-04-01 06:00,39
12-04-01 05:00,31
12-04-01 04:00,16
12-04-01 03:00,10
12-04-01 02:00,11
12-04-01 01:00,11
12-04-01 00:00,13
11-04-01 23:00,17
11-04-01 22:00,23
11-04-01 21:00,24
11-04-01 20:00,28
11-04-01 19:00,31
11-04-01 18:00,40
11-04-01 17:00,37
11-04-01 16:00,31
11-04-01 15:00,33
11-04-01 14:00,29
11-04-01 13:00,23
11-04-01 12:00,30
11-04-01 11:00,36
11-04-01 10:00,45
11-04-01 09:00,49
11-04-01 08:00,60
11-04-01 07:00,
11-04-01 06:00,41
11-04-01 05:00,39
11-04-01 04:00,39
11-04-01 03:00,31
11-04-01 02:00,23
11-04-01 01:00,20
11-04-01 00:00,36
10-04-01 23:00,37
10-04-01 22:00,46
10-04-01 21:00,46
10-04-01 20:00,51
10-04-01 19:00,24
10-04-01 18:00,26
10-04-01 17:00,30
10-04-01 16:00,26
10-04-01 15:00,24
10-04-01 14:00,15
10-04-01 13:00,12
10-04-01 12:00,11
10-04-01 11:00,13
10-04-01 10:00,16
10-04-01 09:00,15
10-04-01 08:00,
10-04-01 07:00,19
10-04-01 06:00,15
10-04-01 05:00,10
10-04-01 04:00,9
10-04-01 03:00,17
10-04-01 02:00,24
10-04-01 01:00,21
10-04-01 00:00,21
09-04-01 23:00,25
09-04-01 22:00,45
09-04-01 21:00,62
09-04-01 20:00,50
09-04-01 19:00,51
09-04-01 18:00,22
09-04-01 17:00,21
09-04-01 16:00,23
09-04-01 15:00,24
09-04-01 14:00,25
09-04-01 13:00,31
09-04-01 12:00,26
09-04-01 11:00,28
09-04-01 10:00,24
09-04-01 09:00,25
09-04-01 08:00,
09-04-01 07:00,47
09-04-01 06:00,46
09-04-01 05:00,23
