Datum Zeit,Glauchau SO2
,µg/m³
01-05-01 00:00,
30-04-01 23:00,
30-04-01 22:00,
30-04-01 21:00,
30-04-01 20:00,
30-04-01 19:00,
30-04-01 18:00,7.3
30-04-01 17:00,8.0
30-04-01 16:00,6.2
30-04-01 15:00,5.6
30-04-01 14:00,5.9
30-04-01 13:00,7.0
30-04-01 12:00,8.4
30-04-01 11:00,9.5
30-04-01 10:00,10.4
30-04-01 09:00,8.4
30-04-01 08:00,6.2
30-04-01 07:00,3.6
30-04-01 06:00,2.2
30-04-01 05:00,1.7
30-04-01 04:00,1.7
30-04-01 03:00,1.7
30-04-01 02:00,1.7
30-04-01 01:00,
30-04-01 00:00,4.8
29-04-01 23:00,5.5
29-04-01 22:00,4.9
29-04-01 21:00,4.3
29-04-01 20:00,3.7
29-04-01 19:00,4.2
29-04-01 18:00,3.5
29-04-01 17:00,3.8
29-04-01 16:00,3.4
29-04-01 15:00,3.8
29-04-01 14:00,3.6
29-04-01 13:00,4.1
29-04-01 12:00,4.5
29-04-01 11:00,4.2
29-04-01 10:00,4.6
29-04-01 09:00,3.8
29-04-01 08:00,4.2
29-04-01 07:00,3.8
29-04-01 06:00,2.6
29-04-01 05:00,3.6
29-04-01 04:00,3.1
29-04-01 03:00,3.2
29-04-01 02:00,
29-04-01 01:00,
29-04-01 00:00,1.3
28-04-01 23:00,1.5
28-04-01 22:00,1.7
28-04-01 21:00,1.7
28-04-01 20:00,1.8
28-04-01 19:00,1.9
28-04-01 18:00,1.6
28-04-01 17:00,1.7
28-04-01 16:00,1.9
28-04-01 15:00,2.0
28-04-01 14:00,1.7
28-04-01 13:00,1.0
28-04-01 12:00,2.3
28-04-01 11:00,2.2
28-04-01 10:00,3.2
28-04-01 09:00,3.7
28-04-01 08:00,3.5
28-04-01 07:00,2.9
28-04-01 06:00,1.5
28-04-01 05:00,1.1
28-04-01 04:00,1.4
28-04-01 03:00,2.0
28-04-01 02:00,
28-04-01 01:00,
28-04-01 00:00,1.0
27-04-01 23:00,1.2
27-04-01 22:00,1.2
27-04-01 21:00,1.0
27-04-01 20:00,1.0
27-04-01 19:00,1.0
27-04-01 18:00,1.2
27-04-01 17:00,1.1
27-04-01 16:00,1.2
27-04-01 15:00,1.4
27-04-01 14:00,1.1
27-04-01 13:00,1.3
27-04-01 12:00,2.3
27-04-01 11:00,2.1
27-04-01 10:00,2.8
27-04-01 09:00,3.0
27-04-01 08:00,3.1
27-04-01 07:00,2.8
27-04-01 06:00,1.2
27-04-01 05:00,1.0
27-04-01 04:00,1.0
27-04-01 03:00,
27-04-01 02:00,1.0
27-04-01 01:00,
27-04-01 00:00,1.0
26-04-01 23:00,1.2
26-04-01 22:00,1.2
26-04-01 21:00,1.2
26-04-01 20:00,1.2
26-04-01 19:00,1.2
26-04-01 18:00,1.4
26-04-01 17:00,1.7
26-04-01 16:00,1.5
26-04-01 15:00,1.9
26-04-01 14:00,1.8
26-04-01 13:00,2.1
26-04-01 12:00,2.7
26-04-01 11:00,2.2
