Datum Zeit,Klingenthal NO2
,µg/m³
01-05-01 00:00,20
30-04-01 23:00,19
30-04-01 22:00,23
30-04-01 21:00,15
30-04-01 20:00,10
30-04-01 19:00,8
30-04-01 18:00,10
30-04-01 17:00,8
30-04-01 16:00,9
30-04-01 15:00,9
30-04-01 14:00,12
30-04-01 13:00,13
30-04-01 12:00,16
30-04-01 11:00,26
30-04-01 10:00,21
30-04-01 09:00,21
30-04-01 08:00,30
30-04-01 07:00,
30-04-01 06:00,22
30-04-01 05:00,19
30-04-01 04:00,9
30-04-01 03:00,8
30-04-01 02:00,9
30-04-01 01:00,10
30-04-01 00:00,10
29-04-01 23:00,13
29-04-01 22:00,15
29-04-01 21:00,15
29-04-01 20:00,11
29-04-01 19:00,9
29-04-01 18:00,6
29-04-01 17:00,6
29-04-01 16:00,6
29-04-01 15:00,6
29-04-01 14:00,5
29-04-01 13:00,6
29-04-01 12:00,5
29-04-01 11:00,6
29-04-01 10:00,8
29-04-01 09:00,7
29-04-01 08:00,8
29-04-01 07:00,
29-04-01 06:00,8
29-04-01 05:00,8
29-04-01 04:00,9
29-04-01 03:00,10
29-04-01 02:00,10
29-04-01 01:00,7
29-04-01 00:00,4
28-04-01 23:00,6
28-04-01 22:00,6
28-04-01 21:00,9
28-04-01 20:00,7
28-04-01 19:00,9
28-04-01 18:00,8
28-04-01 17:00,6
28-04-01 16:00,6
28-04-01 15:00,9
28-04-01 14:00,9
28-04-01 13:00,8
28-04-01 12:00,9
28-04-01 11:00,11
28-04-01 10:00,13
28-04-01 09:00,15
28-04-01 08:00,
28-04-01 07:00,9
28-04-01 06:00,8
28-04-01 05:00,8
28-04-01 04:00,6
28-04-01 03:00,6
28-04-01 02:00,11
28-04-01 01:00,10
28-04-01 00:00,7
27-04-01 23:00,10
27-04-01 22:00,8
27-04-01 21:00,7
27-04-01 20:00,9
27-04-01 19:00,8
27-04-01 18:00,12
27-04-01 17:00,11
27-04-01 16:00,13
27-04-01 15:00,19
27-04-01 14:00,14
27-04-01 13:00,12
27-04-01 12:00,15
27-04-01 11:00,14
27-04-01 10:00,12
27-04-01 09:00,17
27-04-01 08:00,
27-04-01 07:00,21
27-04-01 06:00,16
27-04-01 05:00,12
27-04-01 04:00,9
27-04-01 03:00,6
27-04-01 02:00,6
27-04-01 01:00,6
27-04-01 00:00,10
26-04-01 23:00,8
26-04-01 22:00,8
26-04-01 21:00,8
26-04-01 20:00,11
26-04-01 19:00,15
26-04-01 18:00,11
26-04-01 17:00,14
26-04-01 16:00,11
26-04-01 15:00,16
26-04-01 14:00,12
26-04-01 13:00,14
26-04-01 12:00,11
26-04-01 11:00,16
26-04-01 10:00,15
26-04-01 09:00,18
26-04-01 08:00,
26-04-01 07:00,19
26-04-01 06:00,9
26-04-01 05:00,15
26-04-01 04:00,5
26-04-01 03:00,5
26-04-01 02:00,6
26-04-01 01:00,6
26-04-01 00:00,6
25-04-01 23:00,6
25-04-01 22:00,8
25-04-01 21:00,14
25-04-01 20:00,13
25-04-01 19:00,18
25-04-01 18:00,22
25-04-01 17:00,14
25-04-01 16:00,12
25-04-01 15:00,
25-04-01 14:00,11
25-04-01 13:00,
25-04-01 12:00,
25-04-01 11:00,
25-04-01 10:00,
25-04-01 09:00,
25-04-01 08:00,42
25-04-01 07:00,27
25-04-01 06:00,21
25-04-01 05:00,18
25-04-01 04:00,8
25-04-01 03:00,10
25-04-01 02:00,11
25-04-01 01:00,11
25-04-01 00:00,11
24-04-01 23:00,16
24-04-01 22:00,21
24-04-01 21:00,21
24-04-01 20:00,10
24-04-01 19:00,14
24-04-01 18:00,13
24-04-01 17:00,12
24-04-01 16:00,15
24-04-01 15:00,20
24-04-01 14:00,19
24-04-01 13:00,
24-04-01 12:00,12
24-04-01 11:00,14
24-04-01 10:00,17
24-04-01 09:00,24
24-04-01 08:00,35
24-04-01 07:00,34
24-04-01 06:00,24
24-04-01 05:00,18
24-04-01 04:00,12
24-04-01 03:00,10
24-04-01 02:00,10
24-04-01 01:00,10
24-04-01 00:00,14
23-04-01 23:00,15
23-04-01 22:00,16
23-04-01 21:00,19
23-04-01 20:00,18
23-04-01 19:00,29
23-04-01 18:00,24
23-04-01 17:00,25
23-04-01 16:00,25
23-04-01 15:00,23
23-04-01 14:00,
23-04-01 13:00,20
23-04-01 12:00,23
23-04-01 11:00,23
23-04-01 10:00,24
23-04-01 09:00,22
23-04-01 08:00,32
23-04-01 07:00,44
23-04-01 06:00,49
23-04-01 05:00,36
23-04-01 04:00,20
23-04-01 03:00,18
23-04-01 02:00,14
23-04-01 01:00,13
23-04-01 00:00,15
22-04-01 23:00,19
22-04-01 22:00,19
22-04-01 21:00,18
22-04-01 20:00,20
22-04-01 19:00,20
22-04-01 18:00,18
22-04-01 17:00,19
22-04-01 16:00,19
22-04-01 15:00,21
22-04-01 14:00,
22-04-01 13:00,13
22-04-01 12:00,12
22-04-01 11:00,13
22-04-01 10:00,12
22-04-01 09:00,12
22-04-01 08:00,9
22-04-01 07:00,7
22-04-01 06:00,8
22-04-01 05:00,7
22-04-01 04:00,7
22-04-01 03:00,7
22-04-01 02:00,7
22-04-01 01:00,7
22-04-01 00:00,8
21-04-01 23:00,9
21-04-01 22:00,13
21-04-01 21:00,14
21-04-01 20:00,12
21-04-01 19:00,13
21-04-01 18:00,14
21-04-01 17:00,18
21-04-01 16:00,17
21-04-01 15:00,
21-04-01 14:00,20
21-04-01 13:00,17
21-04-01 12:00,17
21-04-01 11:00,24
21-04-01 10:00,24
21-04-01 09:00,22
21-04-01 08:00,17
21-04-01 07:00,13
21-04-01 06:00,15
21-04-01 05:00,12
21-04-01 04:00,11
21-04-01 03:00,12
21-04-01 02:00,12
21-04-01 01:00,16
21-04-01 00:00,22
20-04-01 23:00,26
20-04-01 22:00,22
