Datum Zeit,Dresden-Nord SO2
,µg/m³
01-05-01 00:00,
30-04-01 23:00,7.3
30-04-01 22:00,7.5
30-04-01 21:00,6.0
30-04-01 20:00,6.4
30-04-01 19:00,6.3
30-04-01 18:00,6.4
30-04-01 17:00,7.3
30-04-01 16:00,8.0
30-04-01 15:00,8.5
30-04-01 14:00,10.1
30-04-01 13:00,10.8
30-04-01 12:00,10.3
30-04-01 11:00,9.1
30-04-01 10:00,10.4
30-04-01 09:00,9.8
30-04-01 08:00,7.6
30-04-01 07:00,
30-04-01 06:00,5.1
30-04-01 05:00,4.5
30-04-01 04:00,3.4
30-04-01 03:00,3.4
30-04-01 02:00,2.9
30-04-01 01:00,3.5
30-04-01 00:00,
29-04-01 23:00,3.1
29-04-01 22:00,4.2
29-04-01 21:00,4.4
29-04-01 20:00,5.8
29-04-01 19:00,6.2
29-04-01 18:00,6.7
29-04-01 17:00,6.0
29-04-01 16:00,6.7
29-04-01 15:00,7.2
29-04-01 14:00,6.5
29-04-01 13:00,6.3
29-04-01 12:00,5.0
29-04-01 11:00,6.4
29-04-01 10:00,9.4
29-04-01 09:00,10.4
29-04-01 08:00,8.1
29-04-01 07:00,
29-04-01 06:00,6.0
29-04-01 05:00,2.9
29-04-01 04:00,1.7
29-04-01 03:00,1.0
29-04-01 02:00,1.2
29-04-01 01:00,1.4
29-04-01 00:00,
28-04-01 23:00,2.3
28-04-01 22:00,2.4
28-04-01 21:00,2.1
28-04-01 20:00,2.4
28-04-01 19:00,2.9
28-04-01 18:00,2.4
28-04-01 17:00,2.1
28-04-01 16:00,2.4
28-04-01 15:00,1.7
28-04-01 14:00,2.4
28-04-01 13:00,3.0
28-04-01 12:00,3.3
28-04-01 11:00,3.4
28-04-01 10:00,4.6
28-04-01 09:00,4.4
28-04-01 08:00,
28-04-01 07:00,1.8
28-04-01 06:00,1.3
28-04-01 05:00,1.6
28-04-01 04:00,1.5
28-04-01 03:00,1.9
28-04-01 02:00,1.6
28-04-01 01:00,1.7
28-04-01 00:00,
27-04-01 23:00,2.1
27-04-01 22:00,2.8
27-04-01 21:00,2.4
27-04-01 20:00,1.8
27-04-01 19:00,2.3
27-04-01 18:00,2.5
27-04-01 17:00,2.5
27-04-01 16:00,2.4
27-04-01 15:00,2.5
27-04-01 14:00,2.6
27-04-01 13:00,2.9
27-04-01 12:00,3.7
27-04-01 11:00,3.6
27-04-01 10:00,5.1
27-04-01 09:00,3.9
27-04-01 08:00,
27-04-01 07:00,4.5
27-04-01 06:00,3.9
27-04-01 05:00,3.6
27-04-01 04:00,1.6
27-04-01 03:00,1.5
27-04-01 02:00,1.2
27-04-01 01:00,1.7
27-04-01 00:00,
26-04-01 23:00,2.3
26-04-01 22:00,2.1
26-04-01 21:00,2.1
26-04-01 20:00,2.1
26-04-01 19:00,3.0
26-04-01 18:00,2.6
26-04-01 17:00,2.7
26-04-01 16:00,3.2
26-04-01 15:00,2.9
26-04-01 14:00,3.3
26-04-01 13:00,3.5
26-04-01 12:00,3.2
