Datum Zeit,Annaberg-Buchholz NO2
,µg/m³
01-05-01 00:00,62
30-04-01 23:00,85
30-04-01 22:00,99
30-04-01 21:00,69
30-04-01 20:00,66
30-04-01 19:00,57
30-04-01 18:00,52
30-04-01 17:00,44
30-04-01 16:00,43
30-04-01 15:00,52
30-04-01 14:00,65
30-04-01 13:00,
30-04-01 12:00,59
30-04-01 11:00,54
30-04-01 10:00,56
30-04-01 09:00,56
30-04-01 08:00,53
30-04-01 07:00,68
30-04-01 06:00,79
30-04-01 05:00,59
30-04-01 04:00,24
30-04-01 03:00,37
30-04-01 02:00,46
30-04-01 01:00,45
30-04-01 00:00,48
29-04-01 23:00,50
29-04-01 22:00,48
29-04-01 21:00,49
29-04-01 20:00,57
29-04-01 19:00,52
29-04-01 18:00,48
29-04-01 17:00,43
29-04-01 16:00,28
29-04-01 15:00,19
29-04-01 14:00,17
29-04-01 13:00,
29-04-01 12:00,15
29-04-01 11:00,21
29-04-01 10:00,27
29-04-01 09:00,19
29-04-01 08:00,33
29-04-01 07:00,28
29-04-01 06:00,19
29-04-01 05:00,17
29-04-01 04:00,16
29-04-01 03:00,14
29-04-01 02:00,22
29-04-01 01:00,25
29-04-01 00:00,26
28-04-01 23:00,20
28-04-01 22:00,23
28-04-01 21:00,53
28-04-01 20:00,20
28-04-01 19:00,16
28-04-01 18:00,15
28-04-01 17:00,16
28-04-01 16:00,14
28-04-01 15:00,16
28-04-01 14:00,
28-04-01 13:00,13
28-04-01 12:00,16
28-04-01 11:00,20
28-04-01 10:00,18
28-04-01 09:00,17
28-04-01 08:00,21
28-04-01 07:00,31
28-04-01 06:00,31
28-04-01 05:00,19
28-04-01 04:00,22
28-04-01 03:00,23
28-04-01 02:00,29
28-04-01 01:00,40
28-04-01 00:00,31
27-04-01 23:00,46
27-04-01 22:00,46
27-04-01 21:00,54
27-04-01 20:00,33
27-04-01 19:00,26
27-04-01 18:00,28
27-04-01 17:00,40
27-04-01 16:00,27
27-04-01 15:00,35
27-04-01 14:00,
27-04-01 13:00,37
27-04-01 12:00,33
27-04-01 11:00,33
27-04-01 10:00,31
27-04-01 09:00,42
27-04-01 08:00,52
27-04-01 07:00,74
27-04-01 06:00,72
27-04-01 05:00,45
27-04-01 04:00,19
27-04-01 03:00,14
27-04-01 02:00,12
27-04-01 01:00,16
27-04-01 00:00,19
26-04-01 23:00,22
26-04-01 22:00,18
26-04-01 21:00,21
26-04-01 20:00,14
26-04-01 19:00,17
26-04-01 18:00,22
26-04-01 17:00,27
26-04-01 16:00,31
26-04-01 15:00,
26-04-01 14:00,39
26-04-01 13:00,24
26-04-01 12:00,22
26-04-01 11:00,28
26-04-01 10:00,26
26-04-01 09:00,22
26-04-01 08:00,30
26-04-01 07:00,47
26-04-01 06:00,40
26-04-01 05:00,26
26-04-01 04:00,12
26-04-01 03:00,9
26-04-01 02:00,8
26-04-01 01:00,7
26-04-01 00:00,10
25-04-01 23:00,11
25-04-01 22:00,11
25-04-01 21:00,16
25-04-01 20:00,20
25-04-01 19:00,23
25-04-01 18:00,67
25-04-01 17:00,71
25-04-01 16:00,71
25-04-01 15:00,
25-04-01 14:00,62
25-04-01 13:00,37
25-04-01 12:00,43
25-04-01 11:00,44
25-04-01 10:00,51
25-04-01 09:00,64
25-04-01 08:00,90
25-04-01 07:00,120
25-04-01 06:00,102
25-04-01 05:00,51
25-04-01 04:00,31
25-04-01 03:00,24
25-04-01 02:00,18
25-04-01 01:00,19
25-04-01 00:00,18
24-04-01 23:00,24
24-04-01 22:00,36
24-04-01 21:00,39
24-04-01 20:00,70
24-04-01 19:00,64
24-04-01 18:00,36
24-04-01 17:00,40
24-04-01 16:00,
24-04-01 15:00,44
24-04-01 14:00,38
24-04-01 13:00,33
24-04-01 12:00,25
24-04-01 11:00,27
24-04-01 10:00,39
24-04-01 09:00,62
24-04-01 08:00,80
24-04-01 07:00,88
24-04-01 06:00,82
24-04-01 05:00,49
24-04-01 04:00,29
24-04-01 03:00,19
24-04-01 02:00,18
24-04-01 01:00,18
24-04-01 00:00,19
23-04-01 23:00,25
23-04-01 22:00,27
23-04-01 21:00,48
23-04-01 20:00,56
23-04-01 19:00,40
23-04-01 18:00,25
23-04-01 17:00,27
23-04-01 16:00,
23-04-01 15:00,31
23-04-01 14:00,33
23-04-01 13:00,34
23-04-01 12:00,29
23-04-01 11:00,28
23-04-01 10:00,29
23-04-01 09:00,34
23-04-01 08:00,37
23-04-01 07:00,53
23-04-01 06:00,70
23-04-01 05:00,69
23-04-01 04:00,66
23-04-01 03:00,50
23-04-01 02:00,14
23-04-01 01:00,13
23-04-01 00:00,14
22-04-01 23:00,18
22-04-01 22:00,24
22-04-01 21:00,27
22-04-01 20:00,19
22-04-01 19:00,19
22-04-01 18:00,22
22-04-01 17:00,
22-04-01 16:00,12
22-04-01 15:00,13
22-04-01 14:00,14
22-04-01 13:00,11
22-04-01 12:00,12
22-04-01 11:00,14
22-04-01 10:00,14
22-04-01 09:00,12
22-04-01 08:00,11
22-04-01 07:00,9
22-04-01 06:00,9
22-04-01 05:00,7
22-04-01 04:00,7
22-04-01 03:00,7
22-04-01 02:00,8
22-04-01 01:00,8
22-04-01 00:00,8
21-04-01 23:00,8
21-04-01 22:00,10
21-04-01 21:00,12
21-04-01 20:00,12
21-04-01 19:00,14
21-04-01 18:00,17
21-04-01 17:00,
21-04-01 16:00,16
21-04-01 15:00,20
21-04-01 14:00,24
21-04-01 13:00,28
21-04-01 12:00,24
21-04-01 11:00,35
21-04-01 10:00,30
21-04-01 09:00,21
21-04-01 08:00,18
21-04-01 07:00,20
21-04-01 06:00,15
21-04-01 05:00,13
21-04-01 04:00,11
21-04-01 03:00,13
21-04-01 02:00,11
21-04-01 01:00,13
21-04-01 00:00,15
20-04-01 23:00,26
20-04-01 22:00,35
20-04-01 21:00,36
20-04-01 20:00,40
20-04-01 19:00,46
20-04-01 18:00,
20-04-01 17:00,31
20-04-01 16:00,42
20-04-01 15:00,46
20-04-01 14:00,39
20-04-01 13:00,47
20-04-01 12:00,48
20-04-01 11:00,50
20-04-01 10:00,46
20-04-01 09:00,55
20-04-01 08:00,87
20-04-01 07:00,89
20-04-01 06:00,86
20-04-01 05:00,53
20-04-01 04:00,29
20-04-01 03:00,21
20-04-01 02:00,19
20-04-01 01:00,18
20-04-01 00:00,20
19-04-01 23:00,28
19-04-01 22:00,33
19-04-01 21:00,49
19-04-01 20:00,60
19-04-01 19:00,37
19-04-01 18:00,
19-04-01 17:00,28
19-04-01 16:00,28
19-04-01 15:00,27
19-04-01 14:00,22
19-04-01 13:00,27
19-04-01 12:00,24
19-04-01 11:00,26
19-04-01 10:00,33
19-04-01 09:00,31
19-04-01 08:00,37
19-04-01 07:00,41
19-04-01 06:00,43
19-04-01 05:00,38
19-04-01 04:00,16
19-04-01 03:00,15
19-04-01 02:00,15
19-04-01 01:00,14
19-04-01 00:00,11
18-04-01 23:00,12
18-04-01 22:00,13
18-04-01 21:00,17
18-04-01 20:00,26
18-04-01 19:00,
18-04-01 18:00,27
18-04-01 17:00,38
18-04-01 16:00,32
18-04-01 15:00,40
18-04-01 14:00,29
18-04-01 13:00,33
18-04-01 12:00,32
18-04-01 11:00,34
18-04-01 10:00,34
18-04-01 09:00,33
18-04-01 08:00,48
18-04-01 07:00,97
18-04-01 06:00,98
18-04-01 05:00,59
18-04-01 04:00,21
18-04-01 03:00,16
18-04-01 02:00,22
18-04-01 01:00,19
18-04-01 00:00,19
17-04-01 23:00,20
17-04-01 22:00,30
17-04-01 21:00,32
17-04-01 20:00,30
17-04-01 19:00,
17-04-01 18:00,25
17-04-01 17:00,26
17-04-01 16:00,30
17-04-01 15:00,39
17-04-01 14:00,33
17-04-01 13:00,33
17-04-01 12:00,46
17-04-01 11:00,47
17-04-01 10:00,35
17-04-01 09:00,41
17-04-01 08:00,36
17-04-01 07:00,34
