Datum Zeit,Plauen-Sued O3
,µg/m³
01-05-01 00:00,1
30-04-01 23:00,2
30-04-01 22:00,5
30-04-01 21:00,
30-04-01 20:00,4
30-04-01 19:00,27
30-04-01 18:00,72
30-04-01 17:00,94
30-04-01 16:00,90
30-04-01 15:00,98
30-04-01 14:00,91
30-04-01 13:00,88
30-04-01 12:00,83
30-04-01 11:00,63
30-04-01 10:00,38
30-04-01 09:00,8
30-04-01 08:00,5
30-04-01 07:00,2
30-04-01 06:00,1
30-04-01 05:00,1
30-04-01 04:00,1
30-04-01 03:00,1
30-04-01 02:00,1
30-04-01 01:00,1
30-04-01 00:00,1
29-04-01 23:00,1
29-04-01 22:00,1
29-04-01 21:00,
29-04-01 20:00,12
29-04-01 19:00,63
29-04-01 18:00,74
29-04-01 17:00,77
29-04-01 16:00,78
29-04-01 15:00,80
29-04-01 14:00,72
29-04-01 13:00,73
29-04-01 12:00,67
29-04-01 11:00,69
29-04-01 10:00,68
29-04-01 09:00,52
29-04-01 08:00,52
29-04-01 07:00,50
29-04-01 06:00,44
29-04-01 05:00,46
29-04-01 04:00,50
29-04-01 03:00,53
29-04-01 02:00,41
29-04-01 01:00,58
29-04-01 00:00,52
28-04-01 23:00,49
28-04-01 22:00,
28-04-01 21:00,52
28-04-01 20:00,61
28-04-01 19:00,71
28-04-01 18:00,71
28-04-01 17:00,76
28-04-01 16:00,77
28-04-01 15:00,81
28-04-01 14:00,73
28-04-01 13:00,60
28-04-01 12:00,58
28-04-01 11:00,53
28-04-01 10:00,54
28-04-01 09:00,51
28-04-01 08:00,51
28-04-01 07:00,51
28-04-01 06:00,56
28-04-01 05:00,57
28-04-01 04:00,49
28-04-01 03:00,53
28-04-01 02:00,49
28-04-01 01:00,34
28-04-01 00:00,7
27-04-01 23:00,10
27-04-01 22:00,
27-04-01 21:00,21
27-04-01 20:00,35
27-04-01 19:00,65
27-04-01 18:00,68
27-04-01 17:00,54
27-04-01 16:00,58
27-04-01 15:00,61
27-04-01 14:00,65
27-04-01 13:00,69
27-04-01 12:00,63
27-04-01 11:00,61
27-04-01 10:00,59
27-04-01 09:00,35
27-04-01 08:00,22
27-04-01 07:00,10
27-04-01 06:00,2
27-04-01 05:00,2
27-04-01 04:00,1
27-04-01 03:00,7
27-04-01 02:00,17
27-04-01 01:00,19
27-04-01 00:00,14
26-04-01 23:00,
26-04-01 22:00,30
26-04-01 21:00,46
26-04-01 20:00,53
26-04-01 19:00,54
26-04-01 18:00,56
26-04-01 17:00,71
26-04-01 16:00,72
26-04-01 15:00,72
26-04-01 14:00,78
26-04-01 13:00,62
26-04-01 12:00,71
26-04-01 11:00,67
26-04-01 10:00,66
26-04-01 09:00,64
26-04-01 08:00,47
26-04-01 07:00,35
26-04-01 06:00,22
26-04-01 05:00,51
26-04-01 04:00,65
26-04-01 03:00,69
26-04-01 02:00,66
26-04-01 01:00,69
26-04-01 00:00,64
25-04-01 23:00,
25-04-01 22:00,75
