Datum Zeit,Plauen-Sued SO2
,µg/m³
01-05-01 00:00,1.0
30-04-01 23:00,1.0
30-04-01 22:00,1.0
30-04-01 21:00,1.4
30-04-01 20:00,2.1
30-04-01 19:00,2.9
30-04-01 18:00,1.6
30-04-01 17:00,1.7
30-04-01 16:00,2.6
30-04-01 15:00,1.6
30-04-01 14:00,5.2
30-04-01 13:00,9.3
30-04-01 12:00,8.2
30-04-01 11:00,13.5
30-04-01 10:00,20.4
30-04-01 09:00,8.8
30-04-01 08:00,2.5
30-04-01 07:00,1.2
30-04-01 06:00,1.7
30-04-01 05:00,1.0
30-04-01 04:00,1.0
30-04-01 03:00,1.0
30-04-01 02:00,1.0
30-04-01 01:00,
30-04-01 00:00,1.5
29-04-01 23:00,3.3
29-04-01 22:00,3.5
29-04-01 21:00,3.2
29-04-01 20:00,3.0
29-04-01 19:00,3.1
29-04-01 18:00,2.6
29-04-01 17:00,2.3
29-04-01 16:00,1.8
29-04-01 15:00,2.6
29-04-01 14:00,3.4
29-04-01 13:00,2.6
29-04-01 12:00,2.5
29-04-01 11:00,2.9
29-04-01 10:00,2.5
29-04-01 09:00,3.3
29-04-01 08:00,1.9
29-04-01 07:00,2.0
29-04-01 06:00,2.3
29-04-01 05:00,1.7
29-04-01 04:00,1.3
29-04-01 03:00,2.1
29-04-01 02:00,2.2
29-04-01 01:00,
29-04-01 00:00,2.5
28-04-01 23:00,2.5
28-04-01 22:00,2.0
28-04-01 21:00,2.4
28-04-01 20:00,2.3
28-04-01 19:00,2.5
28-04-01 18:00,2.6
28-04-01 17:00,2.8
28-04-01 16:00,3.3
28-04-01 15:00,2.6
28-04-01 14:00,3.1
28-04-01 13:00,2.8
28-04-01 12:00,3.1
28-04-01 11:00,3.1
28-04-01 10:00,3.4
28-04-01 09:00,3.6
28-04-01 08:00,3.4
28-04-01 07:00,3.1
28-04-01 06:00,2.4
28-04-01 05:00,2.3
28-04-01 04:00,2.4
28-04-01 03:00,2.1
28-04-01 02:00,2.5
28-04-01 01:00,
28-04-01 00:00,1.0
27-04-01 23:00,1.0
27-04-01 22:00,1.0
27-04-01 21:00,1.0
27-04-01 20:00,1.0
27-04-01 19:00,1.0
27-04-01 18:00,1.0
27-04-01 17:00,1.0
27-04-01 16:00,1.0
27-04-01 15:00,1.0
27-04-01 14:00,1.0
27-04-01 13:00,1.0
27-04-01 12:00,1.0
27-04-01 11:00,1.0
27-04-01 10:00,2.1
27-04-01 09:00,2.7
27-04-01 08:00,1.1
27-04-01 07:00,1.6
27-04-01 06:00,1.5
27-04-01 05:00,1.0
27-04-01 04:00,1.0
27-04-01 03:00,1.0
27-04-01 02:00,1.0
27-04-01 01:00,
27-04-01 00:00,1.3
26-04-01 23:00,1.0
26-04-01 22:00,1.5
26-04-01 21:00,1.8
26-04-01 20:00,1.8
26-04-01 19:00,1.2
26-04-01 18:00,1.7
26-04-01 17:00,1.3
26-04-01 16:00,1.8
26-04-01 15:00,1.8
26-04-01 14:00,2.0
26-04-01 13:00,2.7
26-04-01 12:00,3.1
26-04-01 11:00,3.4
26-04-01 10:00,2.7
26-04-01 09:00,2.4
26-04-01 08:00,3.0
26-04-01 07:00,2.0
26-04-01 06:00,2.3
26-04-01 05:00,1.7
26-04-01 04:00,1.4
26-04-01 03:00,1.4
26-04-01 02:00,1.0
26-04-01 01:00,
26-04-01 00:00,1.0
25-04-01 23:00,1.0
25-04-01 22:00,1.0
25-04-01 21:00,1.0
25-04-01 20:00,1.0
25-04-01 19:00,1.3
25-04-01 18:00,1.7
25-04-01 17:00,1.8
25-04-01 16:00,2.9
25-04-01 15:00,4.6
25-04-01 14:00,5.2
25-04-01 13:00,4.1
25-04-01 12:00,7.5
25-04-01 11:00,5.0
25-04-01 10:00,5.4
25-04-01 09:00,7.8
25-04-01 08:00,7.3
25-04-01 07:00,4.3
25-04-01 06:00,1.8
25-04-01 05:00,1.7
25-04-01 04:00,1.0
25-04-01 03:00,1.2
25-04-01 02:00,1.2
25-04-01 01:00,
25-04-01 00:00,1.6
24-04-01 23:00,2.3
24-04-01 22:00,1.3
24-04-01 21:00,1.8
24-04-01 20:00,2.0
24-04-01 19:00,1.5
24-04-01 18:00,1.5
24-04-01 17:00,1.2
24-04-01 16:00,1.3
24-04-01 15:00,1.1
24-04-01 14:00,1.5
24-04-01 13:00,2.4
24-04-01 12:00,3.7
24-04-01 11:00,3.0
24-04-01 10:00,2.7
24-04-01 09:00,4.2
24-04-01 08:00,3.3
24-04-01 07:00,1.8
24-04-01 06:00,1.4
24-04-01 05:00,1.0
24-04-01 04:00,1.0
24-04-01 03:00,1.0
24-04-01 02:00,
24-04-01 01:00,1.0
24-04-01 00:00,1.0
23-04-01 23:00,1.3
23-04-01 22:00,1.0
23-04-01 21:00,1.3
23-04-01 20:00,1.4
23-04-01 19:00,1.2
23-04-01 18:00,1.3
23-04-01 17:00,1.1
23-04-01 16:00,1.4
23-04-01 15:00,1.4
23-04-01 14:00,2.2
23-04-01 13:00,1.6
23-04-01 12:00,2.6
23-04-01 11:00,3.8
23-04-01 10:00,5.2
23-04-01 09:00,8.0
23-04-01 08:00,7.7
23-04-01 07:00,6.0
23-04-01 06:00,4.1
23-04-01 05:00,2.6
23-04-01 04:00,1.3
23-04-01 03:00,1.0
23-04-01 02:00,
23-04-01 01:00,1.0
23-04-01 00:00,1.2
22-04-01 23:00,1.0
22-04-01 22:00,2.3
22-04-01 21:00,1.5
22-04-01 20:00,1.2
22-04-01 19:00,1.2
22-04-01 18:00,1.4
22-04-01 17:00,1.0
22-04-01 16:00,1.0
22-04-01 15:00,1.2
22-04-01 14:00,1.9
22-04-01 13:00,1.4
22-04-01 12:00,2.4
