Datum Zeit,Dresden-Nord PM10
,µg/m³
30-04-01,46
29-04-01,27
28-04-01,26
27-04-01,28
26-04-01,25
25-04-01,41
24-04-01,94
23-04-01,41
22-04-01,23
21-04-01,27
20-04-01,35
19-04-01,27
18-04-01,33
17-04-01,38
16-04-01,20
15-04-01,19
14-04-01,22
13-04-01,26
12-04-01,33
11-04-01,45
10-04-01,29
09-04-01,26
08-04-01,25
07-04-01,29
06-04-01,28
05-04-01,28
04-04-01,35
03-04-01,53
02-04-01,54
01-04-01,38

