Datum Zeit,Klingenthal BEN
,µg/m³
01-05-01 00:00,4.0
30-04-01 23:00,3.6
30-04-01 22:00,3.2
30-04-01 21:00,1.4
30-04-01 20:00,0.7
30-04-01 19:00,0.6
30-04-01 18:00,0.9
30-04-01 17:00,0.7
30-04-01 16:00,1.0
30-04-01 15:00,1.0
30-04-01 14:00,0.9
30-04-01 13:00,0.7
30-04-01 12:00,1.1
30-04-01 11:00,1.0
30-04-01 10:00,1.3
30-04-01 09:00,2.0
30-04-01 08:00,5.4
30-04-01 07:00,3.5
30-04-01 06:00,3.1
30-04-01 05:00,1.3
30-04-01 04:00,0.9
30-04-01 03:00,1.0
30-04-01 02:00,1.0
30-04-01 01:00,1.0
30-04-01 00:00,1.7
29-04-01 23:00,1.5
29-04-01 22:00,1.8
29-04-01 21:00,1.8
29-04-01 20:00,0.8
29-04-01 19:00,0.8
29-04-01 18:00,1.0
29-04-01 17:00,0.6
29-04-01 16:00,
29-04-01 15:00,
29-04-01 14:00,
29-04-01 13:00,
29-04-01 12:00,1.2
29-04-01 11:00,0.8
29-04-01 10:00,1.2
29-04-01 09:00,1.0
29-04-01 08:00,1.1
29-04-01 07:00,0.5
29-04-01 06:00,0.6
29-04-01 05:00,0.7
29-04-01 04:00,0.8
29-04-01 03:00,0.9
29-04-01 02:00,0.8
29-04-01 01:00,0.7
29-04-01 00:00,0.6
28-04-01 23:00,0.8
28-04-01 22:00,0.8
28-04-01 21:00,1.2
28-04-01 20:00,0.8
28-04-01 19:00,0.6
28-04-01 18:00,1.1
28-04-01 17:00,0.6
28-04-01 16:00,0.7
28-04-01 15:00,0.8
28-04-01 14:00,1.5
28-04-01 13:00,0.6
28-04-01 12:00,0.9
28-04-01 11:00,0.9
28-04-01 10:00,1.4
28-04-01 09:00,1.4
28-04-01 08:00,1.2
28-04-01 07:00,0.7
28-04-01 06:00,0.6
28-04-01 05:00,0.5
28-04-01 04:00,0.4
28-04-01 03:00,0.7
28-04-01 02:00,1.3
28-04-01 01:00,0.8
28-04-01 00:00,0.9
27-04-01 23:00,0.8
27-04-01 22:00,0.6
27-04-01 21:00,0.5
27-04-01 20:00,0.5
27-04-01 19:00,0.6
27-04-01 18:00,0.8
27-04-01 17:00,0.8
27-04-01 16:00,1.0
27-04-01 15:00,1.3
27-04-01 14:00,0.9
27-04-01 13:00,0.8
27-04-01 12:00,1.3
27-04-01 11:00,0.6
27-04-01 10:00,1.1
27-04-01 09:00,1.2
27-04-01 08:00,2.5
27-04-01 07:00,1.8
27-04-01 06:00,0.8
27-04-01 05:00,0.7
27-04-01 04:00,0.5
27-04-01 03:00,0.9
27-04-01 02:00,0.8
27-04-01 01:00,0.8
27-04-01 00:00,0.9
26-04-01 23:00,1.1
26-04-01 22:00,0.7
26-04-01 21:00,0.6
26-04-01 20:00,0.9
26-04-01 19:00,1.6
26-04-01 18:00,1.0
26-04-01 17:00,0.9
26-04-01 16:00,0.9
26-04-01 15:00,4.3
26-04-01 14:00,0.9
26-04-01 13:00,0.9
26-04-01 12:00,0.9
26-04-01 11:00,0.7
26-04-01 10:00,0.8
26-04-01 09:00,1.2
26-04-01 08:00,0.9
26-04-01 07:00,1.0
26-04-01 06:00,3.3
26-04-01 05:00,0.5
26-04-01 04:00,0.3
26-04-01 03:00,0.4
26-04-01 02:00,0.4
26-04-01 01:00,0.4
26-04-01 00:00,0.4
25-04-01 23:00,0.4
25-04-01 22:00,0.5
25-04-01 21:00,
25-04-01 20:00,
25-04-01 19:00,
25-04-01 18:00,
25-04-01 17:00,
25-04-01 16:00,
25-04-01 15:00,
25-04-01 14:00,0.5
25-04-01 13:00,0.5
25-04-01 12:00,0.9
25-04-01 11:00,1.2
25-04-01 10:00,1.2
25-04-01 09:00,5.1
25-04-01 08:00,7.7
25-04-01 07:00,2.4
25-04-01 06:00,3.5
25-04-01 05:00,2.5
25-04-01 04:00,0.9
25-04-01 03:00,1.0
25-04-01 02:00,1.1
25-04-01 01:00,1.1
25-04-01 00:00,1.2
24-04-01 23:00,1.6
24-04-01 22:00,1.9
24-04-01 21:00,1.7
24-04-01 20:00,1.4
24-04-01 19:00,2.8
24-04-01 18:00,0.9
24-04-01 17:00,1.0
24-04-01 16:00,1.5
24-04-01 15:00,1.2
24-04-01 14:00,1.3
24-04-01 13:00,1.2
24-04-01 12:00,0.9
24-04-01 11:00,1.0
24-04-01 10:00,1.7
24-04-01 09:00,3.6
24-04-01 08:00,5.2
24-04-01 07:00,3.0
24-04-01 06:00,1.4
24-04-01 05:00,1.8
24-04-01 04:00,1.4
24-04-01 03:00,0.8
24-04-01 02:00,0.8
24-04-01 01:00,0.8
24-04-01 00:00,0.9
23-04-01 23:00,1.3
23-04-01 22:00,1.5
23-04-01 21:00,1.5
23-04-01 20:00,2.2
23-04-01 19:00,1.3
23-04-01 18:00,1.5
23-04-01 17:00,1.6
23-04-01 16:00,2.1
23-04-01 15:00,1.3
23-04-01 14:00,
23-04-01 13:00,
23-04-01 12:00,
23-04-01 11:00,
23-04-01 10:00,1.6
23-04-01 09:00,1.9
23-04-01 08:00,3.4
23-04-01 07:00,3.3
23-04-01 06:00,3.9
23-04-01 05:00,1.1
23-04-01 04:00,1.1
23-04-01 03:00,0.9
23-04-01 02:00,1.0
23-04-01 01:00,0.9
23-04-01 00:00,1.1
22-04-01 23:00,1.5
22-04-01 22:00,1.1
22-04-01 21:00,1.3
22-04-01 20:00,1.9
22-04-01 19:00,1.4
22-04-01 18:00,1.2
22-04-01 17:00,1.4
22-04-01 16:00,1.5
22-04-01 15:00,1.7
22-04-01 14:00,1.2
22-04-01 13:00,2.1
22-04-01 12:00,1.0
22-04-01 11:00,1.4
22-04-01 10:00,1.0
22-04-01 09:00,0.9
22-04-01 08:00,0.7
22-04-01 07:00,0.8
22-04-01 06:00,0.7
22-04-01 05:00,0.6
22-04-01 04:00,0.6
22-04-01 03:00,0.6
22-04-01 02:00,0.7
22-04-01 01:00,0.6
22-04-01 00:00,0.8
21-04-01 23:00,0.9
21-04-01 22:00,1.1
21-04-01 21:00,1.2
21-04-01 20:00,1.1
21-04-01 19:00,1.5
21-04-01 18:00,1.6
21-04-01 17:00,2.0
21-04-01 16:00,1.7
21-04-01 15:00,1.9
21-04-01 14:00,1.6
21-04-01 13:00,1.7
21-04-01 12:00,1.8
21-04-01 11:00,2.3
21-04-01 10:00,2.5
21-04-01 09:00,6.3
21-04-01 08:00,1.1
21-04-01 07:00,1.2
21-04-01 06:00,1.3
21-04-01 05:00,0.8
21-04-01 04:00,0.7
21-04-01 03:00,0.9
21-04-01 02:00,0.9
21-04-01 01:00,1.3
21-04-01 00:00,2.0
20-04-01 23:00,1.8
20-04-01 22:00,1.3
20-04-01 21:00,1.2
20-04-01 20:00,1.4
20-04-01 19:00,1.4
20-04-01 18:00,1.7
20-04-01 17:00,1.3
20-04-01 16:00,1.2
20-04-01 15:00,1.7
20-04-01 14:00,1.7
20-04-01 13:00,1.2
20-04-01 12:00,1.6
20-04-01 11:00,2.9
20-04-01 10:00,
20-04-01 09:00,
20-04-01 08:00,
20-04-01 07:00,
20-04-01 06:00,
20-04-01 05:00,1.2
20-04-01 04:00,1.1
20-04-01 03:00,1.4
20-04-01 02:00,1.7
20-04-01 01:00,2.1
20-04-01 00:00,1.5
19-04-01 23:00,1.2
19-04-01 22:00,1.8
19-04-01 21:00,1.4
19-04-01 20:00,0.5
19-04-01 19:00,0.8
19-04-01 18:00,0.8
19-04-01 17:00,1.5
19-04-01 16:00,1.0
19-04-01 15:00,1.0
19-04-01 14:00,0.8
19-04-01 13:00,1.0
19-04-01 12:00,0.8
19-04-01 11:00,1.1
19-04-01 10:00,2.8
19-04-01 09:00,3.1
19-04-01 08:00,1.6
19-04-01 07:00,1.5
19-04-01 06:00,1.3
19-04-01 05:00,0.7
19-04-01 04:00,0.5
19-04-01 03:00,0.6
19-04-01 02:00,0.5
19-04-01 01:00,0.6
19-04-01 00:00,0.7
18-04-01 23:00,0.7
18-04-01 22:00,0.7
18-04-01 21:00,0.6
18-04-01 20:00,1.0
18-04-01 19:00,1.1
18-04-01 18:00,1.5
18-04-01 17:00,1.3
18-04-01 16:00,0.8
18-04-01 15:00,0.9
18-04-01 14:00,1.2
18-04-01 13:00,0.9
18-04-01 12:00,1.2
18-04-01 11:00,1.6
18-04-01 10:00,
18-04-01 09:00,1.7
18-04-01 08:00,1.6
18-04-01 07:00,2.4
18-04-01 06:00,1.4
18-04-01 05:00,1.3
18-04-01 04:00,1.2
18-04-01 03:00,1.3
18-04-01 02:00,1.3
18-04-01 01:00,1.5
18-04-01 00:00,2.0
17-04-01 23:00,1.7
17-04-01 22:00,1.0
17-04-01 21:00,0.9
17-04-01 20:00,1.1
17-04-01 19:00,1.2
17-04-01 18:00,2.1
17-04-01 17:00,2.5
17-04-01 16:00,3.6
17-04-01 15:00,4.9
17-04-01 14:00,2.0
17-04-01 13:00,1.9
17-04-01 12:00,2.3
17-04-01 11:00,2.0
17-04-01 10:00,3.0
17-04-01 09:00,3.9
17-04-01 08:00,2.7
17-04-01 07:00,2.6
17-04-01 06:00,3.5
17-04-01 05:00,1.8
17-04-01 04:00,1.1
17-04-01 03:00,0.9
17-04-01 02:00,0.9
17-04-01 01:00,1.1
17-04-01 00:00,1.3
16-04-01 23:00,1.9
16-04-01 22:00,1.7
16-04-01 21:00,2.1
16-04-01 20:00,1.3
16-04-01 19:00,0.8
16-04-01 18:00,3.8
16-04-01 17:00,0.8
16-04-01 16:00,2.1
16-04-01 15:00,
16-04-01 14:00,
16-04-01 13:00,
16-04-01 12:00,
16-04-01 11:00,
16-04-01 10:00,2.0
16-04-01 09:00,2.4
16-04-01 08:00,1.5
16-04-01 07:00,1.6
16-04-01 06:00,1.1
16-04-01 05:00,0.7
16-04-01 04:00,1.9
16-04-01 03:00,2.3
16-04-01 02:00,2.5
16-04-01 01:00,2.2
16-04-01 00:00,2.1
15-04-01 23:00,2.1
15-04-01 22:00,1.9
15-04-01 21:00,1.4
15-04-01 20:00,1.5
15-04-01 19:00,1.4
15-04-01 18:00,1.4
15-04-01 17:00,1.9
15-04-01 16:00,1.5
15-04-01 15:00,1.4
15-04-01 14:00,2.0
15-04-01 13:00,1.3
15-04-01 12:00,1.2
15-04-01 11:00,1.4
15-04-01 10:00,1.1
15-04-01 09:00,1.0
15-04-01 08:00,1.8
