Datum Zeit,Annaberg-Buchholz CO
,mg/m3
01-05-01 00:00,1.9
30-04-01 23:00,2.0
30-04-01 22:00,2.0
30-04-01 21:00,1.1
30-04-01 20:00,0.9
30-04-01 19:00,0.7
30-04-01 18:00,0.7
30-04-01 17:00,0.6
30-04-01 16:00,0.6
30-04-01 15:00,0.8
30-04-01 14:00,0.8
30-04-01 13:00,0.6
30-04-01 12:00,0.6
30-04-01 11:00,0.5
30-04-01 10:00,0.6
30-04-01 09:00,0.8
30-04-01 08:00,
30-04-01 07:00,0.9
30-04-01 06:00,0.9
30-04-01 05:00,0.6
30-04-01 04:00,0.2
30-04-01 03:00,0.4
30-04-01 02:00,0.9
30-04-01 01:00,1.2
30-04-01 00:00,1.3
29-04-01 23:00,1.0
29-04-01 22:00,0.8
29-04-01 21:00,0.8
29-04-01 20:00,0.8
29-04-01 19:00,0.9
29-04-01 18:00,0.7
29-04-01 17:00,0.8
29-04-01 16:00,0.6
29-04-01 15:00,0.4
29-04-01 14:00,0.4
29-04-01 13:00,0.5
29-04-01 12:00,0.3
29-04-01 11:00,0.4
29-04-01 10:00,0.5
29-04-01 09:00,0.4
29-04-01 08:00,0.6
29-04-01 07:00,0.5
29-04-01 06:00,0.3
29-04-01 05:00,0.3
29-04-01 04:00,0.3
29-04-01 03:00,0.3
29-04-01 02:00,0.4
29-04-01 01:00,0.6
29-04-01 00:00,0.6
28-04-01 23:00,0.5
28-04-01 22:00,0.6
28-04-01 21:00,1.2
28-04-01 20:00,0.5
28-04-01 19:00,0.5
28-04-01 18:00,0.5
28-04-01 17:00,0.4
28-04-01 16:00,0.4
28-04-01 15:00,0.5
28-04-01 14:00,0.4
28-04-01 13:00,0.4
28-04-01 12:00,0.4
28-04-01 11:00,0.5
28-04-01 10:00,0.5
28-04-01 09:00,0.5
28-04-01 08:00,
28-04-01 07:00,0.6
28-04-01 06:00,0.6
28-04-01 05:00,0.4
28-04-01 04:00,0.8
28-04-01 03:00,0.6
28-04-01 02:00,0.7
28-04-01 01:00,0.8
28-04-01 00:00,0.7
27-04-01 23:00,1.0
27-04-01 22:00,0.9
27-04-01 21:00,1.0
27-04-01 20:00,0.6
27-04-01 19:00,0.5
27-04-01 18:00,0.5
27-04-01 17:00,0.5
27-04-01 16:00,0.4
27-04-01 15:00,0.5
27-04-01 14:00,0.4
27-04-01 13:00,0.5
27-04-01 12:00,0.5
27-04-01 11:00,0.4
27-04-01 10:00,0.4
27-04-01 09:00,0.6
27-04-01 08:00,0.6
27-04-01 07:00,1.3
27-04-01 06:00,1.2
27-04-01 05:00,0.6
27-04-01 04:00,0.2
27-04-01 03:00,0.2
27-04-01 02:00,0.3
27-04-01 01:00,0.3
27-04-01 00:00,0.3
26-04-01 23:00,0.3
26-04-01 22:00,0.3
26-04-01 21:00,0.3
26-04-01 20:00,0.3
26-04-01 19:00,0.3
26-04-01 18:00,0.3
26-04-01 17:00,0.3
26-04-01 16:00,0.4
26-04-01 15:00,0.5
26-04-01 14:00,0.5
26-04-01 13:00,0.3
26-04-01 12:00,0.3
26-04-01 11:00,0.3
26-04-01 10:00,0.3
26-04-01 09:00,
26-04-01 08:00,0.3
26-04-01 07:00,0.5
26-04-01 06:00,0.6
26-04-01 05:00,0.3
26-04-01 04:00,0.2
26-04-01 03:00,0.2
26-04-01 02:00,0.2
26-04-01 01:00,0.2
26-04-01 00:00,0.3
25-04-01 23:00,0.3
25-04-01 22:00,0.3
25-04-01 21:00,0.3
25-04-01 20:00,0.4
25-04-01 19:00,0.4
25-04-01 18:00,0.8
25-04-01 17:00,0.8
25-04-01 16:00,1.0
25-04-01 15:00,0.7
25-04-01 14:00,0.7
25-04-01 13:00,0.5
25-04-01 12:00,0.5
25-04-01 11:00,0.5
25-04-01 10:00,0.6
25-04-01 09:00,0.7
25-04-01 08:00,0.8
25-04-01 07:00,1.7
25-04-01 06:00,1.4
25-04-01 05:00,0.6
25-04-01 04:00,0.4
25-04-01 03:00,0.4
25-04-01 02:00,0.5
25-04-01 01:00,0.4
25-04-01 00:00,0.4
24-04-01 23:00,0.6
24-04-01 22:00,0.8
24-04-01 21:00,0.8
24-04-01 20:00,0.9
24-04-01 19:00,0.9
24-04-01 18:00,0.6
24-04-01 17:00,0.6
24-04-01 16:00,0.7
24-04-01 15:00,0.6
24-04-01 14:00,0.5
24-04-01 13:00,0.5
24-04-01 12:00,0.4
24-04-01 11:00,0.3
24-04-01 10:00,0.5
24-04-01 09:00,
24-04-01 08:00,1.4
24-04-01 07:00,1.9
24-04-01 06:00,2.1
24-04-01 05:00,1.0
24-04-01 04:00,0.5
24-04-01 03:00,0.4
24-04-01 02:00,0.4
24-04-01 01:00,0.4
24-04-01 00:00,0.5
23-04-01 23:00,0.5
23-04-01 22:00,0.7
23-04-01 21:00,1.0
23-04-01 20:00,0.8
23-04-01 19:00,0.6
23-04-01 18:00,0.3
23-04-01 17:00,0.3
23-04-01 16:00,0.4
23-04-01 15:00,0.4
23-04-01 14:00,0.4
23-04-01 13:00,0.4
23-04-01 12:00,0.3
23-04-01 11:00,0.3
23-04-01 10:00,0.3
23-04-01 09:00,0.5
23-04-01 08:00,0.5
23-04-01 07:00,0.8
23-04-01 06:00,1.4
23-04-01 05:00,1.6
23-04-01 04:00,0.8
23-04-01 03:00,0.6
23-04-01 02:00,0.3
23-04-01 01:00,0.3
23-04-01 00:00,0.4
22-04-01 23:00,0.4
22-04-01 22:00,0.5
22-04-01 21:00,0.6
22-04-01 20:00,0.4
22-04-01 19:00,0.4
22-04-01 18:00,0.4
22-04-01 17:00,0.4
22-04-01 16:00,0.3
22-04-01 15:00,0.3
22-04-01 14:00,0.4
22-04-01 13:00,0.3
22-04-01 12:00,0.3
22-04-01 11:00,0.3
22-04-01 10:00,
22-04-01 09:00,0.3
22-04-01 08:00,0.2
22-04-01 07:00,0.2
22-04-01 06:00,0.2
22-04-01 05:00,0.2
22-04-01 04:00,0.2
22-04-01 03:00,0.2
22-04-01 02:00,0.2
22-04-01 01:00,0.2
22-04-01 00:00,0.3
21-04-01 23:00,0.3
21-04-01 22:00,0.3
21-04-01 21:00,0.4
21-04-01 20:00,0.4
21-04-01 19:00,0.4
21-04-01 18:00,0.4
21-04-01 17:00,0.4
21-04-01 16:00,0.4
21-04-01 15:00,0.5
21-04-01 14:00,0.6
21-04-01 13:00,0.6
21-04-01 12:00,0.5
21-04-01 11:00,0.7
21-04-01 10:00,0.6
21-04-01 09:00,0.5
21-04-01 08:00,0.4
21-04-01 07:00,0.4
21-04-01 06:00,0.4
21-04-01 05:00,0.3
21-04-01 04:00,0.4
21-04-01 03:00,0.4
21-04-01 02:00,0.4
21-04-01 01:00,0.4
21-04-01 00:00,0.3
20-04-01 23:00,0.4
20-04-01 22:00,0.5
20-04-01 21:00,0.5
20-04-01 20:00,0.5
20-04-01 19:00,0.6
20-04-01 18:00,0.4
20-04-01 17:00,0.4
20-04-01 16:00,0.5
20-04-01 15:00,0.7
20-04-01 14:00,0.5
20-04-01 13:00,0.5
20-04-01 12:00,0.6
20-04-01 11:00,0.5
20-04-01 10:00,
20-04-01 09:00,0.7
