Datum Zeit,Zinnwald NO2
,µg/m³
01-05-01 00:00,11
30-04-01 23:00,12
30-04-01 22:00,12
30-04-01 21:00,14
30-04-01 20:00,14
30-04-01 19:00,11
30-04-01 18:00,11
30-04-01 17:00,9
30-04-01 16:00,10
30-04-01 15:00,15
30-04-01 14:00,16
30-04-01 13:00,15
30-04-01 12:00,14
30-04-01 11:00,12
30-04-01 10:00,10
30-04-01 09:00,11
30-04-01 08:00,12
30-04-01 07:00,
30-04-01 06:00,12
30-04-01 05:00,10
30-04-01 04:00,13
30-04-01 03:00,14
30-04-01 02:00,19
30-04-01 01:00,11
30-04-01 00:00,7
29-04-01 23:00,11
29-04-01 22:00,32
29-04-01 21:00,12
29-04-01 20:00,11
29-04-01 19:00,14
29-04-01 18:00,12
29-04-01 17:00,11
29-04-01 16:00,19
29-04-01 15:00,15
29-04-01 14:00,10
29-04-01 13:00,15
29-04-01 12:00,13
29-04-01 11:00,10
29-04-01 10:00,14
29-04-01 09:00,16
29-04-01 08:00,
29-04-01 07:00,29
29-04-01 06:00,23
29-04-01 05:00,8
29-04-01 04:00,4
29-04-01 03:00,3
29-04-01 02:00,4
29-04-01 01:00,5
29-04-01 00:00,5
28-04-01 23:00,5
28-04-01 22:00,6
28-04-01 21:00,5
28-04-01 20:00,5
28-04-01 19:00,5
28-04-01 18:00,4
28-04-01 17:00,5
28-04-01 16:00,5
28-04-01 15:00,11
28-04-01 14:00,14
28-04-01 13:00,13
28-04-01 12:00,14
28-04-01 11:00,18
28-04-01 10:00,14
28-04-01 09:00,12
28-04-01 08:00,
28-04-01 07:00,7
28-04-01 06:00,6
28-04-01 05:00,6
28-04-01 04:00,5
28-04-01 03:00,5
28-04-01 02:00,5
28-04-01 01:00,5
28-04-01 00:00,6
27-04-01 23:00,6
27-04-01 22:00,7
27-04-01 21:00,7
27-04-01 20:00,7
27-04-01 19:00,10
27-04-01 18:00,11
27-04-01 17:00,9
27-04-01 16:00,7
27-04-01 15:00,9
