Datum Zeit,Schwartenberg O3
,µg/m³
01-01-18 00:00,
31-12-17 23:00,
31-12-17 22:00,
31-12-17 21:00,
31-12-17 20:00,
31-12-17 19:00,
31-12-17 18:00,
31-12-17 17:00,
31-12-17 16:00,
31-12-17 15:00,
31-12-17 14:00,
31-12-17 13:00,
31-12-17 12:00,
31-12-17 11:00,
31-12-17 10:00,
31-12-17 09:00,
31-12-17 08:00,
31-12-17 07:00,
31-12-17 06:00,
31-12-17 05:00,
31-12-17 04:00,
31-12-17 03:00,
31-12-17 02:00,
31-12-17 01:00,
31-12-17 00:00,
30-12-17 23:00,
30-12-17 22:00,
30-12-17 21:00,
30-12-17 20:00,
30-12-17 19:00,
30-12-17 18:00,
30-12-17 17:00,
30-12-17 16:00,
30-12-17 15:00,
30-12-17 14:00,
30-12-17 13:00,
30-12-17 12:00,
30-12-17 11:00,
30-12-17 10:00,
30-12-17 09:00,
30-12-17 08:00,
30-12-17 07:00,
30-12-17 06:00,
30-12-17 05:00,
30-12-17 04:00,
30-12-17 03:00,
30-12-17 02:00,
30-12-17 01:00,
30-12-17 00:00,
29-12-17 23:00,
29-12-17 22:00,
29-12-17 21:00,
29-12-17 20:00,
29-12-17 19:00,
29-12-17 18:00,
29-12-17 17:00,
29-12-17 16:00,
29-12-17 15:00,
29-12-17 14:00,
29-12-17 13:00,
29-12-17 12:00,
29-12-17 11:00,
29-12-17 10:00,
29-12-17 09:00,
29-12-17 08:00,
29-12-17 07:00,
29-12-17 06:00,
29-12-17 05:00,
29-12-17 04:00,
29-12-17 03:00,
29-12-17 02:00,
29-12-17 01:00,
29-12-17 00:00,
28-12-17 23:00,
28-12-17 22:00,
28-12-17 21:00,
28-12-17 20:00,
28-12-17 19:00,
28-12-17 18:00,
28-12-17 17:00,
28-12-17 16:00,
28-12-17 15:00,
28-12-17 14:00,
28-12-17 13:00,
28-12-17 12:00,
28-12-17 11:00,
28-12-17 10:00,
28-12-17 09:00,
28-12-17 08:00,
28-12-17 07:00,
28-12-17 06:00,
28-12-17 05:00,
28-12-17 04:00,
28-12-17 03:00,
28-12-17 02:00,
28-12-17 01:00,
28-12-17 00:00,
27-12-17 23:00,35
27-12-17 22:00,52
27-12-17 21:00,35
27-12-17 20:00,27
27-12-17 19:00,27
27-12-17 18:00,28
27-12-17 17:00,27
27-12-17 16:00,31
27-12-17 15:00,34
27-12-17 14:00,33
27-12-17 13:00,35
27-12-17 12:00,30
27-12-17 11:00,27
27-12-17 10:00,48
27-12-17 09:00,57
27-12-17 08:00,43
27-12-17 07:00,32
27-12-17 06:00,32
27-12-17 05:00,49
27-12-17 04:00,53
27-12-17 03:00,59
27-12-17 02:00,66
27-12-17 01:00,62
27-12-17 00:00,63
26-12-17 23:00,68
26-12-17 22:00,62
26-12-17 21:00,57
26-12-17 20:00,52
26-12-17 19:00,56
26-12-17 18:00,55
26-12-17 17:00,61
26-12-17 16:00,47
26-12-17 15:00,44
26-12-17 14:00,42
26-12-17 13:00,41
26-12-17 12:00,48
26-12-17 11:00,49
26-12-17 10:00,51
26-12-17 09:00,42
26-12-17 08:00,42
26-12-17 07:00,44
26-12-17 06:00,56
26-12-17 05:00,62
26-12-17 04:00,52
26-12-17 03:00,54
26-12-17 02:00,38
26-12-17 01:00,44
26-12-17 00:00,43
25-12-17 23:00,45
25-12-17 22:00,46
25-12-17 21:00,41
25-12-17 20:00,38
25-12-17 19:00,42
25-12-17 18:00,41
25-12-17 17:00,43
25-12-17 16:00,45
25-12-17 15:00,47
25-12-17 14:00,48
25-12-17 13:00,52
25-12-17 12:00,53
25-12-17 11:00,54
25-12-17 10:00,54
25-12-17 09:00,55
25-12-17 08:00,57
25-12-17 07:00,57
25-12-17 06:00,57
25-12-17 05:00,58
25-12-17 04:00,58
25-12-17 03:00,59
25-12-17 02:00,60
25-12-17 01:00,60
25-12-17 00:00,61
24-12-17 23:00,62
24-12-17 22:00,61
24-12-17 21:00,59
24-12-17 20:00,59
24-12-17 19:00,58
24-12-17 18:00,58
24-12-17 17:00,58
24-12-17 16:00,59
24-12-17 15:00,59
24-12-17 14:00,60
24-12-17 13:00,60
24-12-17 12:00,61
24-12-17 11:00,60
24-12-17 10:00,60
24-12-17 09:00,59
24-12-17 08:00,56
24-12-17 07:00,56
24-12-17 06:00,56
24-12-17 05:00,56
24-12-17 04:00,56
24-12-17 03:00,57
24-12-17 02:00,56
24-12-17 01:00,56
24-12-17 00:00,55
23-12-17 23:00,56
23-12-17 22:00,57
23-12-17 21:00,57
23-12-17 20:00,55
23-12-17 19:00,54
23-12-17 18:00,49
23-12-17 17:00,44
23-12-17 16:00,44
23-12-17 15:00,44
23-12-17 14:00,43
23-12-17 13:00,42
23-12-17 12:00,43
23-12-17 11:00,49
23-12-17 10:00,56
23-12-17 09:00,61
23-12-17 08:00,60
23-12-17 07:00,55
23-12-17 06:00,54
23-12-17 05:00,55
23-12-17 04:00,56
23-12-17 03:00,52
23-12-17 02:00,51
23-12-17 01:00,51
23-12-17 00:00,55
22-12-17 23:00,60
22-12-17 22:00,62
22-12-17 21:00,62
22-12-17 20:00,62
22-12-17 19:00,54
22-12-17 18:00,50
22-12-17 17:00,47
22-12-17 16:00,42
22-12-17 15:00,38
22-12-17 14:00,35
22-12-17 13:00,32
22-12-17 12:00,30
22-12-17 11:00,29
22-12-17 10:00,29
22-12-17 09:00,28
22-12-17 08:00,29
22-12-17 07:00,31
22-12-17 06:00,32
22-12-17 05:00,32
22-12-17 04:00,32
22-12-17 03:00,30
22-12-17 02:00,30
22-12-17 01:00,29
22-12-17 00:00,29
21-12-17 23:00,29
21-12-17 22:00,29
21-12-17 21:00,22
21-12-17 20:00,9
21-12-17 19:00,3
21-12-17 18:00,2
21-12-17 17:00,1
21-12-17 16:00,5
21-12-17 15:00,9
21-12-17 14:00,12
21-12-17 13:00,13
21-12-17 12:00,15
21-12-17 11:00,13
21-12-17 10:00,11
21-12-17 09:00,7
21-12-17 08:00,4
21-12-17 07:00,6
21-12-17 06:00,7
21-12-17 05:00,6
21-12-17 04:00,5
21-12-17 03:00,6
21-12-17 02:00,9
21-12-17 01:00,13
21-12-17 00:00,18
20-12-17 23:00,26
20-12-17 22:00,34
20-12-17 21:00,37
20-12-17 20:00,37
20-12-17 19:00,40
20-12-17 18:00,47
20-12-17 17:00,51
20-12-17 16:00,53
20-12-17 15:00,59
20-12-17 14:00,59
20-12-17 13:00,47
20-12-17 12:00,42
20-12-17 11:00,34
20-12-17 10:00,24
20-12-17 09:00,23
20-12-17 08:00,21
20-12-17 07:00,19
20-12-17 06:00,18
20-12-17 05:00,15
20-12-17 04:00,12
20-12-17 03:00,12
20-12-17 02:00,12
20-12-17 01:00,13
20-12-17 00:00,15
19-12-17 23:00,14
19-12-17 22:00,15
19-12-17 21:00,17
19-12-17 20:00,20
19-12-17 19:00,25
19-12-17 18:00,29
19-12-17 17:00,34
19-12-17 16:00,37
19-12-17 15:00,37
19-12-17 14:00,38
19-12-17 13:00,35
19-12-17 12:00,36
19-12-17 11:00,38
19-12-17 10:00,39
19-12-17 09:00,43
19-12-17 08:00,44
19-12-17 07:00,48
19-12-17 06:00,51
19-12-17 05:00,51
19-12-17 04:00,53
19-12-17 03:00,55
19-12-17 02:00,60
19-12-17 01:00,59
19-12-17 00:00,63
18-12-17 23:00,64
18-12-17 22:00,61
18-12-17 21:00,59
18-12-17 20:00,40
18-12-17 19:00,41
18-12-17 18:00,42
18-12-17 17:00,37
18-12-17 16:00,40
18-12-17 15:00,46
18-12-17 14:00,43
18-12-17 13:00,43
18-12-17 12:00,42
18-12-17 11:00,41
18-12-17 10:00,38
18-12-17 09:00,37
18-12-17 08:00,41
18-12-17 07:00,41
18-12-17 06:00,42
18-12-17 05:00,43
18-12-17 04:00,41
18-12-17 03:00,41
18-12-17 02:00,39
18-12-17 01:00,35
18-12-17 00:00,36
17-12-17 23:00,39
17-12-17 22:00,44
17-12-17 21:00,46
17-12-17 20:00,45
17-12-17 19:00,50
17-12-17 18:00,50
17-12-17 17:00,51
17-12-17 16:00,54
17-12-17 15:00,56
17-12-17 14:00,58
17-12-17 13:00,61
17-12-17 12:00,62
17-12-17 11:00,62
17-12-17 10:00,60
17-12-17 09:00,59
17-12-17 08:00,58
17-12-17 07:00,56
17-12-17 06:00,56
17-12-17 05:00,54
17-12-17 04:00,55
17-12-17 03:00,56
17-12-17 02:00,53
17-12-17 01:00,53
17-12-17 00:00,54
16-12-17 23:00,51
16-12-17 22:00,50
16-12-17 21:00,52
16-12-17 20:00,51
16-12-17 19:00,52
16-12-17 18:00,52
16-12-17 17:00,51
16-12-17 16:00,55
16-12-17 15:00,60
16-12-17 14:00,59
16-12-17 13:00,54
16-12-17 12:00,55
16-12-17 11:00,56
16-12-17 10:00,51
16-12-17 09:00,46
16-12-17 08:00,48
16-12-17 07:00,58
16-12-17 06:00,59
16-12-17 05:00,45
16-12-17 04:00,44
16-12-17 03:00,45
16-12-17 02:00,48
16-12-17 01:00,54
16-12-17 00:00,55
15-12-17 23:00,60
15-12-17 22:00,59
15-12-17 21:00,65
15-12-17 20:00,71
15-12-17 19:00,68
15-12-17 18:00,72
15-12-17 17:00,71
15-12-17 16:00,65
15-12-17 15:00,64
15-12-17 14:00,61
15-12-17 13:00,61
15-12-17 12:00,61
15-12-17 11:00,54
15-12-17 10:00,52
15-12-17 09:00,51
15-12-17 08:00,57
15-12-17 07:00,58
15-12-17 06:00,56
15-12-17 05:00,59
15-12-17 04:00,63
15-12-17 03:00,62
15-12-17 02:00,64
15-12-17 01:00,66
15-12-17 00:00,68
14-12-17 23:00,68
14-12-17 22:00,67
14-12-17 21:00,70
14-12-17 20:00,73
14-12-17 19:00,74
14-12-17 18:00,76
14-12-17 17:00,75
14-12-17 16:00,74
14-12-17 15:00,75
14-12-17 14:00,77
14-12-17 13:00,82
14-12-17 12:00,84
14-12-17 11:00,85
14-12-17 10:00,83
14-12-17 09:00,72
14-12-17 08:00,67
14-12-17 07:00,64
14-12-17 06:00,60
14-12-17 05:00,58
14-12-17 04:00,52
14-12-17 03:00,47
14-12-17 02:00,46
14-12-17 01:00,49
14-12-17 00:00,51
13-12-17 23:00,50
13-12-17 22:00,48
13-12-17 21:00,51
13-12-17 20:00,53
13-12-17 19:00,54
13-12-17 18:00,52
13-12-17 17:00,50
13-12-17 16:00,49
13-12-17 15:00,52
13-12-17 14:00,53
13-12-17 13:00,55
13-12-17 12:00,55
13-12-17 11:00,56
13-12-17 10:00,56
13-12-17 09:00,52
13-12-17 08:00,63
13-12-17 07:00,63
13-12-17 06:00,62
13-12-17 05:00,59
13-12-17 04:00,57
13-12-17 03:00,54
13-12-17 02:00,54
13-12-17 01:00,54
13-12-17 00:00,57
12-12-17 23:00,59
12-12-17 22:00,60
12-12-17 21:00,60
12-12-17 20:00,60
12-12-17 19:00,62
12-12-17 18:00,63
12-12-17 17:00,60
12-12-17 16:00,61
12-12-17 15:00,60
12-12-17 14:00,51
12-12-17 13:00,48
12-12-17 12:00,40
12-12-17 11:00,38
12-12-17 10:00,44
12-12-17 09:00,55
12-12-17 08:00,60
12-12-17 07:00,62
12-12-17 06:00,65
12-12-17 05:00,68
12-12-17 04:00,67
12-12-17 03:00,74
12-12-17 02:00,81
12-12-17 01:00,77
12-12-17 00:00,55
11-12-17 23:00,27
11-12-17 22:00,32
11-12-17 21:00,35
11-12-17 20:00,38
11-12-17 19:00,34
11-12-17 18:00,35
11-12-17 17:00,27
11-12-17 16:00,28
11-12-17 15:00,44
11-12-17 14:00,48
11-12-17 13:00,54
11-12-17 12:00,54
11-12-17 11:00,56
11-12-17 10:00,56
11-12-17 09:00,63
11-12-17 08:00,67
11-12-17 07:00,69
11-12-17 06:00,71
11-12-17 05:00,75
11-12-17 04:00,75
11-12-17 03:00,71
11-12-17 02:00,63
11-12-17 01:00,63
11-12-17 00:00,66
10-12-17 23:00,67
10-12-17 22:00,64
10-12-17 21:00,63
10-12-17 20:00,66
10-12-17 19:00,67
10-12-17 18:00,68
10-12-17 17:00,68
10-12-17 16:00,63
10-12-17 15:00,64
10-12-17 14:00,63
10-12-17 13:00,65
10-12-17 12:00,63
10-12-17 11:00,63
10-12-17 10:00,69
10-12-17 09:00,69
10-12-17 08:00,68
10-12-17 07:00,68
10-12-17 06:00,66
10-12-17 05:00,66
10-12-17 04:00,63
10-12-17 03:00,62
10-12-17 02:00,62
10-12-17 01:00,59
10-12-17 00:00,56
09-12-17 23:00,54
09-12-17 22:00,54
09-12-17 21:00,56
09-12-17 20:00,57
09-12-17 19:00,57
09-12-17 18:00,57
09-12-17 17:00,58
09-12-17 16:00,60
09-12-17 15:00,62
09-12-17 14:00,65
09-12-17 13:00,65
09-12-17 12:00,64
09-12-17 11:00,66
09-12-17 10:00,65
09-12-17 09:00,61
09-12-17 08:00,56
09-12-17 07:00,58
09-12-17 06:00,63
09-12-17 05:00,60
09-12-17 04:00,59
09-12-17 03:00,59
09-12-17 02:00,60
09-12-17 01:00,60
09-12-17 00:00,61
08-12-17 23:00,57
08-12-17 22:00,56
08-12-17 21:00,58
08-12-17 20:00,60
08-12-17 19:00,61
08-12-17 18:00,61
08-12-17 17:00,62
08-12-17 16:00,63
08-12-17 15:00,64
08-12-17 14:00,66
08-12-17 13:00,60
08-12-17 12:00,57
08-12-17 11:00,53
08-12-17 10:00,48
08-12-17 09:00,48
08-12-17 08:00,50
08-12-17 07:00,52
08-12-17 06:00,54
08-12-17 05:00,57
08-12-17 04:00,60
08-12-17 03:00,66
08-12-17 02:00,71
08-12-17 01:00,73
08-12-17 00:00,71
07-12-17 23:00,66
07-12-17 22:00,70
07-12-17 21:00,71
07-12-17 20:00,73
07-12-17 19:00,78
07-12-17 18:00,77
07-12-17 17:00,78
07-12-17 16:00,79
07-12-17 15:00,84
07-12-17 14:00,80
07-12-17 13:00,69
07-12-17 12:00,73
07-12-17 11:00,77
07-12-17 10:00,77
07-12-17 09:00,74
07-12-17 08:00,66
07-12-17 07:00,57
07-12-17 06:00,60
07-12-17 05:00,61
07-12-17 04:00,61
07-12-17 03:00,56
07-12-17 02:00,53
07-12-17 01:00,54
07-12-17 00:00,57
06-12-17 23:00,56
06-12-17 22:00,56
06-12-17 21:00,56
06-12-17 20:00,56
06-12-17 19:00,56
06-12-17 18:00,56
06-12-17 17:00,55
06-12-17 16:00,55
06-12-17 15:00,55
06-12-17 14:00,55
06-12-17 13:00,56
06-12-17 12:00,56
06-12-17 11:00,55
06-12-17 10:00,53
06-12-17 09:00,51
06-12-17 08:00,51
06-12-17 07:00,55
06-12-17 06:00,56
06-12-17 05:00,56
06-12-17 04:00,55
06-12-17 03:00,55
06-12-17 02:00,55
06-12-17 01:00,53
06-12-17 00:00,53
05-12-17 23:00,51
05-12-17 22:00,49
05-12-17 21:00,48
05-12-17 20:00,46
05-12-17 19:00,46
05-12-17 18:00,43
05-12-17 17:00,44
05-12-17 16:00,49
05-12-17 15:00,51
05-12-17 14:00,48
05-12-17 13:00,47
05-12-17 12:00,47
05-12-17 11:00,50
05-12-17 10:00,53
05-12-17 09:00,55
05-12-17 08:00,57
05-12-17 07:00,60
05-12-17 06:00,60
05-12-17 05:00,63
05-12-17 04:00,60
05-12-17 03:00,59
05-12-17 02:00,63
05-12-17 01:00,63
05-12-17 00:00,61
04-12-17 23:00,62
04-12-17 22:00,64
04-12-17 21:00,64
04-12-17 20:00,63
04-12-17 19:00,63
04-12-17 18:00,67
04-12-17 17:00,62
04-12-17 16:00,58
04-12-17 15:00,57
04-12-17 14:00,53
04-12-17 13:00,44
04-12-17 12:00,36
04-12-17 11:00,37
04-12-17 10:00,37
04-12-17 09:00,33
04-12-17 08:00,34
04-12-17 07:00,31
04-12-17 06:00,32
04-12-17 05:00,30
04-12-17 04:00,29
04-12-17 03:00,28
04-12-17 02:00,27
04-12-17 01:00,29
04-12-17 00:00,30
03-12-17 23:00,33
03-12-17 22:00,35
03-12-17 21:00,38
03-12-17 20:00,41
03-12-17 19:00,46
03-12-17 18:00,50
03-12-17 17:00,51
03-12-17 16:00,51
03-12-17 15:00,51
03-12-17 14:00,52
03-12-17 13:00,54
03-12-17 12:00,40
03-12-17 11:00,41
03-12-17 10:00,39
03-12-17 09:00,26
03-12-17 08:00,28
03-12-17 07:00,26
03-12-17 06:00,29
03-12-17 05:00,30
03-12-17 04:00,30
03-12-17 03:00,30
03-12-17 02:00,27
03-12-17 01:00,26
03-12-17 00:00,33
02-12-17 23:00,41
02-12-17 22:00,40
02-12-17 21:00,47
02-12-17 20:00,45
02-12-17 19:00,45
02-12-17 18:00,45
