Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-06-01,,,,,,15,,10.57,
2013-06-01,01:00,,52,33,,,,,
2013-06-01,02:00,,40,30,,,,,
2013-06-01,03:00,,23,29,,,,,
2013-06-01,04:00,,24,28,,,,,
2013-06-01,05:00,,38,33,,,,,
2013-06-01,06:00,,55,35,,,,,
2013-06-01,07:00,,45,36,,,,,
2013-06-01,08:00,,55,42,,,,,
2013-06-01,09:00,,64,42,,,,,
2013-06-01,10:00,,67,57,,,,,
2013-06-01,11:00,,95,79,,,,,
2013-06-01,12:00,,61,53,,,,,
2013-06-01,13:00,,24,30,,,,,
2013-06-01,14:00,,21,26,,,,,
2013-06-01,15:00,,16,26,,,,,
2013-06-01,16:00,,21,30,,,,,
2013-06-01,17:00,,14,24,,,,,
2013-06-01,18:00,,7,18,,,,,
2013-06-01,19:00,,8,20,,,,,
2013-06-01,20:00,,25,28,,,,,
2013-06-01,21:00,,11,19,,,,,
2013-06-01,22:00,,2,11,,,,,
2013-06-01,23:00,,3,11,,,,,
2013-06-02,,,,,,6,,4.11,
2013-06-02,00:00,,1,6,,,,,
2013-06-02,01:00,,1,6,,,,,
2013-06-02,02:00,,1,6,,,,,
2013-06-02,03:00,,1,4,,,,,
2013-06-02,04:00,,1,4,,,,,
2013-06-02,05:00,,1,4,,,,,
2013-06-02,06:00,,1,4,,,,,
2013-06-02,07:00,,1,5,,,,,
2013-06-02,08:00,,3,8,,,,,
2013-06-02,09:00,,4,11,,,,,
2013-06-02,10:00,,10,18,,,,,
2013-06-02,11:00,,20,31,,,,,
2013-06-02,12:00,,13,25,,,,,
2013-06-02,13:00,,14,25,,,,,
2013-06-02,14:00,,17,26,,,,,
2013-06-02,15:00,,18,28,,,,,
2013-06-02,16:00,,28,39,,,,,
2013-06-02,17:00,,36,50,,,,,
2013-06-02,18:00,,26,45,,,,,
2013-06-02,19:00,,26,45,,,,,
2013-06-02,20:00,,15,33,,,,,
2013-06-02,21:00,,10,26,,,,,
2013-06-02,22:00,,12,21,,,,,
2013-06-02,23:00,,7,15,,,,,
2013-06-03,,,,,,24,,10.14,
2013-06-03,00:00,,4,13,,,,,
2013-06-03,01:00,,4,12,,,,,
2013-06-03,02:00,,6,14,,,,,
2013-06-03,03:00,,10,15,,,,,
2013-06-03,04:00,,6,17,,,,,
2013-06-03,05:00,,14,26,,,,,
2013-06-03,06:00,,34,42,,,,,
2013-06-03,07:00,,59,59,,,,,
2013-06-03,08:00,,39,45,,,,,
2013-06-03,09:00,,37,43,,,,,
2013-06-03,10:00,,28,36,,,,,
2013-06-03,11:00,,37,44,,,,,
2013-06-03,12:00,,46,48,,,,,
2013-06-03,13:00,,69,57,,,,,
2013-06-03,14:00,,99,69,,,,,
2013-06-03,15:00,,103,68,,,,,
2013-06-03,16:00,,184,92,,,,,
2013-06-03,17:00,,146,87,,,,,
2013-06-03,18:00,,136,83,,,,,
2013-06-03,19:00,,63,54,,,,,
2013-06-03,20:00,,53,43,,,,,
2013-06-03,21:00,,48,46,,,,,
2013-06-03,22:00,,39,44,,,,,
2013-06-03,23:00,,24,37,,,,,
2013-06-04,,,,,,76,,27.38,
2013-06-04,00:00,,18,33,,,,,
