Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-06-16,10
29-06-16,8
28-06-16,9
27-06-16,8
26-06-16,9
25-06-16,22
24-06-16,18
23-06-16,13
22-06-16,10
21-06-16,8
20-06-16,11
19-06-16,9
18-06-16,6
17-06-16,6
16-06-16,9
15-06-16,7
14-06-16,8
13-06-16,11
12-06-16,13
11-06-16,17
10-06-16,15
09-06-16,17
08-06-16,16
07-06-16,13
06-06-16,12
05-06-16,17
04-06-16,16
03-06-16,13
02-06-16,10
01-06-16,13

