Datum Zeit,Brockau PM10
,µg/m³
30-06-16,11
29-06-16,9
28-06-16,9
27-06-16,7
26-06-16,7
25-06-16,14
24-06-16,19
23-06-16,13
22-06-16,8
21-06-16,6
20-06-16,13
19-06-16,7
18-06-16,6
17-06-16,5
16-06-16,11
15-06-16,11
14-06-16,11
13-06-16,11
12-06-16,8
11-06-16,11
10-06-16,15
09-06-16,16
08-06-16,17
07-06-16,12
06-06-16,16
05-06-16,15
04-06-16,13
03-06-16,9
02-06-16,7
01-06-16,11

