Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-06-16,16
29-06-16,14
28-06-16,15
27-06-16,13
26-06-16,11
25-06-16,31
24-06-16,26
23-06-16,18
22-06-16,18
21-06-16,15
20-06-16,
19-06-16,
18-06-16,
17-06-16,
16-06-16,
15-06-16,
14-06-16,14
13-06-16,18
12-06-16,17
11-06-16,23
10-06-16,22
09-06-16,
08-06-16,24
07-06-16,21
06-06-16,18
05-06-16,22
04-06-16,20
03-06-16,19
02-06-16,15
01-06-16,22

