Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-06-16,17
29-06-16,17
28-06-16,14
27-06-16,15
26-06-16,11
25-06-16,24
24-06-16,26
23-06-16,22
22-06-16,16
21-06-16,15
20-06-16,15
19-06-16,10
18-06-16,10
17-06-16,11
16-06-16,13
15-06-16,15
14-06-16,16
13-06-16,20
12-06-16,15
11-06-16,21
10-06-16,21
09-06-16,25
08-06-16,28
07-06-16,16
06-06-16,22
05-06-16,22
04-06-16,20
03-06-16,17
02-06-16,16
01-06-16,32

