Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-06-16,11
29-06-16,9
28-06-16,9
27-06-16,8
26-06-16,8
25-06-16,20
24-06-16,22
23-06-16,16
22-06-16,10
21-06-16,8
20-06-16,12
19-06-16,8
18-06-16,7
17-06-16,6
16-06-16,10
15-06-16,7
14-06-16,8
13-06-16,9
12-06-16,11
11-06-16,14
10-06-16,14
09-06-16,19
08-06-16,19
07-06-16,13
06-06-16,17
05-06-16,18
04-06-16,16
03-06-16,11
02-06-16,10
01-06-16,18

