Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-06-16,11
29-06-16,9
28-06-16,10
27-06-16,11
26-06-16,8
25-06-16,19
24-06-16,21
23-06-16,15
22-06-16,12
21-06-16,9
20-06-16,14
19-06-16,9
18-06-16,8
17-06-16,7
16-06-16,10
15-06-16,8
14-06-16,8
13-06-16,10
12-06-16,11
11-06-16,15
10-06-16,16
09-06-16,25
08-06-16,18
07-06-16,15
06-06-16,19
05-06-16,20
04-06-16,18
03-06-16,13
02-06-16,11
01-06-16,17

