Datum Zeit,Borna PM10
,µg/m³
30-06-16,13
29-06-16,10
28-06-16,13
27-06-16,13
26-06-16,9
25-06-16,20
24-06-16,22
23-06-16,17
22-06-16,13
21-06-16,9
20-06-16,15
19-06-16,9
18-06-16,8
17-06-16,9
16-06-16,11
15-06-16,11
14-06-16,11
13-06-16,15
12-06-16,15
11-06-16,21
10-06-16,18
09-06-16,22
08-06-16,22
07-06-16,18
06-06-16,22
05-06-16,22
04-06-16,19
03-06-16,18
02-06-16,12
01-06-16,17

