Datum Zeit,Zittau-Ost PM10
,µg/m³
30-06-16,12
29-06-16,12
28-06-16,12
27-06-16,11
26-06-16,9
25-06-16,27
24-06-16,21
23-06-16,15
22-06-16,11
21-06-16,12
20-06-16,13
19-06-16,12
18-06-16,9
17-06-16,7
16-06-16,9
15-06-16,10
14-06-16,10
13-06-16,10
12-06-16,14
11-06-16,17
10-06-16,15
09-06-16,19
08-06-16,16
07-06-16,15
06-06-16,15
05-06-16,20
04-06-16,20
03-06-16,14
02-06-16,13
01-06-16,15

