Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-06-16,10
29-06-16,7
28-06-16,10
27-06-16,8
26-06-16,9
25-06-16,26
24-06-16,19
23-06-16,14
22-06-16,10
21-06-16,8
20-06-16,11
19-06-16,10
18-06-16,7
17-06-16,7
16-06-16,9
15-06-16,8
14-06-16,7
13-06-16,14
12-06-16,14
11-06-16,18
10-06-16,14
09-06-16,17
08-06-16,17
07-06-16,13
06-06-16,13
05-06-16,18
04-06-16,18
03-06-16,11
02-06-16,9
01-06-16,

