Datum Zeit,Niesky PM10
,µg/m³
30-06-16,8
29-06-16,7
28-06-16,8
27-06-16,10
26-06-16,8
25-06-16,25
24-06-16,19
23-06-16,12
22-06-16,8
21-06-16,9
20-06-16,11
19-06-16,8
18-06-16,5
17-06-16,7
16-06-16,8
15-06-16,5
14-06-16,8
13-06-16,12
12-06-16,13
11-06-16,14
10-06-16,13
09-06-16,
08-06-16,
07-06-16,
06-06-16,
05-06-16,
04-06-16,18
03-06-16,14
02-06-16,9
01-06-16,12

