Datum Zeit,Bautzen SO2
,µg/m³
01-07-01 00:00,
30-06-01 23:00,1.0
30-06-01 22:00,1.0
30-06-01 21:00,1.0
30-06-01 20:00,1.0
30-06-01 19:00,1.0
30-06-01 18:00,1.0
30-06-01 17:00,1.0
30-06-01 16:00,1.0
30-06-01 15:00,1.0
30-06-01 14:00,1.0
30-06-01 13:00,1.0
30-06-01 12:00,1.0
30-06-01 11:00,1.6
30-06-01 10:00,2.0
30-06-01 09:00,3.0
30-06-01 08:00,
30-06-01 07:00,1.4
30-06-01 06:00,1.2
30-06-01 05:00,1.0
30-06-01 04:00,1.0
30-06-01 03:00,1.0
30-06-01 02:00,1.0
30-06-01 01:00,1.0
30-06-01 00:00,
29-06-01 23:00,1.8
29-06-01 22:00,2.7
29-06-01 21:00,2.8
29-06-01 20:00,2.2
29-06-01 19:00,2.1
29-06-01 18:00,1.3
29-06-01 17:00,1.1
29-06-01 16:00,1.4
29-06-01 15:00,1.3
29-06-01 14:00,1.1
29-06-01 13:00,1.4
29-06-01 12:00,1.6
29-06-01 11:00,1.5
29-06-01 10:00,1.6
29-06-01 09:00,
29-06-01 08:00,1.6
29-06-01 07:00,1.4
29-06-01 06:00,2.0
29-06-01 05:00,1.6
29-06-01 04:00,1.0
29-06-01 03:00,1.0
29-06-01 02:00,1.0
29-06-01 01:00,1.0
29-06-01 00:00,
28-06-01 23:00,1.0
28-06-01 22:00,1.0
28-06-01 21:00,1.0
28-06-01 20:00,1.0
28-06-01 19:00,1.0
28-06-01 18:00,1.1
28-06-01 17:00,1.4
28-06-01 16:00,1.9
28-06-01 15:00,1.3
28-06-01 14:00,
28-06-01 13:00,1.0
28-06-01 12:00,
28-06-01 11:00,
28-06-01 10:00,2.5
28-06-01 09:00,1.9
28-06-01 08:00,2.3
28-06-01 07:00,3.8
28-06-01 06:00,5.9
28-06-01 05:00,4.9
28-06-01 04:00,2.7
28-06-01 03:00,2.0
28-06-01 02:00,2.2
28-06-01 01:00,1.7
28-06-01 00:00,
27-06-01 23:00,2.8
27-06-01 22:00,4.0
27-06-01 21:00,6.9
27-06-01 20:00,5.3
27-06-01 19:00,5.0
27-06-01 18:00,5.3
27-06-01 17:00,5.1
27-06-01 16:00,5.2
27-06-01 15:00,5.7
27-06-01 14:00,6.0
27-06-01 13:00,7.4
27-06-01 12:00,7.5
27-06-01 11:00,5.6
27-06-01 10:00,3.9
27-06-01 09:00,2.4
27-06-01 08:00,2.0
27-06-01 07:00,2.8
27-06-01 06:00,3.9
27-06-01 05:00,2.3
27-06-01 04:00,1.0
27-06-01 03:00,1.0
27-06-01 02:00,1.0
27-06-01 01:00,1.0
27-06-01 00:00,
26-06-01 23:00,1.0
26-06-01 22:00,1.5
26-06-01 21:00,1.5
26-06-01 20:00,1.0
26-06-01 19:00,1.0
26-06-01 18:00,1.0
26-06-01 17:00,1.0
26-06-01 16:00,1.1
26-06-01 15:00,1.0
26-06-01 14:00,1.0
26-06-01 13:00,1.0
26-06-01 12:00,1.3
26-06-01 11:00,2.1
26-06-01 10:00,2.0
26-06-01 09:00,8.3
26-06-01 08:00,5.8
26-06-01 07:00,2.9
26-06-01 06:00,2.2
26-06-01 05:00,1.8
26-06-01 04:00,1.3
26-06-01 03:00,1.0
26-06-01 02:00,1.0
26-06-01 01:00,1.0
26-06-01 00:00,
25-06-01 23:00,1.1
