Datum Zeit,Annaberg-Buchholz O3
,µg/m³
01-07-01 00:00,73
30-06-01 23:00,87
30-06-01 22:00,99
30-06-01 21:00,75
30-06-01 20:00,74
30-06-01 19:00,85
30-06-01 18:00,78
30-06-01 17:00,91
30-06-01 16:00,93
30-06-01 15:00,94
30-06-01 14:00,93
30-06-01 13:00,92
30-06-01 12:00,92
30-06-01 11:00,82
30-06-01 10:00,
30-06-01 09:00,51
30-06-01 08:00,34
30-06-01 07:00,29
30-06-01 06:00,14
30-06-01 05:00,16
30-06-01 04:00,22
30-06-01 03:00,22
30-06-01 02:00,17
30-06-01 01:00,19
30-06-01 00:00,28
29-06-01 23:00,24
29-06-01 22:00,21
29-06-01 21:00,29
29-06-01 20:00,50
29-06-01 19:00,77
29-06-01 18:00,97
29-06-01 17:00,106
29-06-01 16:00,108
29-06-01 15:00,109
29-06-01 14:00,106
29-06-01 13:00,107
29-06-01 12:00,101
29-06-01 11:00,
29-06-01 10:00,86
29-06-01 09:00,82
29-06-01 08:00,63
29-06-01 07:00,40
29-06-01 06:00,11
29-06-01 05:00,15
29-06-01 04:00,48
29-06-01 03:00,65
29-06-01 02:00,65
29-06-01 01:00,
29-06-01 00:00,46
28-06-01 23:00,48
28-06-01 22:00,53
28-06-01 21:00,58
28-06-01 20:00,61
28-06-01 19:00,80
28-06-01 18:00,88
28-06-01 17:00,82
28-06-01 16:00,75
28-06-01 15:00,68
28-06-01 14:00,64
28-06-01 13:00,69
28-06-01 12:00,76
28-06-01 11:00,77
28-06-01 10:00,96
28-06-01 09:00,93
28-06-01 08:00,74
28-06-01 07:00,67
28-06-01 06:00,75
28-06-01 05:00,79
28-06-01 04:00,124
28-06-01 03:00,115
28-06-01 02:00,126
28-06-01 01:00,
28-06-01 00:00,139
27-06-01 23:00,138
27-06-01 22:00,116
27-06-01 21:00,127
27-06-01 20:00,108
27-06-01 19:00,109
27-06-01 18:00,121
27-06-01 17:00,145
27-06-01 16:00,136
27-06-01 15:00,130
27-06-01 14:00,135
27-06-01 13:00,143
27-06-01 12:00,134
27-06-01 11:00,120
27-06-01 10:00,113
27-06-01 09:00,74
27-06-01 08:00,31
27-06-01 07:00,16
27-06-01 06:00,14
27-06-01 05:00,29
27-06-01 04:00,51
27-06-01 03:00,42
27-06-01 02:00,
27-06-01 01:00,43
27-06-01 00:00,45
26-06-01 23:00,43
26-06-01 22:00,35
26-06-01 21:00,42
26-06-01 20:00,63
26-06-01 19:00,94
26-06-01 18:00,104
26-06-01 17:00,118
26-06-01 16:00,115
26-06-01 15:00,117
26-06-01 14:00,115
26-06-01 13:00,108
26-06-01 12:00,92
26-06-01 11:00,89
26-06-01 10:00,77
26-06-01 09:00,64
26-06-01 08:00,40
26-06-01 07:00,15
26-06-01 06:00,7
26-06-01 05:00,9
26-06-01 04:00,22
26-06-01 03:00,28
26-06-01 02:00,
26-06-01 01:00,39
26-06-01 00:00,39
25-06-01 23:00,37
25-06-01 22:00,38
25-06-01 21:00,41
25-06-01 20:00,76
