Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-06-01,33
29-06-01,49
28-06-01,57
27-06-01,50
26-06-01,
25-06-01,
24-06-01,18
23-06-01,16
22-06-01,20
21-06-01,
20-06-01,36
19-06-01,30
18-06-01,
17-06-01,18
16-06-01,22
15-06-01,48
14-06-01,55
13-06-01,61
12-06-01,46
11-06-01,35
10-06-01,32
09-06-01,38
08-06-01,27
07-06-01,30
06-06-01,46
05-06-01,46
04-06-01,15
03-06-01,9
02-06-01,22
01-06-01,26

