Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-06-01,
29-06-01,23.65
28-06-01,
27-06-01,18.42
26-06-01,
25-06-01,
24-06-01,
23-06-01,
22-06-01,
21-06-01,
20-06-01,
19-06-01,13.43
18-06-01,
17-06-01,6.97
16-06-01,
15-06-01,16.92
14-06-01,
13-06-01,27.60
12-06-01,
11-06-01,19.04
10-06-01,
09-06-01,23.11
08-06-01,
07-06-01,11.33
06-06-01,
05-06-01,26.89
04-06-01,
03-06-01,4.97
02-06-01,
01-06-01,15.22

