Datum Zeit,Goerlitz NO
,µg/m³
01-07-01 00:00,22
30-06-01 23:00,21
30-06-01 22:00,3
30-06-01 21:00,1
30-06-01 20:00,1
30-06-01 19:00,10
30-06-01 18:00,18
30-06-01 17:00,15
30-06-01 16:00,18
30-06-01 15:00,8
30-06-01 14:00,23
30-06-01 13:00,25
30-06-01 12:00,34
30-06-01 11:00,35
30-06-01 10:00,29
30-06-01 09:00,25
30-06-01 08:00,
30-06-01 07:00,25
30-06-01 06:00,39
30-06-01 05:00,62
30-06-01 04:00,19
30-06-01 03:00,18
30-06-01 02:00,39
30-06-01 01:00,22
30-06-01 00:00,27
29-06-01 23:00,25
29-06-01 22:00,13
29-06-01 21:00,1
29-06-01 20:00,13
29-06-01 19:00,43
29-06-01 18:00,57
29-06-01 17:00,42
29-06-01 16:00,33
29-06-01 15:00,34
29-06-01 14:00,34
29-06-01 13:00,38
29-06-01 12:00,31
29-06-01 11:00,36
29-06-01 10:00,45
29-06-01 09:00,
29-06-01 08:00,70
29-06-01 07:00,79
29-06-01 06:00,72
29-06-01 05:00,34
29-06-01 04:00,21
29-06-01 03:00,15
29-06-01 02:00,10
29-06-01 01:00,15
29-06-01 00:00,18
28-06-01 23:00,23
28-06-01 22:00,28
28-06-01 21:00,24
28-06-01 20:00,26
28-06-01 19:00,43
28-06-01 18:00,32
28-06-01 17:00,23
28-06-01 16:00,39
28-06-01 15:00,37
28-06-01 14:00,40
28-06-01 13:00,34
28-06-01 12:00,40
28-06-01 11:00,54
28-06-01 10:00,52
28-06-01 09:00,
28-06-01 08:00,63
28-06-01 07:00,53
28-06-01 06:00,67
28-06-01 05:00,19
28-06-01 04:00,8
28-06-01 03:00,6
28-06-01 02:00,9
28-06-01 01:00,6
28-06-01 00:00,5
27-06-01 23:00,5
27-06-01 22:00,3
27-06-01 21:00,3
27-06-01 20:00,1
27-06-01 19:00,2
27-06-01 18:00,1
27-06-01 17:00,10
27-06-01 16:00,6
27-06-01 15:00,27
27-06-01 14:00,19
27-06-01 13:00,16
27-06-01 12:00,24
27-06-01 11:00,19
27-06-01 10:00,
27-06-01 09:00,38
27-06-01 08:00,27
27-06-01 07:00,47
27-06-01 06:00,53
27-06-01 05:00,42
27-06-01 04:00,24
27-06-01 03:00,24
27-06-01 02:00,19
27-06-01 01:00,24
27-06-01 00:00,16
26-06-01 23:00,40
26-06-01 22:00,41
26-06-01 21:00,32
26-06-01 20:00,40
26-06-01 19:00,47
26-06-01 18:00,60
26-06-01 17:00,37
26-06-01 16:00,23
26-06-01 15:00,30
26-06-01 14:00,25
26-06-01 13:00,27
26-06-01 12:00,29
26-06-01 11:00,39
26-06-01 10:00,
26-06-01 09:00,65
26-06-01 08:00,45
26-06-01 07:00,64
26-06-01 06:00,68
26-06-01 05:00,25
26-06-01 04:00,6
26-06-01 03:00,5
26-06-01 02:00,7
26-06-01 01:00,6
26-06-01 00:00,20
25-06-01 23:00,34
25-06-01 22:00,43
25-06-01 21:00,26
25-06-01 20:00,26
25-06-01 19:00,30
25-06-01 18:00,23
25-06-01 17:00,31
25-06-01 16:00,23
25-06-01 15:00,48
25-06-01 14:00,53
25-06-01 13:00,28
25-06-01 12:00,41
25-06-01 11:00,
25-06-01 10:00,51
25-06-01 09:00,67
25-06-01 08:00,83
25-06-01 07:00,103
25-06-01 06:00,107
25-06-01 05:00,68
25-06-01 04:00,46
25-06-01 03:00,24
25-06-01 02:00,10
25-06-01 01:00,14
25-06-01 00:00,56
24-06-01 23:00,28
24-06-01 22:00,59
24-06-01 21:00,36
24-06-01 20:00,29
24-06-01 19:00,32
24-06-01 18:00,33
24-06-01 17:00,38
24-06-01 16:00,36
24-06-01 15:00,23
24-06-01 14:00,28
24-06-01 13:00,27
24-06-01 12:00,24
24-06-01 11:00,
24-06-01 10:00,27
24-06-01 09:00,25
24-06-01 08:00,22
24-06-01 07:00,12
24-06-01 06:00,18
24-06-01 05:00,15
24-06-01 04:00,5
24-06-01 03:00,12
24-06-01 02:00,11
24-06-01 01:00,15
24-06-01 00:00,20
23-06-01 23:00,17
23-06-01 22:00,21
23-06-01 21:00,18
23-06-01 20:00,26
23-06-01 19:00,21
23-06-01 18:00,28
23-06-01 17:00,28
23-06-01 16:00,22
23-06-01 15:00,32
23-06-01 14:00,29
23-06-01 13:00,37
23-06-01 12:00,
23-06-01 11:00,38
23-06-01 10:00,44
23-06-01 09:00,41
23-06-01 08:00,23
23-06-01 07:00,31
23-06-01 06:00,30
23-06-01 05:00,18
23-06-01 04:00,10
23-06-01 03:00,13
23-06-01 02:00,17
23-06-01 01:00,9
23-06-01 00:00,19
22-06-01 23:00,19
22-06-01 22:00,40
22-06-01 21:00,51
22-06-01 20:00,40
22-06-01 19:00,37
22-06-01 18:00,45
22-06-01 17:00,56
22-06-01 16:00,63
22-06-01 15:00,50
22-06-01 14:00,58
22-06-01 13:00,45
22-06-01 12:00,
22-06-01 11:00,67
22-06-01 10:00,90
22-06-01 09:00,83
22-06-01 08:00,83
22-06-01 07:00,83
22-06-01 06:00,69
22-06-01 05:00,26
22-06-01 04:00,14
22-06-01 03:00,14
22-06-01 02:00,11
22-06-01 01:00,8
22-06-01 00:00,13
21-06-01 23:00,23
21-06-01 22:00,27
21-06-01 21:00,32
21-06-01 20:00,39
21-06-01 19:00,60
21-06-01 18:00,70
21-06-01 17:00,49
21-06-01 16:00,60
21-06-01 15:00,52
21-06-01 14:00,79
21-06-01 13:00,
21-06-01 12:00,70
21-06-01 11:00,80
21-06-01 10:00,59
21-06-01 09:00,63
21-06-01 08:00,58
21-06-01 07:00,86
21-06-01 06:00,62
21-06-01 05:00,43
21-06-01 04:00,20
21-06-01 03:00,13
21-06-01 02:00,12
21-06-01 01:00,6
21-06-01 00:00,24
20-06-01 23:00,22
20-06-01 22:00,22
20-06-01 21:00,33
20-06-01 20:00,37
20-06-01 19:00,41
20-06-01 18:00,46
20-06-01 17:00,33
20-06-01 16:00,39
20-06-01 15:00,49
20-06-01 14:00,38
20-06-01 13:00,
20-06-01 12:00,62
20-06-01 11:00,62
20-06-01 10:00,72
20-06-01 09:00,78
20-06-01 08:00,67
20-06-01 07:00,67
20-06-01 06:00,60
20-06-01 05:00,37
