Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-06-01,26
29-06-01,30
28-06-01,34
27-06-01,35
26-06-01,25
25-06-01,30
24-06-01,12
23-06-01,12
22-06-01,14
21-06-01,28
20-06-01,21
19-06-01,20
18-06-01,18
17-06-01,13
16-06-01,15
15-06-01,32
14-06-01,39
13-06-01,35
12-06-01,31
11-06-01,23
10-06-01,25
09-06-01,30
08-06-01,19
07-06-01,23
06-06-01,35
05-06-01,33
04-06-01,10
03-06-01,7
02-06-01,15
01-06-01,15

