Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-07-01 00:00,77
30-06-01 23:00,86
30-06-01 22:00,96
30-06-01 21:00,105
30-06-01 20:00,116
30-06-01 19:00,129
30-06-01 18:00,129
30-06-01 17:00,128
30-06-01 16:00,127
30-06-01 15:00,128
30-06-01 14:00,127
30-06-01 13:00,130
30-06-01 12:00,123
30-06-01 11:00,127
30-06-01 10:00,125
30-06-01 09:00,115
30-06-01 08:00,86
30-06-01 07:00,44
30-06-01 06:00,
30-06-01 05:00,23
30-06-01 04:00,49
30-06-01 03:00,67
30-06-01 02:00,67
30-06-01 01:00,92
30-06-01 00:00,105
29-06-01 23:00,101
29-06-01 22:00,87
29-06-01 21:00,89
29-06-01 20:00,101
29-06-01 19:00,113
29-06-01 18:00,129
29-06-01 17:00,129
29-06-01 16:00,128
29-06-01 15:00,123
29-06-01 14:00,123
29-06-01 13:00,122
29-06-01 12:00,117
29-06-01 11:00,110
29-06-01 10:00,101
29-06-01 09:00,81
29-06-01 08:00,65
29-06-01 07:00,
29-06-01 06:00,51
29-06-01 05:00,53
29-06-01 04:00,60
29-06-01 03:00,70
29-06-01 02:00,83
29-06-01 01:00,84
29-06-01 00:00,82
28-06-01 23:00,82
28-06-01 22:00,81
28-06-01 21:00,89
28-06-01 20:00,97
28-06-01 19:00,102
28-06-01 18:00,91
28-06-01 17:00,83
28-06-01 16:00,87
28-06-01 15:00,90
28-06-01 14:00,101
28-06-01 13:00,110
28-06-01 12:00,108
28-06-01 11:00,113
28-06-01 10:00,103
28-06-01 09:00,110
28-06-01 08:00,109
28-06-01 07:00,
28-06-01 06:00,98
28-06-01 05:00,89
28-06-01 04:00,89
28-06-01 03:00,94
28-06-01 02:00,109
28-06-01 01:00,105
28-06-01 00:00,118
27-06-01 23:00,114
27-06-01 22:00,129
27-06-01 21:00,130
27-06-01 20:00,119
27-06-01 19:00,136
27-06-01 18:00,147
27-06-01 17:00,167
27-06-01 16:00,160
27-06-01 15:00,162
27-06-01 14:00,155
27-06-01 13:00,141
27-06-01 12:00,127
27-06-01 11:00,114
27-06-01 10:00,82
27-06-01 09:00,65
27-06-01 08:00,
27-06-01 07:00,36
27-06-01 06:00,38
27-06-01 05:00,43
27-06-01 04:00,57
27-06-01 03:00,54
27-06-01 02:00,52
27-06-01 01:00,44
27-06-01 00:00,30
26-06-01 23:00,77
26-06-01 22:00,107
26-06-01 21:00,102
26-06-01 20:00,104
26-06-01 19:00,108
26-06-01 18:00,108
26-06-01 17:00,107
26-06-01 16:00,105
26-06-01 15:00,104
26-06-01 14:00,100
26-06-01 13:00,97
26-06-01 12:00,101
26-06-01 11:00,94
26-06-01 10:00,86
26-06-01 09:00,78
26-06-01 08:00,
26-06-01 07:00,53
26-06-01 06:00,52
26-06-01 05:00,58
26-06-01 04:00,64
26-06-01 03:00,74
26-06-01 02:00,82
26-06-01 01:00,77
26-06-01 00:00,79
25-06-01 23:00,92
25-06-01 22:00,108
25-06-01 21:00,115
25-06-01 20:00,113
25-06-01 19:00,122
25-06-01 18:00,123
25-06-01 17:00,119
25-06-01 16:00,114
25-06-01 15:00,117
25-06-01 14:00,116
25-06-01 13:00,114
25-06-01 12:00,108
25-06-01 11:00,102
25-06-01 10:00,93
25-06-01 09:00,
25-06-01 08:00,55
25-06-01 07:00,50
25-06-01 06:00,48
25-06-01 05:00,52
25-06-01 04:00,53
25-06-01 03:00,59
25-06-01 02:00,61
25-06-01 01:00,64
25-06-01 00:00,67
24-06-01 23:00,67
24-06-01 22:00,75
24-06-01 21:00,78
24-06-01 20:00,78
24-06-01 19:00,85
24-06-01 18:00,91
24-06-01 17:00,90
24-06-01 16:00,81
24-06-01 15:00,82
24-06-01 14:00,79
