Datum Zeit,Plauen-Sued BEN
,µg/m³
01-07-01 00:00,1.5
30-06-01 23:00,1.5
30-06-01 22:00,1.2
30-06-01 21:00,0.6
30-06-01 20:00,2.4
30-06-01 19:00,1.7
30-06-01 18:00,1.1
30-06-01 17:00,1.2
30-06-01 16:00,1.9
30-06-01 15:00,1.3
30-06-01 14:00,2.0
30-06-01 13:00,1.7
30-06-01 12:00,1.9
30-06-01 11:00,1.2
30-06-01 10:00,5.3
30-06-01 09:00,2.8
30-06-01 08:00,1.6
30-06-01 07:00,0.7
30-06-01 06:00,1.9
30-06-01 05:00,1.8
30-06-01 04:00,1.7
30-06-01 03:00,1.5
30-06-01 02:00,1.1
30-06-01 01:00,1.8
30-06-01 00:00,1.2
29-06-01 23:00,1.9
29-06-01 22:00,1.3
29-06-01 21:00,2.8
29-06-01 20:00,1.7
29-06-01 19:00,1.2
29-06-01 18:00,1.3
29-06-01 17:00,2.3
29-06-01 16:00,2.7
29-06-01 15:00,2.4
29-06-01 14:00,2.0
29-06-01 13:00,1.7
29-06-01 12:00,1.8
29-06-01 11:00,2.1
29-06-01 10:00,3.4
29-06-01 09:00,2.7
29-06-01 08:00,3.7
29-06-01 07:00,4.2
29-06-01 06:00,5.5
29-06-01 05:00,
29-06-01 04:00,
29-06-01 03:00,
29-06-01 02:00,
29-06-01 01:00,0.6
29-06-01 00:00,0.7
28-06-01 23:00,1.0
28-06-01 22:00,1.1
28-06-01 21:00,1.8
28-06-01 20:00,1.8
28-06-01 19:00,2.7
28-06-01 18:00,3.1
28-06-01 17:00,2.4
28-06-01 16:00,3.5
28-06-01 15:00,2.6
28-06-01 14:00,2.3
28-06-01 13:00,2.2
28-06-01 12:00,4.7
28-06-01 11:00,1.7
28-06-01 10:00,2.5
28-06-01 09:00,2.3
28-06-01 08:00,1.7
28-06-01 07:00,2.2
28-06-01 06:00,4.0
28-06-01 05:00,1.9
28-06-01 04:00,0.8
28-06-01 03:00,1.0
28-06-01 02:00,1.4
28-06-01 01:00,1.4
28-06-01 00:00,1.5
27-06-01 23:00,1.9
27-06-01 22:00,3.5
27-06-01 21:00,3.6
27-06-01 20:00,4.7
27-06-01 19:00,3.2
27-06-01 18:00,3.2
27-06-01 17:00,2.7
27-06-01 16:00,2.4
27-06-01 15:00,2.0
27-06-01 14:00,2.5
27-06-01 13:00,1.6
27-06-01 12:00,1.8
27-06-01 11:00,2.7
27-06-01 10:00,3.2
27-06-01 09:00,3.8
27-06-01 08:00,1.5
27-06-01 07:00,1.7
27-06-01 06:00,6.5
27-06-01 05:00,2.9
27-06-01 04:00,1.2
27-06-01 03:00,1.0
27-06-01 02:00,1.1
27-06-01 01:00,1.2
27-06-01 00:00,1.3
26-06-01 23:00,3.1
26-06-01 22:00,4.1
26-06-01 21:00,2.2
26-06-01 20:00,3.2
26-06-01 19:00,2.9
26-06-01 18:00,3.1
26-06-01 17:00,2.2
26-06-01 16:00,2.5
26-06-01 15:00,2.1
26-06-01 14:00,2.1
26-06-01 13:00,1.9
26-06-01 12:00,2.6
26-06-01 11:00,2.1
26-06-01 10:00,2.3
26-06-01 09:00,2.8
26-06-01 08:00,5.6
26-06-01 07:00,8.4
26-06-01 06:00,6.9
26-06-01 05:00,2.6
26-06-01 04:00,0.9
26-06-01 03:00,0.8
26-06-01 02:00,0.8
26-06-01 01:00,0.9
26-06-01 00:00,1.4
25-06-01 23:00,1.8
25-06-01 22:00,2.3
25-06-01 21:00,2.9
25-06-01 20:00,2.3
25-06-01 19:00,1.4
25-06-01 18:00,2.5
25-06-01 17:00,1.9
25-06-01 16:00,2.1
25-06-01 15:00,1.7
25-06-01 14:00,1.2
25-06-01 13:00,1.1
25-06-01 12:00,1.3
25-06-01 11:00,1.7
25-06-01 10:00,
25-06-01 09:00,
25-06-01 08:00,
25-06-01 07:00,
25-06-01 06:00,7.0
25-06-01 05:00,3.2
25-06-01 04:00,1.2
25-06-01 03:00,0.8
25-06-01 02:00,0.8
25-06-01 01:00,0.7
25-06-01 00:00,0.9
24-06-01 23:00,1.5
24-06-01 22:00,2.4
24-06-01 21:00,1.7
24-06-01 20:00,1.0
24-06-01 19:00,0.8
24-06-01 18:00,0.9
24-06-01 17:00,0.9
24-06-01 16:00,0.7
24-06-01 15:00,0.9
24-06-01 14:00,1.5
24-06-01 13:00,0.6
24-06-01 12:00,0.8
24-06-01 11:00,1.5
24-06-01 10:00,2.5
24-06-01 09:00,1.5
24-06-01 08:00,1.5
24-06-01 07:00,1.3
24-06-01 06:00,1.4
24-06-01 05:00,0.8
24-06-01 04:00,0.8
24-06-01 03:00,0.7
24-06-01 02:00,0.9
24-06-01 01:00,0.8
24-06-01 00:00,1.6
23-06-01 23:00,2.4
23-06-01 22:00,2.0
23-06-01 21:00,0.7
23-06-01 20:00,0.6
23-06-01 19:00,0.5
23-06-01 18:00,0.7
23-06-01 17:00,0.7
23-06-01 16:00,0.8
23-06-01 15:00,0.4
23-06-01 14:00,0.4
23-06-01 13:00,0.8
23-06-01 12:00,1.0
23-06-01 11:00,1.9
23-06-01 10:00,1.0
23-06-01 09:00,0.8
23-06-01 08:00,0.6
23-06-01 07:00,0.5
23-06-01 06:00,0.3
23-06-01 05:00,0.4
23-06-01 04:00,0.3
23-06-01 03:00,0.5
23-06-01 02:00,0.4
23-06-01 01:00,1.1
23-06-01 00:00,1.3
22-06-01 23:00,1.3
22-06-01 22:00,1.7
22-06-01 21:00,1.6
22-06-01 20:00,1.3
22-06-01 19:00,2.1
22-06-01 18:00,1.5
22-06-01 17:00,1.8
22-06-01 16:00,1.5
22-06-01 15:00,1.4
22-06-01 14:00,1.4
22-06-01 13:00,1.4
22-06-01 12:00,2.0
22-06-01 11:00,1.0
22-06-01 10:00,1.8
22-06-01 09:00,2.4
22-06-01 08:00,2.7
22-06-01 07:00,4.3
22-06-01 06:00,5.2
22-06-01 05:00,2.2
22-06-01 04:00,1.0
22-06-01 03:00,1.0
22-06-01 02:00,0.8
22-06-01 01:00,1.0
22-06-01 00:00,1.4
21-06-01 23:00,1.5
21-06-01 22:00,1.6
21-06-01 21:00,1.4
21-06-01 20:00,1.7
21-06-01 19:00,1.5
21-06-01 18:00,2.5
21-06-01 17:00,3.9
21-06-01 16:00,8.2
21-06-01 15:00,
21-06-01 14:00,
21-06-01 13:00,
21-06-01 12:00,
21-06-01 11:00,
21-06-01 10:00,2.2
21-06-01 09:00,3.7
21-06-01 08:00,4.1
21-06-01 07:00,1.8
21-06-01 06:00,5.8
21-06-01 05:00,4.6
21-06-01 04:00,1.3
21-06-01 03:00,0.7
21-06-01 02:00,0.9
21-06-01 01:00,0.9
21-06-01 00:00,1.2
20-06-01 23:00,1.5
20-06-01 22:00,2.5
20-06-01 21:00,2.2
20-06-01 20:00,2.2
20-06-01 19:00,1.9
20-06-01 18:00,2.0
20-06-01 17:00,1.3
20-06-01 16:00,1.7
20-06-01 15:00,2.0
20-06-01 14:00,1.0
20-06-01 13:00,1.4
20-06-01 12:00,1.4
20-06-01 11:00,1.7
20-06-01 10:00,1.9
20-06-01 09:00,1.6
20-06-01 08:00,1.5
20-06-01 07:00,3.5
20-06-01 06:00,3.6
20-06-01 05:00,1.1
20-06-01 04:00,0.6
20-06-01 03:00,0.5
20-06-01 02:00,0.4
20-06-01 01:00,0.4
20-06-01 00:00,0.7
19-06-01 23:00,0.8
19-06-01 22:00,1.0
19-06-01 21:00,0.9
19-06-01 20:00,0.9
19-06-01 19:00,1.5
19-06-01 18:00,1.2
19-06-01 17:00,1.3
19-06-01 16:00,
19-06-01 15:00,
19-06-01 14:00,
19-06-01 13:00,
19-06-01 12:00,
19-06-01 11:00,
19-06-01 10:00,
19-06-01 09:00,
19-06-01 08:00,
19-06-01 07:00,
19-06-01 06:00,
19-06-01 05:00,
19-06-01 04:00,
19-06-01 03:00,
19-06-01 02:00,
19-06-01 01:00,
19-06-01 00:00,
18-06-01 23:00,
18-06-01 22:00,
18-06-01 21:00,
18-06-01 20:00,
18-06-01 19:00,
18-06-01 18:00,
18-06-01 17:00,
18-06-01 16:00,
18-06-01 15:00,
18-06-01 14:00,
18-06-01 13:00,
18-06-01 12:00,
18-06-01 11:00,
18-06-01 10:00,
18-06-01 09:00,
18-06-01 08:00,
18-06-01 07:00,
18-06-01 06:00,
18-06-01 05:00,
18-06-01 04:00,
18-06-01 03:00,
18-06-01 02:00,
18-06-01 01:00,
18-06-01 00:00,
17-06-01 23:00,
17-06-01 22:00,
17-06-01 21:00,
17-06-01 20:00,
17-06-01 19:00,
17-06-01 18:00,
17-06-01 17:00,
17-06-01 16:00,
17-06-01 15:00,
17-06-01 14:00,
17-06-01 13:00,
17-06-01 12:00,
17-06-01 11:00,
17-06-01 10:00,
17-06-01 09:00,
17-06-01 08:00,
17-06-01 07:00,
17-06-01 06:00,
17-06-01 05:00,
17-06-01 04:00,
17-06-01 03:00,
17-06-01 02:00,
17-06-01 01:00,
17-06-01 00:00,
16-06-01 23:00,
16-06-01 22:00,
16-06-01 21:00,
16-06-01 20:00,
16-06-01 19:00,
16-06-01 18:00,
16-06-01 17:00,
16-06-01 16:00,
16-06-01 15:00,
16-06-01 14:00,
16-06-01 13:00,
16-06-01 12:00,
16-06-01 11:00,
16-06-01 10:00,
16-06-01 09:00,
16-06-01 08:00,
16-06-01 07:00,
16-06-01 06:00,
16-06-01 05:00,
16-06-01 04:00,
16-06-01 03:00,
16-06-01 02:00,
16-06-01 01:00,
16-06-01 00:00,
15-06-01 23:00,
15-06-01 22:00,
15-06-01 21:00,
15-06-01 20:00,
15-06-01 19:00,
15-06-01 18:00,
15-06-01 17:00,
15-06-01 16:00,
15-06-01 15:00,
15-06-01 14:00,
15-06-01 13:00,
15-06-01 12:00,
15-06-01 11:00,
15-06-01 10:00,
15-06-01 09:00,
15-06-01 08:00,
15-06-01 07:00,
15-06-01 06:00,
15-06-01 05:00,
15-06-01 04:00,
15-06-01 03:00,
15-06-01 02:00,
15-06-01 01:00,
15-06-01 00:00,
14-06-01 23:00,
14-06-01 22:00,
14-06-01 21:00,
14-06-01 20:00,
14-06-01 19:00,
14-06-01 18:00,
14-06-01 17:00,
14-06-01 16:00,
14-06-01 15:00,
14-06-01 14:00,
14-06-01 13:00,
14-06-01 12:00,
14-06-01 11:00,
14-06-01 10:00,
14-06-01 09:00,
14-06-01 08:00,
14-06-01 07:00,
14-06-01 06:00,
14-06-01 05:00,
14-06-01 04:00,
14-06-01 03:00,
14-06-01 02:00,
14-06-01 01:00,
14-06-01 00:00,
13-06-01 23:00,
13-06-01 22:00,
13-06-01 21:00,
13-06-01 20:00,
13-06-01 19:00,
13-06-01 18:00,
13-06-01 17:00,
13-06-01 16:00,
13-06-01 15:00,
13-06-01 14:00,
13-06-01 13:00,
13-06-01 12:00,
13-06-01 11:00,3.2
13-06-01 10:00,3.8
13-06-01 09:00,3.2
13-06-01 08:00,5.6
13-06-01 07:00,7.0
13-06-01 06:00,3.4
13-06-01 05:00,5.5
13-06-01 04:00,2.2
13-06-01 03:00,1.3
13-06-01 02:00,1.1
13-06-01 01:00,1.0
13-06-01 00:00,1.5
12-06-01 23:00,1.6
12-06-01 22:00,2.4
12-06-01 21:00,2.7
12-06-01 20:00,3.1
12-06-01 19:00,2.6
12-06-01 18:00,2.2
12-06-01 17:00,2.0
12-06-01 16:00,3.3
12-06-01 15:00,
12-06-01 14:00,
12-06-01 13:00,1.7
12-06-01 12:00,2.9
12-06-01 11:00,1.8
12-06-01 10:00,1.8
12-06-01 09:00,2.0
12-06-01 08:00,3.6
12-06-01 07:00,4.2
12-06-01 06:00,7.7
12-06-01 05:00,2.7
12-06-01 04:00,1.2
12-06-01 03:00,0.7
12-06-01 02:00,2.8
12-06-01 01:00,1.1
12-06-01 00:00,0.8
11-06-01 23:00,1.0
11-06-01 22:00,2.0
11-06-01 21:00,1.9
11-06-01 20:00,1.9
11-06-01 19:00,3.6
11-06-01 18:00,3.4
11-06-01 17:00,2.8
11-06-01 16:00,2.3
11-06-01 15:00,3.0
11-06-01 14:00,2.9
11-06-01 13:00,2.9
11-06-01 12:00,1.8
11-06-01 11:00,1.4
11-06-01 10:00,2.0
11-06-01 09:00,2.3
11-06-01 08:00,2.1
11-06-01 07:00,3.3
11-06-01 06:00,5.0
11-06-01 05:00,2.8
11-06-01 04:00,1.1
11-06-01 03:00,0.7
11-06-01 02:00,0.6
11-06-01 01:00,0.6
11-06-01 00:00,0.7
10-06-01 23:00,0.9
10-06-01 22:00,1.5
10-06-01 21:00,1.5
10-06-01 20:00,1.7
10-06-01 19:00,2.5
10-06-01 18:00,1.7
10-06-01 17:00,1.4
10-06-01 16:00,1.5
10-06-01 15:00,1.4
10-06-01 14:00,3.2
10-06-01 13:00,2.1
10-06-01 12:00,2.4
10-06-01 11:00,3.6
10-06-01 10:00,2.7
10-06-01 09:00,2.5
10-06-01 08:00,1.4
10-06-01 07:00,1.3
10-06-01 06:00,
10-06-01 05:00,
10-06-01 04:00,
10-06-01 03:00,
10-06-01 02:00,
10-06-01 01:00,2.5
10-06-01 00:00,1.8
09-06-01 23:00,2.2
09-06-01 22:00,2.5
09-06-01 21:00,2.5
09-06-01 20:00,1.8
09-06-01 19:00,1.6
09-06-01 18:00,2.4
09-06-01 17:00,2.4
09-06-01 16:00,1.6
09-06-01 15:00,2.6
09-06-01 14:00,2.5
09-06-01 13:00,1.9
09-06-01 12:00,3.0
09-06-01 11:00,3.9
09-06-01 10:00,2.6
09-06-01 09:00,3.5
09-06-01 08:00,3.5
09-06-01 07:00,2.5
09-06-01 06:00,2.4
09-06-01 05:00,1.0
09-06-01 04:00,1.0
09-06-01 03:00,0.9
09-06-01 02:00,1.2
09-06-01 01:00,1.4
09-06-01 00:00,2.5
08-06-01 23:00,2.5
08-06-01 22:00,2.9
08-06-01 21:00,5.2
08-06-01 20:00,3.3
08-06-01 19:00,2.9
08-06-01 18:00,3.1
08-06-01 17:00,2.4
08-06-01 16:00,3.5
08-06-01 15:00,4.4
08-06-01 14:00,3.9
08-06-01 13:00,5.4
08-06-01 12:00,4.5
08-06-01 11:00,2.8
08-06-01 10:00,2.8
08-06-01 09:00,2.2
08-06-01 08:00,2.9
08-06-01 07:00,4.4
08-06-01 06:00,4.5
08-06-01 05:00,2.4
08-06-01 04:00,1.4
08-06-01 03:00,0.9
08-06-01 02:00,1.0
08-06-01 01:00,0.9
08-06-01 00:00,0.7
07-06-01 23:00,1.7
07-06-01 22:00,2.3
07-06-01 21:00,2.1
07-06-01 20:00,1.9
07-06-01 19:00,2.3
07-06-01 18:00,2.5
07-06-01 17:00,2.5
07-06-01 16:00,2.9
07-06-01 15:00,2.2
07-06-01 14:00,1.1
07-06-01 13:00,1.3
07-06-01 12:00,1.1
07-06-01 11:00,1.8
07-06-01 10:00,1.7
07-06-01 09:00,2.5
07-06-01 08:00,2.9
07-06-01 07:00,3.7
07-06-01 06:00,3.4
07-06-01 05:00,3.6
07-06-01 04:00,2.4
07-06-01 03:00,1.0
07-06-01 02:00,1.0
07-06-01 01:00,1.2
07-06-01 00:00,1.5
06-06-01 23:00,1.9
06-06-01 22:00,1.9
06-06-01 21:00,2.7
06-06-01 20:00,3.2
06-06-01 19:00,1.8
06-06-01 18:00,3.1
06-06-01 17:00,3.2
06-06-01 16:00,5.2
06-06-01 15:00,3.2
06-06-01 14:00,2.8
06-06-01 13:00,2.5
06-06-01 12:00,2.3
06-06-01 11:00,
06-06-01 10:00,
06-06-01 09:00,
06-06-01 08:00,
06-06-01 07:00,
06-06-01 06:00,1.9
06-06-01 05:00,0.7
06-06-01 04:00,0.7
06-06-01 03:00,0.9
06-06-01 02:00,1.4
06-06-01 01:00,1.6
06-06-01 00:00,1.3
05-06-01 23:00,2.0
05-06-01 22:00,3.4
05-06-01 21:00,4.3
05-06-01 20:00,2.2
05-06-01 19:00,3.0
05-06-01 18:00,2.7
05-06-01 17:00,2.1
05-06-01 16:00,2.6
05-06-01 15:00,2.3
05-06-01 14:00,1.4
05-06-01 13:00,1.6
05-06-01 12:00,2.7
05-06-01 11:00,3.2
05-06-01 10:00,2.1
05-06-01 09:00,2.4
05-06-01 08:00,3.4
05-06-01 07:00,7.5
05-06-01 06:00,6.2
05-06-01 05:00,2.6
05-06-01 04:00,2.6
05-06-01 03:00,1.3
05-06-01 02:00,1.7
05-06-01 01:00,0.6
05-06-01 00:00,0.7
04-06-01 23:00,1.1
04-06-01 22:00,1.1
04-06-01 21:00,1.6
04-06-01 20:00,1.0
04-06-01 19:00,0.9
04-06-01 18:00,0.7
04-06-01 17:00,0.6
04-06-01 16:00,0.5
04-06-01 15:00,0.6
04-06-01 14:00,0.6
04-06-01 13:00,0.5
04-06-01 12:00,0.6
04-06-01 11:00,0.9
04-06-01 10:00,1.0
04-06-01 09:00,0.5
04-06-01 08:00,0.2
04-06-01 07:00,0.3
04-06-01 06:00,0.3
04-06-01 05:00,0.2
04-06-01 04:00,0.3
04-06-01 03:00,0.3
04-06-01 02:00,0.4
04-06-01 01:00,
04-06-01 00:00,
03-06-01 23:00,
03-06-01 22:00,
03-06-01 21:00,
03-06-01 20:00,0.6
03-06-01 19:00,0.7
03-06-01 18:00,0.9
03-06-01 17:00,0.5
03-06-01 16:00,1.2
03-06-01 15:00,8.3
03-06-01 14:00,1.0
03-06-01 13:00,1.3
03-06-01 12:00,1.0
03-06-01 11:00,1.6
03-06-01 10:00,0.7
03-06-01 09:00,0.5
03-06-01 08:00,1.3
03-06-01 07:00,0.3
03-06-01 06:00,0.4
03-06-01 05:00,0.7
03-06-01 04:00,0.2
03-06-01 03:00,0.4
03-06-01 02:00,0.2
03-06-01 01:00,0.3
03-06-01 00:00,0.7
02-06-01 23:00,1.0
02-06-01 22:00,1.1
02-06-01 21:00,1.2
02-06-01 20:00,1.4
02-06-01 19:00,1.8
02-06-01 18:00,1.6
02-06-01 17:00,1.8
02-06-01 16:00,2.1
02-06-01 15:00,6.2
02-06-01 14:00,2.2
02-06-01 13:00,2.0
02-06-01 12:00,2.3
02-06-01 11:00,3.6
02-06-01 10:00,2.3
02-06-01 09:00,2.8
02-06-01 08:00,2.6
02-06-01 07:00,1.4
02-06-01 06:00,1.7
02-06-01 05:00,1.1
02-06-01 04:00,0.9
02-06-01 03:00,0.7
02-06-01 02:00,1.1
02-06-01 01:00,1.1
02-06-01 00:00,1.5
01-06-01 23:00,2.3
01-06-01 22:00,3.2
01-06-01 21:00,2.9
01-06-01 20:00,3.4
01-06-01 19:00,2.1
01-06-01 18:00,3.1
01-06-01 17:00,1.8
01-06-01 16:00,2.1
01-06-01 15:00,1.7
01-06-01 14:00,1.2
01-06-01 13:00,1.2
01-06-01 12:00,1.4
01-06-01 11:00,1.3
01-06-01 10:00,1.0
01-06-01 09:00,4.3
01-06-01 08:00,1.7
01-06-01 07:00,0.9
01-06-01 06:00,3.7
01-06-01 05:00,0.5
01-06-01 04:00,0.3
01-06-01 03:00,0.2
01-06-01 02:00,0.3
01-06-01 01:00,0.3

