Datum Zeit,Freiberg BEN
,µg/m³
01-07-01 00:00,0.9
30-06-01 23:00,0.7
30-06-01 22:00,1.4
30-06-01 21:00,2.0
30-06-01 20:00,2.6
30-06-01 19:00,1.4
30-06-01 18:00,1.9
30-06-01 17:00,1.3
30-06-01 16:00,1.5
30-06-01 15:00,1.3
30-06-01 14:00,1.9
30-06-01 13:00,1.5
30-06-01 12:00,1.5
30-06-01 11:00,2.0
30-06-01 10:00,1.4
30-06-01 09:00,1.4
30-06-01 08:00,1.6
30-06-01 07:00,1.4
30-06-01 06:00,0.8
30-06-01 05:00,0.9
30-06-01 04:00,1.2
30-06-01 03:00,1.3
30-06-01 02:00,1.3
30-06-01 01:00,1.4
30-06-01 00:00,2.3
29-06-01 23:00,
29-06-01 22:00,
29-06-01 21:00,
29-06-01 20:00,
29-06-01 19:00,
29-06-01 18:00,1.1
29-06-01 17:00,1.1
29-06-01 16:00,1.2
29-06-01 15:00,1.5
29-06-01 14:00,1.1
29-06-01 13:00,1.0
29-06-01 12:00,1.1
29-06-01 11:00,1.2
29-06-01 10:00,1.1
29-06-01 09:00,1.2
29-06-01 08:00,2.0
29-06-01 07:00,2.8
29-06-01 06:00,2.5
29-06-01 05:00,1.1
29-06-01 04:00,0.8
29-06-01 03:00,1.1
29-06-01 02:00,1.5
29-06-01 01:00,1.3
29-06-01 00:00,1.9
28-06-01 23:00,1.7
28-06-01 22:00,1.2
28-06-01 21:00,1.1
28-06-01 20:00,1.3
28-06-01 19:00,1.1
28-06-01 18:00,1.4
28-06-01 17:00,1.1
28-06-01 16:00,1.7
28-06-01 15:00,1.4
28-06-01 14:00,1.1
28-06-01 13:00,1.0
28-06-01 12:00,0.8
28-06-01 11:00,1.6
28-06-01 10:00,1.2
28-06-01 09:00,1.0
28-06-01 08:00,2.0
28-06-01 07:00,1.4
28-06-01 06:00,0.9
28-06-01 05:00,0.8
28-06-01 04:00,0.7
28-06-01 03:00,1.0
28-06-01 02:00,1.5
28-06-01 01:00,1.6
28-06-01 00:00,1.0
27-06-01 23:00,1.3
27-06-01 22:00,1.5
27-06-01 21:00,2.3
27-06-01 20:00,2.3
27-06-01 19:00,3.6
27-06-01 18:00,2.8
27-06-01 17:00,1.9
27-06-01 16:00,2.9
27-06-01 15:00,2.0
27-06-01 14:00,1.4
27-06-01 13:00,1.4
27-06-01 12:00,1.6
27-06-01 11:00,1.5
27-06-01 10:00,1.8
27-06-01 09:00,1.9
27-06-01 08:00,3.4
27-06-01 07:00,4.0
27-06-01 06:00,2.4
27-06-01 05:00,1.2
27-06-01 04:00,0.4
27-06-01 03:00,0.3
27-06-01 02:00,0.5
27-06-01 01:00,0.7
27-06-01 00:00,0.7
26-06-01 23:00,1.1
26-06-01 22:00,2.6
26-06-01 21:00,2.5
26-06-01 20:00,1.9
26-06-01 19:00,1.1
26-06-01 18:00,2.0
26-06-01 17:00,1.5
26-06-01 16:00,1.5
26-06-01 15:00,1.0
26-06-01 14:00,0.6
26-06-01 13:00,0.6
26-06-01 12:00,0.8
26-06-01 11:00,0.6
26-06-01 10:00,0.7
26-06-01 09:00,0.9
26-06-01 08:00,0.9
26-06-01 07:00,3.9
26-06-01 06:00,1.8
26-06-01 05:00,0.9
26-06-01 04:00,
26-06-01 03:00,
26-06-01 02:00,
26-06-01 01:00,
26-06-01 00:00,
25-06-01 23:00,1.9
25-06-01 22:00,3.4
25-06-01 21:00,2.0
25-06-01 20:00,2.0
25-06-01 19:00,1.0
25-06-01 18:00,1.1
25-06-01 17:00,1.2
25-06-01 16:00,1.2
25-06-01 15:00,1.3
25-06-01 14:00,0.8
25-06-01 13:00,0.8
25-06-01 12:00,0.9
25-06-01 11:00,0.8
25-06-01 10:00,0.8
25-06-01 09:00,0.8
25-06-01 08:00,1.7
25-06-01 07:00,3.4
25-06-01 06:00,4.4
25-06-01 05:00,1.3
25-06-01 04:00,0.8
25-06-01 03:00,1.0
25-06-01 02:00,1.1
25-06-01 01:00,2.5
25-06-01 00:00,2.6
24-06-01 23:00,4.4
24-06-01 22:00,4.0
24-06-01 21:00,1.3
24-06-01 20:00,0.9
24-06-01 19:00,0.7
24-06-01 18:00,0.7
24-06-01 17:00,0.9
24-06-01 16:00,0.9
24-06-01 15:00,1.4
24-06-01 14:00,0.9
24-06-01 13:00,0.7
24-06-01 12:00,0.5
24-06-01 11:00,0.5
24-06-01 10:00,0.5
24-06-01 09:00,0.6
24-06-01 08:00,0.6
24-06-01 07:00,0.6
24-06-01 06:00,0.6
24-06-01 05:00,0.6
24-06-01 04:00,0.5
24-06-01 03:00,0.6
24-06-01 02:00,0.6
24-06-01 01:00,1.5
24-06-01 00:00,1.0
23-06-01 23:00,1.0
23-06-01 22:00,0.6
23-06-01 21:00,0.8
23-06-01 20:00,0.7
23-06-01 19:00,0.9
23-06-01 18:00,0.6
23-06-01 17:00,0.6
23-06-01 16:00,0.5
23-06-01 15:00,0.5
23-06-01 14:00,0.4
23-06-01 13:00,0.6
23-06-01 12:00,0.8
23-06-01 11:00,0.7
23-06-01 10:00,0.6
23-06-01 09:00,0.7
23-06-01 08:00,0.4
23-06-01 07:00,0.3
23-06-01 06:00,0.2
23-06-01 05:00,0.2
23-06-01 04:00,0.2
23-06-01 03:00,0.2
23-06-01 02:00,0.3
23-06-01 01:00,0.3
23-06-01 00:00,0.4
22-06-01 23:00,0.4
22-06-01 22:00,1.0
22-06-01 21:00,1.5
22-06-01 20:00,1.6
22-06-01 19:00,1.4
22-06-01 18:00,1.2
22-06-01 17:00,0.7
22-06-01 16:00,1.0
22-06-01 15:00,0.7
22-06-01 14:00,1.3
22-06-01 13:00,1.3
22-06-01 12:00,3.9
22-06-01 11:00,4.1
22-06-01 10:00,2.2
22-06-01 09:00,
22-06-01 08:00,
22-06-01 07:00,
22-06-01 06:00,
22-06-01 05:00,
22-06-01 04:00,0.5
22-06-01 03:00,0.4
22-06-01 02:00,0.5
22-06-01 01:00,0.8
22-06-01 00:00,1.9
21-06-01 23:00,1.6
21-06-01 22:00,3.1
21-06-01 21:00,2.8
21-06-01 20:00,2.5
21-06-01 19:00,3.3
21-06-01 18:00,4.8
21-06-01 17:00,5.2
21-06-01 16:00,5.3
21-06-01 15:00,2.9
21-06-01 14:00,1.4
21-06-01 13:00,2.3
21-06-01 12:00,2.0
21-06-01 11:00,3.1
21-06-01 10:00,2.5
21-06-01 09:00,3.0
21-06-01 08:00,2.8
21-06-01 07:00,3.9
21-06-01 06:00,2.7
21-06-01 05:00,1.0
21-06-01 04:00,0.6
21-06-01 03:00,0.7
21-06-01 02:00,0.7
21-06-01 01:00,0.8
21-06-01 00:00,1.0
20-06-01 23:00,1.2
20-06-01 22:00,2.4
20-06-01 21:00,2.0
20-06-01 20:00,1.0
20-06-01 19:00,0.9
20-06-01 18:00,1.0
20-06-01 17:00,1.1
20-06-01 16:00,1.0
20-06-01 15:00,0.8
20-06-01 14:00,0.7
20-06-01 13:00,0.8
20-06-01 12:00,0.7
20-06-01 11:00,0.9
20-06-01 10:00,0.9
20-06-01 09:00,1.2
20-06-01 08:00,1.1
20-06-01 07:00,1.2
20-06-01 06:00,1.1
20-06-01 05:00,0.5
20-06-01 04:00,0.5
20-06-01 03:00,0.4
20-06-01 02:00,0.3
20-06-01 01:00,0.3
20-06-01 00:00,0.4
19-06-01 23:00,0.2
19-06-01 22:00,0.6
19-06-01 21:00,0.6
19-06-01 20:00,0.7
19-06-01 19:00,0.6
19-06-01 18:00,1.1
19-06-01 17:00,1.0
19-06-01 16:00,0.9
19-06-01 15:00,1.1
19-06-01 14:00,0.8
19-06-01 13:00,0.7
19-06-01 12:00,0.7
19-06-01 11:00,0.9
19-06-01 10:00,0.8
19-06-01 09:00,0.8
19-06-01 08:00,0.6
19-06-01 07:00,0.6
19-06-01 06:00,0.4
19-06-01 05:00,0.1
19-06-01 04:00,0.1
19-06-01 03:00,0.1
19-06-01 02:00,0.2
19-06-01 01:00,0.3
19-06-01 00:00,0.3
18-06-01 23:00,0.4
18-06-01 22:00,0.5
18-06-01 21:00,0.5
18-06-01 20:00,0.6
18-06-01 19:00,0.7
18-06-01 18:00,0.9
18-06-01 17:00,1.6
18-06-01 16:00,1.3
18-06-01 15:00,1.2
18-06-01 14:00,1.5
18-06-01 13:00,
18-06-01 12:00,
18-06-01 11:00,
18-06-01 10:00,
18-06-01 09:00,1.1
18-06-01 08:00,1.5
18-06-01 07:00,
18-06-01 06:00,
18-06-01 05:00,
18-06-01 04:00,
