Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-06-01,
29-06-01,10.36
28-06-01,
27-06-01,16.50
26-06-01,
25-06-01,13.15
24-06-01,
23-06-01,3.32
22-06-01,
21-06-01,9.49
20-06-01,
19-06-01,5.47
18-06-01,
17-06-01,5.64
16-06-01,
15-06-01,14.06
14-06-01,
13-06-01,14.96
12-06-01,
11-06-01,4.38
10-06-01,
09-06-01,13.15
08-06-01,
07-06-01,8.10
06-06-01,
05-06-01,15.73
04-06-01,
03-06-01,1.50
02-06-01,
01-06-01,5.78

