Datum Zeit,Goerlitz NO2
,µg/m³
01-07-01 00:00,20
30-06-01 23:00,33
30-06-01 22:00,14
30-06-01 21:00,10
30-06-01 20:00,10
30-06-01 19:00,19
30-06-01 18:00,29
30-06-01 17:00,25
30-06-01 16:00,29
30-06-01 15:00,18
30-06-01 14:00,30
30-06-01 13:00,34
30-06-01 12:00,36
30-06-01 11:00,40
30-06-01 10:00,36
30-06-01 09:00,35
30-06-01 08:00,
30-06-01 07:00,39
30-06-01 06:00,45
30-06-01 05:00,47
30-06-01 04:00,39
30-06-01 03:00,31
30-06-01 02:00,47
30-06-01 01:00,33
30-06-01 00:00,31
29-06-01 23:00,45
29-06-01 22:00,30
29-06-01 21:00,9
29-06-01 20:00,27
29-06-01 19:00,47
29-06-01 18:00,47
29-06-01 17:00,50
29-06-01 16:00,40
29-06-01 15:00,39
29-06-01 14:00,38
29-06-01 13:00,42
29-06-01 12:00,39
29-06-01 11:00,38
29-06-01 10:00,40
29-06-01 09:00,
29-06-01 08:00,40
29-06-01 07:00,43
29-06-01 06:00,42
29-06-01 05:00,34
29-06-01 04:00,22
29-06-01 03:00,16
29-06-01 02:00,16
29-06-01 01:00,18
29-06-01 00:00,17
28-06-01 23:00,22
28-06-01 22:00,23
28-06-01 21:00,23
28-06-01 20:00,32
28-06-01 19:00,42
28-06-01 18:00,39
28-06-01 17:00,35
28-06-01 16:00,45
28-06-01 15:00,39
28-06-01 14:00,42
28-06-01 13:00,41
28-06-01 12:00,42
28-06-01 11:00,50
28-06-01 10:00,49
28-06-01 09:00,
28-06-01 08:00,44
28-06-01 07:00,44
28-06-01 06:00,46
28-06-01 05:00,40
28-06-01 04:00,29
28-06-01 03:00,29
28-06-01 02:00,27
28-06-01 01:00,18
28-06-01 00:00,19
27-06-01 23:00,18
27-06-01 22:00,13
27-06-01 21:00,13
27-06-01 20:00,12
27-06-01 19:00,10
27-06-01 18:00,8
27-06-01 17:00,17
27-06-01 16:00,20
27-06-01 15:00,37
27-06-01 14:00,30
27-06-01 13:00,25
27-06-01 12:00,28
27-06-01 11:00,22
27-06-01 10:00,
27-06-01 09:00,41
27-06-01 08:00,38
27-06-01 07:00,39
27-06-01 06:00,42
27-06-01 05:00,39
27-06-01 04:00,34
27-06-01 03:00,40
27-06-01 02:00,42
27-06-01 01:00,36
27-06-01 00:00,38
26-06-01 23:00,53
26-06-01 22:00,61
26-06-01 21:00,63
26-06-01 20:00,42
26-06-01 19:00,44
26-06-01 18:00,55
26-06-01 17:00,41
26-06-01 16:00,29
26-06-01 15:00,32
26-06-01 14:00,24
26-06-01 13:00,27
26-06-01 12:00,28
26-06-01 11:00,33
26-06-01 10:00,
26-06-01 09:00,36
26-06-01 08:00,26
26-06-01 07:00,37
26-06-01 06:00,43
26-06-01 05:00,37
26-06-01 04:00,26
26-06-01 03:00,26
26-06-01 02:00,20
26-06-01 01:00,23
26-06-01 00:00,34
25-06-01 23:00,47
25-06-01 22:00,55
25-06-01 21:00,67
25-06-01 20:00,53
25-06-01 19:00,43
25-06-01 18:00,37
25-06-01 17:00,38
25-06-01 16:00,29
25-06-01 15:00,38
25-06-01 14:00,40
25-06-01 13:00,26
25-06-01 12:00,31
25-06-01 11:00,
25-06-01 10:00,33
25-06-01 09:00,34
25-06-01 08:00,34
25-06-01 07:00,43
25-06-01 06:00,41
25-06-01 05:00,39
25-06-01 04:00,34
25-06-01 03:00,25
25-06-01 02:00,22
25-06-01 01:00,24
25-06-01 00:00,35
24-06-01 23:00,32
24-06-01 22:00,35
24-06-01 21:00,42
24-06-01 20:00,33
24-06-01 19:00,25
24-06-01 18:00,23
24-06-01 17:00,27
24-06-01 16:00,24
24-06-01 15:00,17
24-06-01 14:00,20
24-06-01 13:00,18
24-06-01 12:00,16
24-06-01 11:00,
24-06-01 10:00,15
