Datum Zeit,Glauchau CO
,mg/m3
01-07-01 00:00,0.3
30-06-01 23:00,0.2
30-06-01 22:00,0.2
30-06-01 21:00,0.2
30-06-01 20:00,0.3
30-06-01 19:00,0.2
30-06-01 18:00,0.2
30-06-01 17:00,0.2
30-06-01 16:00,0.2
30-06-01 15:00,0.2
30-06-01 14:00,0.3
30-06-01 13:00,0.2
30-06-01 12:00,0.3
30-06-01 11:00,0.3
30-06-01 10:00,0.4
30-06-01 09:00,0.4
30-06-01 08:00,0.4
30-06-01 07:00,0.5
30-06-01 06:00,
30-06-01 05:00,0.4
30-06-01 04:00,0.5
30-06-01 03:00,0.5
30-06-01 02:00,0.5
30-06-01 01:00,0.5
30-06-01 00:00,0.5
29-06-01 23:00,0.5
29-06-01 22:00,0.3
29-06-01 21:00,0.5
29-06-01 20:00,0.3
29-06-01 19:00,0.2
29-06-01 18:00,0.3
29-06-01 17:00,0.3
29-06-01 16:00,0.3
29-06-01 15:00,0.4
29-06-01 14:00,0.5
29-06-01 13:00,0.4
29-06-01 12:00,0.4
29-06-01 11:00,0.4
29-06-01 10:00,0.4
29-06-01 09:00,0.5
29-06-01 08:00,0.5
29-06-01 07:00,0.6
29-06-01 06:00,0.7
29-06-01 05:00,0.4
29-06-01 04:00,0.3
29-06-01 03:00,0.3
29-06-01 02:00,0.3
29-06-01 01:00,0.3
29-06-01 00:00,0.3
28-06-01 23:00,0.5
28-06-01 22:00,0.7
28-06-01 21:00,0.6
28-06-01 20:00,0.4
28-06-01 19:00,0.5
28-06-01 18:00,0.5
28-06-01 17:00,0.5
28-06-01 16:00,0.4
28-06-01 15:00,0.7
28-06-01 14:00,0.7
28-06-01 13:00,0.5
28-06-01 12:00,0.6
28-06-01 11:00,0.6
28-06-01 10:00,0.6
28-06-01 09:00,0.6
28-06-01 08:00,0.5
28-06-01 07:00,
28-06-01 06:00,0.5
28-06-01 05:00,0.3
28-06-01 04:00,0.3
28-06-01 03:00,0.3
28-06-01 02:00,0.4
28-06-01 01:00,0.3
28-06-01 00:00,0.3
27-06-01 23:00,0.3
27-06-01 22:00,0.5
27-06-01 21:00,0.3
27-06-01 20:00,0.2
27-06-01 19:00,0.2
27-06-01 18:00,0.2
27-06-01 17:00,0.2
27-06-01 16:00,0.2
27-06-01 15:00,0.3
27-06-01 14:00,0.2
27-06-01 13:00,0.3
27-06-01 12:00,0.3
27-06-01 11:00,0.4
27-06-01 10:00,0.4
27-06-01 09:00,0.5
27-06-01 08:00,0.5
27-06-01 07:00,0.4
27-06-01 06:00,0.4
27-06-01 05:00,0.3
27-06-01 04:00,0.2
27-06-01 03:00,0.2
27-06-01 02:00,0.3
27-06-01 01:00,0.3
27-06-01 00:00,0.4
26-06-01 23:00,0.5
26-06-01 22:00,0.5
26-06-01 21:00,0.3
26-06-01 20:00,0.1
26-06-01 19:00,0.1
26-06-01 18:00,0.1
26-06-01 17:00,0.1
26-06-01 16:00,0.2
26-06-01 15:00,0.2
26-06-01 14:00,0.2
26-06-01 13:00,0.2
26-06-01 12:00,0.3
26-06-01 11:00,0.2
26-06-01 10:00,0.2
26-06-01 09:00,0.3
26-06-01 08:00,0.3
26-06-01 07:00,
26-06-01 06:00,0.8
26-06-01 05:00,0.4
26-06-01 04:00,0.3
26-06-01 03:00,0.3
26-06-01 02:00,0.3
26-06-01 01:00,0.4
26-06-01 00:00,0.5
25-06-01 23:00,0.5
25-06-01 22:00,0.7
25-06-01 21:00,0.4
25-06-01 20:00,0.2
25-06-01 19:00,0.3
25-06-01 18:00,0.3
25-06-01 17:00,0.4
25-06-01 16:00,0.4
25-06-01 15:00,0.4
25-06-01 14:00,0.5
25-06-01 13:00,0.3
25-06-01 12:00,0.4
25-06-01 11:00,0.3
25-06-01 10:00,0.3
25-06-01 09:00,0.5
25-06-01 08:00,0.5
25-06-01 07:00,0.6
25-06-01 06:00,0.6
25-06-01 05:00,0.3
25-06-01 04:00,0.2
25-06-01 03:00,0.2
25-06-01 02:00,0.3
25-06-01 01:00,0.3
25-06-01 00:00,0.4
24-06-01 23:00,0.4
24-06-01 22:00,0.4
24-06-01 21:00,0.3
24-06-01 20:00,0.3
24-06-01 19:00,0.2
24-06-01 18:00,0.2
24-06-01 17:00,0.1
24-06-01 16:00,0.2
24-06-01 15:00,0.1
24-06-01 14:00,0.1
24-06-01 13:00,0.1
24-06-01 12:00,0.1
24-06-01 11:00,0.1
24-06-01 10:00,0.1
24-06-01 09:00,0.2
24-06-01 08:00,
24-06-01 07:00,0.2
24-06-01 06:00,0.2
24-06-01 05:00,0.2
24-06-01 04:00,0.2
24-06-01 03:00,0.2
24-06-01 02:00,0.2
24-06-01 01:00,0.3
24-06-01 00:00,0.3
23-06-01 23:00,0.3
23-06-01 22:00,0.6
23-06-01 21:00,0.3
23-06-01 20:00,0.2
23-06-01 19:00,0.1
23-06-01 18:00,0.1
23-06-01 17:00,0.1
23-06-01 16:00,0.2
23-06-01 15:00,0.1
23-06-01 14:00,0.1
23-06-01 13:00,0.1
23-06-01 12:00,0.2
23-06-01 11:00,0.2
23-06-01 10:00,0.2
23-06-01 09:00,0.2
23-06-01 08:00,0.1
23-06-01 07:00,0.2
23-06-01 06:00,0.4
23-06-01 05:00,0.3
23-06-01 04:00,0.1
23-06-01 03:00,0.1
23-06-01 02:00,0.1
23-06-01 01:00,0.2
23-06-01 00:00,0.2
22-06-01 23:00,0.3
22-06-01 22:00,0.7
22-06-01 21:00,0.5
22-06-01 20:00,0.4
22-06-01 19:00,0.3
22-06-01 18:00,0.5
22-06-01 17:00,0.3
22-06-01 16:00,0.3
22-06-01 15:00,0.4
22-06-01 14:00,0.3
22-06-01 13:00,0.3
22-06-01 12:00,0.5
22-06-01 11:00,0.5
22-06-01 10:00,0.3
22-06-01 09:00,0.4
22-06-01 08:00,
22-06-01 07:00,0.5
22-06-01 06:00,0.2
22-06-01 05:00,0.2
22-06-01 04:00,0.1
22-06-01 03:00,0.1
22-06-01 02:00,0.1
22-06-01 01:00,0.1
22-06-01 00:00,0.4
21-06-01 23:00,0.5
21-06-01 22:00,0.5
21-06-01 21:00,0.5
21-06-01 20:00,0.5
21-06-01 19:00,0.6
21-06-01 18:00,0.6
21-06-01 17:00,0.6
21-06-01 16:00,0.6
21-06-01 15:00,0.8
21-06-01 14:00,0.9
21-06-01 13:00,0.5
21-06-01 12:00,0.5
21-06-01 11:00,0.5
21-06-01 10:00,0.5
21-06-01 09:00,0.5
21-06-01 08:00,0.5
21-06-01 07:00,0.6
21-06-01 06:00,0.8
21-06-01 05:00,0.5
21-06-01 04:00,0.3
21-06-01 03:00,0.3
21-06-01 02:00,0.3
21-06-01 01:00,0.4
21-06-01 00:00,0.4
20-06-01 23:00,0.5
20-06-01 22:00,0.8
20-06-01 21:00,0.4
20-06-01 20:00,0.1
20-06-01 19:00,0.2
20-06-01 18:00,0.2
20-06-01 17:00,0.3
20-06-01 16:00,0.3
20-06-01 15:00,0.4
20-06-01 14:00,0.3
20-06-01 13:00,0.2
20-06-01 12:00,0.2
20-06-01 11:00,0.2
20-06-01 10:00,0.3
20-06-01 09:00,
20-06-01 08:00,0.4
20-06-01 07:00,0.5
20-06-01 06:00,0.8
20-06-01 05:00,0.3
20-06-01 04:00,0.2
20-06-01 03:00,0.1
20-06-01 02:00,0.1
20-06-01 01:00,0.1
20-06-01 00:00,0.1
19-06-01 23:00,0.2
19-06-01 22:00,0.6
19-06-01 21:00,0.3
19-06-01 20:00,0.2
19-06-01 19:00,0.2
19-06-01 18:00,0.4
19-06-01 17:00,0.3
19-06-01 16:00,0.3
19-06-01 15:00,0.4
19-06-01 14:00,0.4
19-06-01 13:00,0.2
19-06-01 12:00,0.2
19-06-01 11:00,0.3
19-06-01 10:00,0.2
19-06-01 09:00,0.3
19-06-01 08:00,0.3
19-06-01 07:00,0.4
19-06-01 06:00,0.5
19-06-01 05:00,0.3
19-06-01 04:00,0.2
19-06-01 03:00,0.1
19-06-01 02:00,0.1
19-06-01 01:00,0.2
19-06-01 00:00,0.1
18-06-01 23:00,0.2
18-06-01 22:00,0.4
18-06-01 21:00,0.2
18-06-01 20:00,0.2
18-06-01 19:00,0.3
18-06-01 18:00,0.4
18-06-01 17:00,0.4
18-06-01 16:00,0.5
18-06-01 15:00,0.6
18-06-01 14:00,0.6
18-06-01 13:00,0.6
18-06-01 12:00,0.5
18-06-01 11:00,0.7
18-06-01 10:00,0.7
18-06-01 09:00,
18-06-01 08:00,0.5
18-06-01 07:00,0.6
18-06-01 06:00,0.6
18-06-01 05:00,0.3
18-06-01 04:00,0.2
18-06-01 03:00,0.1
18-06-01 02:00,0.1
18-06-01 01:00,0.1
18-06-01 00:00,0.1
17-06-01 23:00,0.2
17-06-01 22:00,0.4
17-06-01 21:00,0.4
17-06-01 20:00,0.3
17-06-01 19:00,0.3
17-06-01 18:00,0.3
17-06-01 17:00,0.3
17-06-01 16:00,0.3
17-06-01 15:00,0.2
17-06-01 14:00,0.1
17-06-01 13:00,0.2
17-06-01 12:00,0.1
17-06-01 11:00,0.2
17-06-01 10:00,0.2
17-06-01 09:00,0.2
17-06-01 08:00,0.2
17-06-01 07:00,0.2
17-06-01 06:00,0.2
17-06-01 05:00,0.2
17-06-01 04:00,0.1
17-06-01 03:00,0.2
17-06-01 02:00,0.2
17-06-01 01:00,0.2
17-06-01 00:00,0.3
16-06-01 23:00,0.4
16-06-01 22:00,0.5
16-06-01 21:00,0.6
16-06-01 20:00,0.5
16-06-01 19:00,0.5
16-06-01 18:00,0.4
16-06-01 17:00,0.3
16-06-01 16:00,0.3
16-06-01 15:00,0.3
16-06-01 14:00,0.3
16-06-01 13:00,0.4
16-06-01 12:00,0.5
16-06-01 11:00,0.4
16-06-01 10:00,
16-06-01 09:00,0.4
16-06-01 08:00,0.4
16-06-01 07:00,0.3
16-06-01 06:00,0.5
16-06-01 05:00,0.4
16-06-01 04:00,0.3
16-06-01 03:00,0.3
16-06-01 02:00,0.3
16-06-01 01:00,0.4
16-06-01 00:00,0.4
15-06-01 23:00,0.8
15-06-01 22:00,1.1
15-06-01 21:00,0.7
15-06-01 20:00,0.5
15-06-01 19:00,0.4
15-06-01 18:00,0.4
15-06-01 17:00,0.4
15-06-01 16:00,0.5
15-06-01 15:00,0.4
15-06-01 14:00,0.5
15-06-01 13:00,0.4
15-06-01 12:00,0.4
15-06-01 11:00,0.4
15-06-01 10:00,0.4
15-06-01 09:00,0.5
15-06-01 08:00,0.6
15-06-01 07:00,0.6
15-06-01 06:00,1.1
15-06-01 05:00,0.5
15-06-01 04:00,0.4
15-06-01 03:00,0.4
15-06-01 02:00,0.4
15-06-01 01:00,0.4
15-06-01 00:00,0.4
14-06-01 23:00,0.4
14-06-01 22:00,0.4
14-06-01 21:00,0.4
14-06-01 20:00,0.4
14-06-01 19:00,0.4
14-06-01 18:00,0.5
14-06-01 17:00,0.4
14-06-01 16:00,0.5
14-06-01 15:00,0.4
14-06-01 14:00,0.4
14-06-01 13:00,0.3
14-06-01 12:00,0.3
14-06-01 11:00,0.3
14-06-01 10:00,
14-06-01 09:00,0.6
14-06-01 08:00,0.6
14-06-01 07:00,0.7
14-06-01 06:00,1.0
14-06-01 05:00,0.6
14-06-01 04:00,0.4
14-06-01 03:00,0.4
14-06-01 02:00,0.4
14-06-01 01:00,0.4
14-06-01 00:00,0.4
13-06-01 23:00,0.3
13-06-01 22:00,0.4
13-06-01 21:00,0.3
13-06-01 20:00,0.3
13-06-01 19:00,0.3
13-06-01 18:00,0.2
13-06-01 17:00,0.2
13-06-01 16:00,0.3
13-06-01 15:00,0.4
13-06-01 14:00,0.3
13-06-01 13:00,0.2
13-06-01 12:00,0.3
13-06-01 11:00,0.3
13-06-01 10:00,0.4
13-06-01 09:00,0.4
13-06-01 08:00,0.6
13-06-01 07:00,0.7
13-06-01 06:00,1.4
13-06-01 05:00,0.5
13-06-01 04:00,0.5
13-06-01 03:00,0.5
13-06-01 02:00,0.4
13-06-01 01:00,0.4
13-06-01 00:00,0.3
12-06-01 23:00,0.4
12-06-01 22:00,0.5
12-06-01 21:00,0.3
12-06-01 20:00,0.3
12-06-01 19:00,0.5
12-06-01 18:00,0.4
12-06-01 17:00,0.5
12-06-01 16:00,0.5
12-06-01 15:00,0.6
12-06-01 14:00,0.6
12-06-01 13:00,0.5
12-06-01 12:00,0.5
12-06-01 11:00,
12-06-01 10:00,0.4
12-06-01 09:00,0.4
12-06-01 08:00,0.5
12-06-01 07:00,0.5
12-06-01 06:00,0.6
12-06-01 05:00,0.4
12-06-01 04:00,0.2
12-06-01 03:00,0.2
12-06-01 02:00,0.2
12-06-01 01:00,0.2
12-06-01 00:00,0.2
11-06-01 23:00,0.2
11-06-01 22:00,0.3
11-06-01 21:00,0.3
11-06-01 20:00,0.3
11-06-01 19:00,0.3
11-06-01 18:00,0.4
11-06-01 17:00,0.4
11-06-01 16:00,0.7
11-06-01 15:00,1.1
11-06-01 14:00,0.8
11-06-01 13:00,0.6
11-06-01 12:00,0.5
11-06-01 11:00,0.4
11-06-01 10:00,0.5
11-06-01 09:00,0.5
11-06-01 08:00,0.5
11-06-01 07:00,0.7
11-06-01 06:00,0.7
11-06-01 05:00,0.5
11-06-01 04:00,0.3
11-06-01 03:00,0.2
11-06-01 02:00,0.2
11-06-01 01:00,0.2
11-06-01 00:00,0.2
10-06-01 23:00,0.2
10-06-01 22:00,0.3
10-06-01 21:00,0.4
10-06-01 20:00,0.4
10-06-01 19:00,0.4
10-06-01 18:00,0.5
10-06-01 17:00,0.5
10-06-01 16:00,0.4
10-06-01 15:00,0.4
10-06-01 14:00,0.5
10-06-01 13:00,0.5
10-06-01 12:00,0.4
10-06-01 11:00,
10-06-01 10:00,0.3
10-06-01 09:00,0.3
10-06-01 08:00,0.3
10-06-01 07:00,0.3
10-06-01 06:00,0.4
10-06-01 05:00,0.4
10-06-01 04:00,0.4
10-06-01 03:00,0.4
10-06-01 02:00,0.4
10-06-01 01:00,0.4
10-06-01 00:00,0.3
09-06-01 23:00,0.3
09-06-01 22:00,0.3
09-06-01 21:00,0.3
09-06-01 20:00,0.3
09-06-01 19:00,0.2
09-06-01 18:00,0.1
09-06-01 17:00,0.1
09-06-01 16:00,0.1
09-06-01 15:00,0.1
09-06-01 14:00,0.2
09-06-01 13:00,0.2
09-06-01 12:00,0.2
09-06-01 11:00,0.3
09-06-01 10:00,0.3
09-06-01 09:00,0.4
09-06-01 08:00,0.3
09-06-01 07:00,0.3
09-06-01 06:00,0.5
09-06-01 05:00,0.5
09-06-01 04:00,0.3
09-06-01 03:00,0.3
09-06-01 02:00,0.4
09-06-01 01:00,0.5
09-06-01 00:00,0.5
08-06-01 23:00,0.5
08-06-01 22:00,0.6
08-06-01 21:00,0.4
08-06-01 20:00,0.3
08-06-01 19:00,0.4
08-06-01 18:00,0.4
08-06-01 17:00,0.4
08-06-01 16:00,0.3
08-06-01 15:00,0.4
08-06-01 14:00,0.5
08-06-01 13:00,0.7
08-06-01 12:00,
08-06-01 11:00,0.3
08-06-01 10:00,0.4
08-06-01 09:00,0.4
08-06-01 08:00,0.5
08-06-01 07:00,0.7
08-06-01 06:00,0.9
08-06-01 05:00,0.5
08-06-01 04:00,0.3
08-06-01 03:00,0.3
08-06-01 02:00,0.3
08-06-01 01:00,0.4
08-06-01 00:00,0.4
07-06-01 23:00,0.4
07-06-01 22:00,0.4
07-06-01 21:00,0.4
07-06-01 20:00,0.4
07-06-01 19:00,0.4
07-06-01 18:00,0.5
07-06-01 17:00,0.5
07-06-01 16:00,0.5
07-06-01 15:00,0.7
07-06-01 14:00,0.4
07-06-01 13:00,0.3
07-06-01 12:00,0.3
07-06-01 11:00,0.4
07-06-01 10:00,0.4
07-06-01 09:00,0.4
07-06-01 08:00,0.5
07-06-01 07:00,0.4
07-06-01 06:00,0.5
07-06-01 05:00,0.5
07-06-01 04:00,0.3
07-06-01 03:00,0.3
07-06-01 02:00,0.2
07-06-01 01:00,0.3
07-06-01 00:00,0.3
06-06-01 23:00,0.4
06-06-01 22:00,0.5
06-06-01 21:00,0.6
06-06-01 20:00,0.6
06-06-01 19:00,0.4
06-06-01 18:00,0.5
06-06-01 17:00,0.5
06-06-01 16:00,0.4
06-06-01 15:00,0.6
06-06-01 14:00,0.5
06-06-01 13:00,0.5
06-06-01 12:00,
06-06-01 11:00,0.6
06-06-01 10:00,0.7
06-06-01 09:00,0.6
06-06-01 08:00,0.9
06-06-01 07:00,0.9
06-06-01 06:00,1.0
06-06-01 05:00,0.5
06-06-01 04:00,0.3
06-06-01 03:00,0.3
06-06-01 02:00,0.4
06-06-01 01:00,0.4
06-06-01 00:00,0.5
05-06-01 23:00,0.7
05-06-01 22:00,0.7
05-06-01 21:00,0.6
05-06-01 20:00,0.4
05-06-01 19:00,0.4
05-06-01 18:00,0.6
05-06-01 17:00,0.5
05-06-01 16:00,0.5
05-06-01 15:00,0.6
05-06-01 14:00,0.7
05-06-01 13:00,0.6
05-06-01 12:00,0.4
05-06-01 11:00,0.5
05-06-01 10:00,0.6
05-06-01 09:00,0.6
05-06-01 08:00,0.6
05-06-01 07:00,0.7
05-06-01 06:00,0.9
05-06-01 05:00,0.5
05-06-01 04:00,0.4
05-06-01 03:00,0.3
05-06-01 02:00,0.3
05-06-01 01:00,0.3
05-06-01 00:00,0.2
04-06-01 23:00,0.2
04-06-01 22:00,0.3
04-06-01 21:00,0.3
04-06-01 20:00,0.4
04-06-01 19:00,0.3
04-06-01 18:00,0.2
04-06-01 17:00,0.2
