Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-10-12 00:00,60
30-09-12 23:00,62
30-09-12 22:00,68
30-09-12 21:00,108
30-09-12 20:00,107
30-09-12 19:00,117
30-09-12 18:00,84
30-09-12 17:00,54
30-09-12 16:00,49
30-09-12 15:00,43
30-09-12 14:00,34
30-09-12 13:00,31
30-09-12 12:00,29
30-09-12 11:00,24
30-09-12 10:00,29
30-09-12 09:00,25
30-09-12 08:00,22
30-09-12 07:00,19
30-09-12 06:00,17
30-09-12 05:00,23
30-09-12 04:00,28
30-09-12 03:00,31
30-09-12 02:00,44
30-09-12 01:00,40
30-09-12 00:00,37
29-09-12 23:00,58
29-09-12 22:00,52
29-09-12 21:00,38
29-09-12 20:00,49
29-09-12 19:00,52
29-09-12 18:00,68
29-09-12 17:00,60
29-09-12 16:00,54
29-09-12 15:00,54
29-09-12 14:00,56
29-09-12 13:00,55
29-09-12 12:00,57
29-09-12 11:00,52
29-09-12 10:00,46
29-09-12 09:00,38
29-09-12 08:00,41
29-09-12 07:00,37
29-09-12 06:00,26
29-09-12 05:00,24
29-09-12 04:00,27
29-09-12 03:00,27
29-09-12 02:00,33
29-09-12 01:00,41
29-09-12 00:00,46
28-09-12 23:00,52
28-09-12 22:00,62
28-09-12 21:00,75
28-09-12 20:00,91
28-09-12 19:00,106
28-09-12 18:00,104
28-09-12 17:00,73
28-09-12 16:00,69
28-09-12 15:00,71
28-09-12 14:00,57
28-09-12 13:00,49
28-09-12 12:00,44
28-09-12 11:00,43
28-09-12 10:00,41
28-09-12 09:00,55
28-09-12 08:00,56
28-09-12 07:00,55
28-09-12 06:00,35
28-09-12 05:00,20
28-09-12 04:00,20
28-09-12 03:00,16
28-09-12 02:00,15
28-09-12 01:00,16
28-09-12 00:00,18
27-09-12 23:00,26
27-09-12 22:00,32
27-09-12 21:00,34
27-09-12 20:00,56
27-09-12 19:00,73
27-09-12 18:00,70
27-09-12 17:00,62
27-09-12 16:00,56
27-09-12 15:00,50
27-09-12 14:00,
27-09-12 13:00,
27-09-12 12:00,
27-09-12 11:00,
27-09-12 10:00,
27-09-12 09:00,81
27-09-12 08:00,81
27-09-12 07:00,56
27-09-12 06:00,32
27-09-12 05:00,23
27-09-12 04:00,29
27-09-12 03:00,22
27-09-12 02:00,21
27-09-12 01:00,31
27-09-12 00:00,31
26-09-12 23:00,44
26-09-12 22:00,61
26-09-12 21:00,74
26-09-12 20:00,96
26-09-12 19:00,121
26-09-12 18:00,132
26-09-12 17:00,100
26-09-12 16:00,99
26-09-12 15:00,88
26-09-12 14:00,60
26-09-12 13:00,59
26-09-12 12:00,
26-09-12 11:00,
26-09-12 10:00,58
26-09-12 09:00,71
26-09-12 08:00,85
26-09-12 07:00,79
26-09-12 06:00,51
26-09-12 05:00,47
26-09-12 04:00,30
26-09-12 03:00,22
26-09-12 02:00,13
26-09-12 01:00,21
26-09-12 00:00,27
25-09-12 23:00,40
25-09-12 22:00,47
25-09-12 21:00,61
25-09-12 20:00,59
25-09-12 19:00,67
25-09-12 18:00,69
25-09-12 17:00,64
25-09-12 16:00,79
25-09-12 15:00,61
25-09-12 14:00,59
25-09-12 13:00,39
25-09-12 12:00,43
25-09-12 11:00,59
25-09-12 10:00,48
25-09-12 09:00,71
25-09-12 08:00,66
