Datum Zeit,Plauen-Sued PM10
,µg/m³
30-09-12,13
29-09-12,14
28-09-12,12
27-09-12,7
26-09-12,16
25-09-12,10
24-09-12,12
23-09-12,9
22-09-12,12
21-09-12,12
20-09-12,14
19-09-12,9
18-09-12,15
17-09-12,18
16-09-12,10
15-09-12,10
14-09-12,13
13-09-12,18
12-09-12,9
11-09-12,20
10-09-12,18
09-09-12,12
08-09-12,16
07-09-12,21
06-09-12,13
05-09-12,27
04-09-12,26
03-09-12,19
02-09-12,15
01-09-12,22

