Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-09-12,16
29-09-12,18
28-09-12,18
27-09-12,13
26-09-12,42
25-09-12,22
24-09-12,23
23-09-12,10
22-09-12,16
21-09-12,36
20-09-12,19
19-09-12,15
18-09-12,27
17-09-12,31
16-09-12,15
15-09-12,16
14-09-12,25
13-09-12,28
12-09-12,18
11-09-12,36
10-09-12,32
09-09-12,22
08-09-12,24
07-09-12,23
06-09-12,25
05-09-12,36
04-09-12,33
03-09-12,27
02-09-12,18
01-09-12,20

