Datum Zeit,Bautzen PM10
,µg/m³
30-09-12,12
29-09-12,12
28-09-12,8
27-09-12,8
26-09-12,12
25-09-12,8
24-09-12,16
23-09-12,8
22-09-12,12
21-09-12,12
20-09-12,13
19-09-12,10
18-09-12,17
17-09-12,12
16-09-12,11
15-09-12,10
14-09-12,12
13-09-12,14
12-09-12,9
11-09-12,17
10-09-12,12
09-09-12,11
08-09-12,16
07-09-12,17
06-09-12,14
05-09-12,22
04-09-12,22
03-09-12,19
02-09-12,16
01-09-12,20

