Datum Zeit,Schwartenberg PM10
,µg/m³
30-09-12,11
29-09-12,8
28-09-12,5
27-09-12,4
26-09-12,14
25-09-12,9
24-09-12,11
23-09-12,8
22-09-12,9
21-09-12,13
20-09-12,6
19-09-12,5
18-09-12,14
17-09-12,15
16-09-12,10
15-09-12,8
14-09-12,8
13-09-12,12
12-09-12,5
11-09-12,18
10-09-12,21
09-09-12,19
08-09-12,15
07-09-12,11
06-09-12,13
05-09-12,21
04-09-12,17
03-09-12,16
02-09-12,11
01-09-12,8

