Datum Zeit,Leipzig-West PM10
,µg/m³
30-09-12,12
29-09-12,11
28-09-12,11
27-09-12,6
26-09-12,10
25-09-12,9
24-09-12,13
23-09-12,8
22-09-12,11
21-09-12,14
20-09-12,10
19-09-12,8
18-09-12,17
17-09-12,18
16-09-12,11
15-09-12,12
14-09-12,12
13-09-12,15
12-09-12,10
11-09-12,22
10-09-12,21
09-09-12,17
08-09-12,17
07-09-12,19
06-09-12,17
05-09-12,27
04-09-12,25
03-09-12,21
02-09-12,11
01-09-12,12

