Datum Zeit,Freiberg NO2
,µg/m³
01-10-12 00:00,21
30-09-12 23:00,22
30-09-12 22:00,29
30-09-12 21:00,38
30-09-12 20:00,58
30-09-12 19:00,50
30-09-12 18:00,29
30-09-12 17:00,12
30-09-12 16:00,10
30-09-12 15:00,11
30-09-12 14:00,8
30-09-12 13:00,9
30-09-12 12:00,8
30-09-12 11:00,9
30-09-12 10:00,10
30-09-12 09:00,12
30-09-12 08:00,16
30-09-12 07:00,17
30-09-12 06:00,17
30-09-12 05:00,18
30-09-12 04:00,11
30-09-12 03:00,12
30-09-12 02:00,15
30-09-12 01:00,18
30-09-12 00:00,22
29-09-12 23:00,15
29-09-12 22:00,12
29-09-12 21:00,9
29-09-12 20:00,13
29-09-12 19:00,56
29-09-12 18:00,30
29-09-12 17:00,20
29-09-12 16:00,19
29-09-12 15:00,18
29-09-12 14:00,10
29-09-12 13:00,19
29-09-12 12:00,21
29-09-12 11:00,28
29-09-12 10:00,33
29-09-12 09:00,40
29-09-12 08:00,46
29-09-12 07:00,40
29-09-12 06:00,40
29-09-12 05:00,25
29-09-12 04:00,22
29-09-12 03:00,19
29-09-12 02:00,20
29-09-12 01:00,21
29-09-12 00:00,23
28-09-12 23:00,28
28-09-12 22:00,44
28-09-12 21:00,46
28-09-12 20:00,60
28-09-12 19:00,72
28-09-12 18:00,58
28-09-12 17:00,35
28-09-12 16:00,37
28-09-12 15:00,25
28-09-12 14:00,26
28-09-12 13:00,19
28-09-12 12:00,20
28-09-12 11:00,33
28-09-12 10:00,35
28-09-12 09:00,34
28-09-12 08:00,28
28-09-12 07:00,38
28-09-12 06:00,29
28-09-12 05:00,18
28-09-12 04:00,7
28-09-12 03:00,5
28-09-12 02:00,4
28-09-12 01:00,5
28-09-12 00:00,5
27-09-12 23:00,5
27-09-12 22:00,11
27-09-12 21:00,14
27-09-12 20:00,20
27-09-12 19:00,26
27-09-12 18:00,35
27-09-12 17:00,41
27-09-12 16:00,33
27-09-12 15:00,29
27-09-12 14:00,28
27-09-12 13:00,28
27-09-12 12:00,25
27-09-12 11:00,27
27-09-12 10:00,32
27-09-12 09:00,42
27-09-12 08:00,21
27-09-12 07:00,13
27-09-12 06:00,11
27-09-12 05:00,13
27-09-12 04:00,14
27-09-12 03:00,15
27-09-12 02:00,15
27-09-12 01:00,11
27-09-12 00:00,18
26-09-12 23:00,42
26-09-12 22:00,55
26-09-12 21:00,64
26-09-12 20:00,57
26-09-12 19:00,67
26-09-12 18:00,62
26-09-12 17:00,41
26-09-12 16:00,36
26-09-12 15:00,31
26-09-12 14:00,34
26-09-12 13:00,30
26-09-12 12:00,26
26-09-12 11:00,29
26-09-12 10:00,38
26-09-12 09:00,40
26-09-12 08:00,46
26-09-12 07:00,60
26-09-12 06:00,49
26-09-12 05:00,39
26-09-12 04:00,24
26-09-12 03:00,18
26-09-12 02:00,19
26-09-12 01:00,16
26-09-12 00:00,25
25-09-12 23:00,24
25-09-12 22:00,38
25-09-12 21:00,46
25-09-12 20:00,22
25-09-12 19:00,37
25-09-12 18:00,37
25-09-12 17:00,34
25-09-12 16:00,29
25-09-12 15:00,27
25-09-12 14:00,28
25-09-12 13:00,23
25-09-12 12:00,23
25-09-12 11:00,23
25-09-12 10:00,29
25-09-12 09:00,28
25-09-12 08:00,30
25-09-12 07:00,47
25-09-12 06:00,36
25-09-12 05:00,27
25-09-12 04:00,11
25-09-12 03:00,5
25-09-12 02:00,6
25-09-12 01:00,6
25-09-12 00:00,6
24-09-12 23:00,8
24-09-12 22:00,8
24-09-12 21:00,18
24-09-12 20:00,21
24-09-12 19:00,28
24-09-12 18:00,33
24-09-12 17:00,32
24-09-12 16:00,34
24-09-12 15:00,35
24-09-12 14:00,34
24-09-12 13:00,30
24-09-12 12:00,27
24-09-12 11:00,21
24-09-12 10:00,23
24-09-12 09:00,39
24-09-12 08:00,58
24-09-12 07:00,60
24-09-12 06:00,47
24-09-12 05:00,27
24-09-12 04:00,17
24-09-12 03:00,18
24-09-12 02:00,13
24-09-12 01:00,14
24-09-12 00:00,13
23-09-12 23:00,16
23-09-12 22:00,18
23-09-12 21:00,18
23-09-12 20:00,25
23-09-12 19:00,29
23-09-12 18:00,24
23-09-12 17:00,16
23-09-12 16:00,15
23-09-12 15:00,9
23-09-12 14:00,10
23-09-12 13:00,10
23-09-12 12:00,10
23-09-12 11:00,11
23-09-12 10:00,7
23-09-12 09:00,11
23-09-12 08:00,21
23-09-12 07:00,17
23-09-12 06:00,19
23-09-12 05:00,17
23-09-12 04:00,12
23-09-12 03:00,12
23-09-12 02:00,14
23-09-12 01:00,16
23-09-12 00:00,22
22-09-12 23:00,23
22-09-12 22:00,30
22-09-12 21:00,28
22-09-12 20:00,37
22-09-12 19:00,34
22-09-12 18:00,14
22-09-12 17:00,7
22-09-12 16:00,9
22-09-12 15:00,10
22-09-12 14:00,10
22-09-12 13:00,10
22-09-12 12:00,12
22-09-12 11:00,20
22-09-12 10:00,23
22-09-12 09:00,24
22-09-12 08:00,21
22-09-12 07:00,24
22-09-12 06:00,24
22-09-12 05:00,13
22-09-12 04:00,13
22-09-12 03:00,11
22-09-12 02:00,9
22-09-12 01:00,8
22-09-12 00:00,13
21-09-12 23:00,10
21-09-12 22:00,15
21-09-12 21:00,29
21-09-12 20:00,33
21-09-12 19:00,38
21-09-12 18:00,44
21-09-12 17:00,36
21-09-12 16:00,27
21-09-12 15:00,27
21-09-12 14:00,27
21-09-12 13:00,23
21-09-12 12:00,26
21-09-12 11:00,29
21-09-12 10:00,34
21-09-12 09:00,37
21-09-12 08:00,50
21-09-12 07:00,56
21-09-12 06:00,51
21-09-12 05:00,43
21-09-12 04:00,26
21-09-12 03:00,19
21-09-12 02:00,19
21-09-12 01:00,17
21-09-12 00:00,20
20-09-12 23:00,21
20-09-12 22:00,26
20-09-12 21:00,34
20-09-12 20:00,49
20-09-12 19:00,48
20-09-12 18:00,20
20-09-12 17:00,16
20-09-12 16:00,21
20-09-12 15:00,11
20-09-12 14:00,13
20-09-12 13:00,
20-09-12 12:00,
20-09-12 11:00,
20-09-12 10:00,17
20-09-12 09:00,23
20-09-12 08:00,36
20-09-12 07:00,49
20-09-12 06:00,45
20-09-12 05:00,30
20-09-12 04:00,14
20-09-12 03:00,14
20-09-12 02:00,13
20-09-12 01:00,15
20-09-12 00:00,15
19-09-12 23:00,20
19-09-12 22:00,21
19-09-12 21:00,30
19-09-12 20:00,43
19-09-12 19:00,54
19-09-12 18:00,23
19-09-12 17:00,15
19-09-12 16:00,21
19-09-12 15:00,14
19-09-12 14:00,13
19-09-12 13:00,12
19-09-12 12:00,9
19-09-12 11:00,10
19-09-12 10:00,14
19-09-12 09:00,18
19-09-12 08:00,20
19-09-12 07:00,25
19-09-12 06:00,17
19-09-12 05:00,8
19-09-12 04:00,6
19-09-12 03:00,5
19-09-12 02:00,7
19-09-12 01:00,9
19-09-12 00:00,13
18-09-12 23:00,20
18-09-12 22:00,36
18-09-12 21:00,56
18-09-12 20:00,51
18-09-12 19:00,19
18-09-12 18:00,28
18-09-12 17:00,27
18-09-12 16:00,36
18-09-12 15:00,35
18-09-12 14:00,33
18-09-12 13:00,24
18-09-12 12:00,25
18-09-12 11:00,33
18-09-12 10:00,37
18-09-12 09:00,38
18-09-12 08:00,53
18-09-12 07:00,75
18-09-12 06:00,69
18-09-12 05:00,55
18-09-12 04:00,25
18-09-12 03:00,30
18-09-12 02:00,30
18-09-12 01:00,21
18-09-12 00:00,21
17-09-12 23:00,33
17-09-12 22:00,32
17-09-12 21:00,41
17-09-12 20:00,60
17-09-12 19:00,86
17-09-12 18:00,24
17-09-12 17:00,25
17-09-12 16:00,29
17-09-12 15:00,32
17-09-12 14:00,25
17-09-12 13:00,31
17-09-12 12:00,22
17-09-12 11:00,23
17-09-12 10:00,36
17-09-12 09:00,39
17-09-12 08:00,53
17-09-12 07:00,67
17-09-12 06:00,52
17-09-12 05:00,33
17-09-12 04:00,17
17-09-12 03:00,16
17-09-12 02:00,7
17-09-12 01:00,5
17-09-12 00:00,4
16-09-12 23:00,5
16-09-12 22:00,6
16-09-12 21:00,10
16-09-12 20:00,15
16-09-12 19:00,19
16-09-12 18:00,17
16-09-12 17:00,15
16-09-12 16:00,11
16-09-12 15:00,8
16-09-12 14:00,9
16-09-12 13:00,10
16-09-12 12:00,10
16-09-12 11:00,10
16-09-12 10:00,17
16-09-12 09:00,18
16-09-12 08:00,16
16-09-12 07:00,22
16-09-12 06:00,16
16-09-12 05:00,19
16-09-12 04:00,20
16-09-12 03:00,18
16-09-12 02:00,11
16-09-12 01:00,11
16-09-12 00:00,13
15-09-12 23:00,16
15-09-12 22:00,28
15-09-12 21:00,23
15-09-12 20:00,24
15-09-12 19:00,29
15-09-12 18:00,11
15-09-12 17:00,8
15-09-12 16:00,6
15-09-12 15:00,6
15-09-12 14:00,7
15-09-12 13:00,9
15-09-12 12:00,9
15-09-12 11:00,11
15-09-12 10:00,9
15-09-12 09:00,10
15-09-12 08:00,11
15-09-12 07:00,10
15-09-12 06:00,9
15-09-12 05:00,7
15-09-12 04:00,6
15-09-12 03:00,5
15-09-12 02:00,5
15-09-12 01:00,7
15-09-12 00:00,8
14-09-12 23:00,12
14-09-12 22:00,16
14-09-12 21:00,22
14-09-12 20:00,22
14-09-12 19:00,38
14-09-12 18:00,41
14-09-12 17:00,36
14-09-12 16:00,37
14-09-12 15:00,30
14-09-12 14:00,32
14-09-12 13:00,33
14-09-12 12:00,24
14-09-12 11:00,31
14-09-12 10:00,38
14-09-12 09:00,34
14-09-12 08:00,40
14-09-12 07:00,61
14-09-12 06:00,53
14-09-12 05:00,42
14-09-12 04:00,30
14-09-12 03:00,26
14-09-12 02:00,20
14-09-12 01:00,22
14-09-12 00:00,21
13-09-12 23:00,24
13-09-12 22:00,34
13-09-12 21:00,47
13-09-12 20:00,67
13-09-12 19:00,46
13-09-12 18:00,18
13-09-12 17:00,21
13-09-12 16:00,17
13-09-12 15:00,14
13-09-12 14:00,12
13-09-12 13:00,11
13-09-12 12:00,12
13-09-12 11:00,13
13-09-12 10:00,14
13-09-12 09:00,21
13-09-12 08:00,23
13-09-12 07:00,21
13-09-12 06:00,17
13-09-12 05:00,14
13-09-12 04:00,10
13-09-12 03:00,9
13-09-12 02:00,9
13-09-12 01:00,9
13-09-12 00:00,9
12-09-12 23:00,9
12-09-12 22:00,10
12-09-12 21:00,20
12-09-12 20:00,18
12-09-12 19:00,24
12-09-12 18:00,24
12-09-12 17:00,31
12-09-12 16:00,20
12-09-12 15:00,21
12-09-12 14:00,18
12-09-12 13:00,23
12-09-12 12:00,14
12-09-12 11:00,15
12-09-12 10:00,18
12-09-12 09:00,18
12-09-12 08:00,17
12-09-12 07:00,22
12-09-12 06:00,14
12-09-12 05:00,8
12-09-12 04:00,6
12-09-12 03:00,5
12-09-12 02:00,4
12-09-12 01:00,6
12-09-12 00:00,9
11-09-12 23:00,12
11-09-12 22:00,12
11-09-12 21:00,12
11-09-12 20:00,34
11-09-12 19:00,57
11-09-12 18:00,54
11-09-12 17:00,18
11-09-12 16:00,16
11-09-12 15:00,19
11-09-12 14:00,40
11-09-12 13:00,40
11-09-12 12:00,34
11-09-12 11:00,41
11-09-12 10:00,50
11-09-12 09:00,61
11-09-12 08:00,57
11-09-12 07:00,
11-09-12 06:00,66
