Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-09-12,13
29-09-12,11
28-09-12,10
27-09-12,6
26-09-12,17
25-09-12,11
24-09-12,14
23-09-12,8
22-09-12,11
21-09-12,15
20-09-12,10
19-09-12,9
18-09-12,19
17-09-12,18
16-09-12,10
15-09-12,11
14-09-12,12
13-09-12,19
12-09-12,9
11-09-12,24
10-09-12,20
09-09-12,18
08-09-12,17
07-09-12,16
06-09-12,17
05-09-12,28
04-09-12,24
03-09-12,19
02-09-12,14
01-09-12,17

