Datum Zeit,Goerlitz PM10
,µg/m³
30-09-12,16
29-09-12,17
28-09-12,16
27-09-12,13
26-09-12,21
25-09-12,15
24-09-12,22
23-09-12,12
22-09-12,15
21-09-12,25
20-09-12,17
19-09-12,14
18-09-12,24
17-09-12,21
16-09-12,16
15-09-12,15
14-09-12,16
13-09-12,18
12-09-12,14
11-09-12,28
10-09-12,23
09-09-12,15
08-09-12,22
07-09-12,23
06-09-12,19
05-09-12,26
04-09-12,25
03-09-12,24
02-09-12,16
01-09-12,17

