Datum Zeit,Plauen-DWD O3
,µg/m³
01-10-12 00:00,14
30-09-12 23:00,19
30-09-12 22:00,10
30-09-12 21:00,15
30-09-12 20:00,22
30-09-12 19:00,38
30-09-12 18:00,58
30-09-12 17:00,78
30-09-12 16:00,78
30-09-12 15:00,77
30-09-12 14:00,74
30-09-12 13:00,69
30-09-12 12:00,63
30-09-12 11:00,58
30-09-12 10:00,35
30-09-12 09:00,14
30-09-12 08:00,8
30-09-12 07:00,8
30-09-12 06:00,10
30-09-12 05:00,11
30-09-12 04:00,11
30-09-12 03:00,17
30-09-12 02:00,25
30-09-12 01:00,28
30-09-12 00:00,41
29-09-12 23:00,53
29-09-12 22:00,55
29-09-12 21:00,44
29-09-12 20:00,51
29-09-12 19:00,60
29-09-12 18:00,71
29-09-12 17:00,77
29-09-12 16:00,85
29-09-12 15:00,84
29-09-12 14:00,81
29-09-12 13:00,77
29-09-12 12:00,60
29-09-12 11:00,42
29-09-12 10:00,34
29-09-12 09:00,34
29-09-12 08:00,17
29-09-12 07:00,9
29-09-12 06:00,8
29-09-12 05:00,6
29-09-12 04:00,9
29-09-12 03:00,9
29-09-12 02:00,20
29-09-12 01:00,19
29-09-12 00:00,17
28-09-12 23:00,18
28-09-12 22:00,18
28-09-12 21:00,29
28-09-12 20:00,41
28-09-12 19:00,44
28-09-12 18:00,55
28-09-12 17:00,78
28-09-12 16:00,76
28-09-12 15:00,73
28-09-12 14:00,73
28-09-12 13:00,67
28-09-12 12:00,61
28-09-12 11:00,50
28-09-12 10:00,53
28-09-12 09:00,48
28-09-12 08:00,33
28-09-12 07:00,37
28-09-12 06:00,39
28-09-12 05:00,41
28-09-12 04:00,44
28-09-12 03:00,47
28-09-12 02:00,48
28-09-12 01:00,48
28-09-12 00:00,47
27-09-12 23:00,50
27-09-12 22:00,57
27-09-12 21:00,59
27-09-12 20:00,56
27-09-12 19:00,48
27-09-12 18:00,58
27-09-12 17:00,60
27-09-12 16:00,59
27-09-12 15:00,60
27-09-12 14:00,63
27-09-12 13:00,67
27-09-12 12:00,72
27-09-12 11:00,71
27-09-12 10:00,63
27-09-12 09:00,53
27-09-12 08:00,56
27-09-12 07:00,53
27-09-12 06:00,62
27-09-12 05:00,51
27-09-12 04:00,38
27-09-12 03:00,36
27-09-12 02:00,16
27-09-12 01:00,11
27-09-12 00:00,13
26-09-12 23:00,18
26-09-12 22:00,21
26-09-12 21:00,25
26-09-12 20:00,33
