Datum Zeit,Zittau-Ost O3
,µg/m³
01-10-12 00:00,3
30-09-12 23:00,4
30-09-12 22:00,3
30-09-12 21:00,9
30-09-12 20:00,12
30-09-12 19:00,22
30-09-12 18:00,48
30-09-12 17:00,73
30-09-12 16:00,78
30-09-12 15:00,77
30-09-12 14:00,76
30-09-12 13:00,77
30-09-12 12:00,72
30-09-12 11:00,65
30-09-12 10:00,56
30-09-12 09:00,26
30-09-12 08:00,16
30-09-12 07:00,8
30-09-12 06:00,11
30-09-12 05:00,12
30-09-12 04:00,22
30-09-12 03:00,34
30-09-12 02:00,47
30-09-12 01:00,53
30-09-12 00:00,63
29-09-12 23:00,54
29-09-12 22:00,44
29-09-12 21:00,44
29-09-12 20:00,44
29-09-12 19:00,49
29-09-12 18:00,56
29-09-12 17:00,64
29-09-12 16:00,73
29-09-12 15:00,79
29-09-12 14:00,76
29-09-12 13:00,60
29-09-12 12:00,62
29-09-12 11:00,55
29-09-12 10:00,50
29-09-12 09:00,20
29-09-12 08:00,2
29-09-12 07:00,1
29-09-12 06:00,1
29-09-12 05:00,3
29-09-12 04:00,3
29-09-12 03:00,2
29-09-12 02:00,2
29-09-12 01:00,7
29-09-12 00:00,3
28-09-12 23:00,11
28-09-12 22:00,16
28-09-12 21:00,25
28-09-12 20:00,21
28-09-12 19:00,18
28-09-12 18:00,43
28-09-12 17:00,60
28-09-12 16:00,58
28-09-12 15:00,58
28-09-12 14:00,50
28-09-12 13:00,47
28-09-12 12:00,47
28-09-12 11:00,47
28-09-12 10:00,33
28-09-12 09:00,29
28-09-12 08:00,29
28-09-12 07:00,29
28-09-12 06:00,35
28-09-12 05:00,41
28-09-12 04:00,49
28-09-12 03:00,56
28-09-12 02:00,61
28-09-12 01:00,62
28-09-12 00:00,55
27-09-12 23:00,50
27-09-12 22:00,54
27-09-12 21:00,50
27-09-12 20:00,50
27-09-12 19:00,48
27-09-12 18:00,58
27-09-12 17:00,67
27-09-12 16:00,70
27-09-12 15:00,72
27-09-12 14:00,72
27-09-12 13:00,76
27-09-12 12:00,77
27-09-12 11:00,70
27-09-12 10:00,66
27-09-12 09:00,60
27-09-12 08:00,36
27-09-12 07:00,26
27-09-12 06:00,22
27-09-12 05:00,16
27-09-12 04:00,25
27-09-12 03:00,26
27-09-12 02:00,22
27-09-12 01:00,32
27-09-12 00:00,29
26-09-12 23:00,40
26-09-12 22:00,70
26-09-12 21:00,71
26-09-12 20:00,76
26-09-12 19:00,69
26-09-12 18:00,66
26-09-12 17:00,70
26-09-12 16:00,77
26-09-12 15:00,82
26-09-12 14:00,79
26-09-12 13:00,78
26-09-12 12:00,77
26-09-12 11:00,73
26-09-12 10:00,65
26-09-12 09:00,39
26-09-12 08:00,8
26-09-12 07:00,2
26-09-12 06:00,2
26-09-12 05:00,16
26-09-12 04:00,30
26-09-12 03:00,44
26-09-12 02:00,48
26-09-12 01:00,37
26-09-12 00:00,56
25-09-12 23:00,70
25-09-12 22:00,77
25-09-12 21:00,69
25-09-12 20:00,47
25-09-12 19:00,65
25-09-12 18:00,70
25-09-12 17:00,78
25-09-12 16:00,80
25-09-12 15:00,85
25-09-12 14:00,80
25-09-12 13:00,70
25-09-12 12:00,64
25-09-12 11:00,64
25-09-12 10:00,58
25-09-12 09:00,49
25-09-12 08:00,36
25-09-12 07:00,14
25-09-12 06:00,23
25-09-12 05:00,29
25-09-12 04:00,30
25-09-12 03:00,36
25-09-12 02:00,25
25-09-12 01:00,18
25-09-12 00:00,27
24-09-12 23:00,36
24-09-12 22:00,47
24-09-12 21:00,57
24-09-12 20:00,69
24-09-12 19:00,73
24-09-12 18:00,73
24-09-12 17:00,79
24-09-12 16:00,82
24-09-12 15:00,83
24-09-12 14:00,78
24-09-12 13:00,76
24-09-12 12:00,75
24-09-12 11:00,71
24-09-12 10:00,64
24-09-12 09:00,57
24-09-12 08:00,14
24-09-12 07:00,1
24-09-12 06:00,1
24-09-12 05:00,1
24-09-12 04:00,1
24-09-12 03:00,2
24-09-12 02:00,11
24-09-12 01:00,11
24-09-12 00:00,12
23-09-12 23:00,13
23-09-12 22:00,17
23-09-12 21:00,24
23-09-12 20:00,24
23-09-12 19:00,39
23-09-12 18:00,54
23-09-12 17:00,66
23-09-12 16:00,73
23-09-12 15:00,70
23-09-12 14:00,68
23-09-12 13:00,73
23-09-12 12:00,70
23-09-12 11:00,69
23-09-12 10:00,60
23-09-12 09:00,28
23-09-12 08:00,16
23-09-12 07:00,9
23-09-12 06:00,10
23-09-12 05:00,10
23-09-12 04:00,4
23-09-12 03:00,10
23-09-12 02:00,16
23-09-12 01:00,21
23-09-12 00:00,27
22-09-12 23:00,35
22-09-12 22:00,46
22-09-12 21:00,45
