Datum Zeit,Glauchau PM10
,µg/m³
30-09-12,14
29-09-12,14
28-09-12,13
27-09-12,8
26-09-12,19
25-09-12,13
24-09-12,18
23-09-12,11
22-09-12,13
21-09-12,16
20-09-12,14
19-09-12,12
18-09-12,20
17-09-12,19
16-09-12,14
15-09-12,14
14-09-12,16
13-09-12,21
12-09-12,11
11-09-12,24
10-09-12,21
09-09-12,16
08-09-12,19
07-09-12,18
06-09-12,20
05-09-12,26
04-09-12,25
03-09-12,20
02-09-12,17
01-09-12,20

