Datum Zeit,Dresden-Nord PM10
,µg/m³
30-09-12,17
29-09-12,18
28-09-12,18
27-09-12,13
26-09-12,26
25-09-12,17
24-09-12,17
23-09-12,13
22-09-12,14
21-09-12,18
20-09-12,17
19-09-12,16
18-09-12,25
17-09-12,23
16-09-12,15
15-09-12,16
14-09-12,17
13-09-12,21
12-09-12,14
11-09-12,28
10-09-12,24
09-09-12,19
08-09-12,23
07-09-12,24
06-09-12,22
05-09-12,28
04-09-12,27
03-09-12,25
02-09-12,22
01-09-12,22

