Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-09-12,12
29-09-12,11
28-09-12,8
27-09-12,7
26-09-12,16
25-09-12,10
24-09-12,13
23-09-12,9
22-09-12,11
21-09-12,15
20-09-12,10
19-09-12,9
18-09-12,15
17-09-12,17
16-09-12,11
15-09-12,11
14-09-12,10
13-09-12,17
12-09-12,10
11-09-12,20
10-09-12,18
09-09-12,15
08-09-12,21
07-09-12,15
06-09-12,
05-09-12,24
04-09-12,21
03-09-12,17
02-09-12,15
01-09-12,17

