Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-09-07,24
29-09-07,12
28-09-07,23
27-09-07,44
26-09-07,35
25-09-07,31
24-09-07,33
23-09-07,28
22-09-07,29
21-09-07,35
20-09-07,27
19-09-07,22
18-09-07,28
17-09-07,33
16-09-07,23
15-09-07,26
14-09-07,30
13-09-07,31
12-09-07,26
11-09-07,15
10-09-07,19
09-09-07,14
08-09-07,12
07-09-07,22
06-09-07,19
05-09-07,14
04-09-07,16
03-09-07,20
02-09-07,19
01-09-07,18

