Datum Zeit,Dresden-Nord PM2.5
,µg/m³
30-09-07,13.68
29-09-07,
28-09-07,10.54
27-09-07,
26-09-07,13.81
25-09-07,
24-09-07,19.17
23-09-07,
22-09-07,20.21
21-09-07,
20-09-07,13.18
19-09-07,
18-09-07,11.16
17-09-07,
16-09-07,12.40
15-09-07,
14-09-07,14.36
13-09-07,
12-09-07,9.94
11-09-07,
10-09-07,9.92
09-09-07,
08-09-07,6.02
07-09-07,
06-09-07,7.13
05-09-07,
04-09-07,6.00
03-09-07,
02-09-07,11.87
01-09-07,

