Datum Zeit,Chemnitz-Leipziger Str. NO
,µg/m³
01-10-07 00:00,84
30-09-07 23:00,72
30-09-07 22:00,122
30-09-07 21:00,68
30-09-07 20:00,100
30-09-07 19:00,93
30-09-07 18:00,52
30-09-07 17:00,56
30-09-07 16:00,44
30-09-07 15:00,33
30-09-07 14:00,31
30-09-07 13:00,24
30-09-07 12:00,15
30-09-07 11:00,22
30-09-07 10:00,37
30-09-07 09:00,37
30-09-07 08:00,22
30-09-07 07:00,17
30-09-07 06:00,16
30-09-07 05:00,12
30-09-07 04:00,11
30-09-07 03:00,14
30-09-07 02:00,16
30-09-07 01:00,24
30-09-07 00:00,27
29-09-07 23:00,35
29-09-07 22:00,36
29-09-07 21:00,42
29-09-07 20:00,46
29-09-07 19:00,64
29-09-07 18:00,68
29-09-07 17:00,68
29-09-07 16:00,51
29-09-07 15:00,58
29-09-07 14:00,54
29-09-07 13:00,63
29-09-07 12:00,59
29-09-07 11:00,55
29-09-07 10:00,51
29-09-07 09:00,48
29-09-07 08:00,45
29-09-07 07:00,37
29-09-07 06:00,22
29-09-07 05:00,11
29-09-07 04:00,7
29-09-07 03:00,6
29-09-07 02:00,7
29-09-07 01:00,10
29-09-07 00:00,7
28-09-07 23:00,21
28-09-07 22:00,35
28-09-07 21:00,41
28-09-07 20:00,61
28-09-07 19:00,86
28-09-07 18:00,146
28-09-07 17:00,124
28-09-07 16:00,13
28-09-07 15:00,42
28-09-07 14:00,21
28-09-07 13:00,45
28-09-07 12:00,37
28-09-07 11:00,38
28-09-07 10:00,39
28-09-07 09:00,118
28-09-07 08:00,94
28-09-07 07:00,132
28-09-07 06:00,74
28-09-07 05:00,33
28-09-07 04:00,53
28-09-07 03:00,20
28-09-07 02:00,20
28-09-07 01:00,11
28-09-07 00:00,19
27-09-07 23:00,15
27-09-07 22:00,11
27-09-07 21:00,3
27-09-07 20:00,6
27-09-07 19:00,5
27-09-07 18:00,5
27-09-07 17:00,3
27-09-07 16:00,4
27-09-07 15:00,4
27-09-07 14:00,5
27-09-07 13:00,5
27-09-07 12:00,8
27-09-07 11:00,6
27-09-07 10:00,6
27-09-07 09:00,7
27-09-07 08:00,12
27-09-07 07:00,15
27-09-07 06:00,10
27-09-07 05:00,4
27-09-07 04:00,2
27-09-07 03:00,1
27-09-07 02:00,1
27-09-07 01:00,1
27-09-07 00:00,3
26-09-07 23:00,10
26-09-07 22:00,12
26-09-07 21:00,28
26-09-07 20:00,46
26-09-07 19:00,74
26-09-07 18:00,117
26-09-07 17:00,42
26-09-07 16:00,54
26-09-07 15:00,117
26-09-07 14:00,95
26-09-07 13:00,62
26-09-07 12:00,95
26-09-07 11:00,118
26-09-07 10:00,182
26-09-07 09:00,229
26-09-07 08:00,268
26-09-07 07:00,280
26-09-07 06:00,196
26-09-07 05:00,120
26-09-07 04:00,49
26-09-07 03:00,20
26-09-07 02:00,11
26-09-07 01:00,14
26-09-07 00:00,15
25-09-07 23:00,24
25-09-07 22:00,51
25-09-07 21:00,52
25-09-07 20:00,80
25-09-07 19:00,85
25-09-07 18:00,140
25-09-07 17:00,146
25-09-07 16:00,158
25-09-07 15:00,187
25-09-07 14:00,172
25-09-07 13:00,150
25-09-07 12:00,100
25-09-07 11:00,92
25-09-07 10:00,98
25-09-07 09:00,65
25-09-07 08:00,128
25-09-07 07:00,224
25-09-07 06:00,256
25-09-07 05:00,126
25-09-07 04:00,36
25-09-07 03:00,17
25-09-07 02:00,5
25-09-07 01:00,10
25-09-07 00:00,33
24-09-07 23:00,31
24-09-07 22:00,42
24-09-07 21:00,101
24-09-07 20:00,90
24-09-07 19:00,55
24-09-07 18:00,69
24-09-07 17:00,62
24-09-07 16:00,76
24-09-07 15:00,113
24-09-07 14:00,103
24-09-07 13:00,97
24-09-07 12:00,97
24-09-07 11:00,99
24-09-07 10:00,130
24-09-07 09:00,96
24-09-07 08:00,144
24-09-07 07:00,241
24-09-07 06:00,223
24-09-07 05:00,151
24-09-07 04:00,87
24-09-07 03:00,70
24-09-07 02:00,11
24-09-07 01:00,18
24-09-07 00:00,17
23-09-07 23:00,41
23-09-07 22:00,153
23-09-07 21:00,51
23-09-07 20:00,99
23-09-07 19:00,92
23-09-07 18:00,53
23-09-07 17:00,32
23-09-07 16:00,31
23-09-07 15:00,26
23-09-07 14:00,28
23-09-07 13:00,22
23-09-07 12:00,20
23-09-07 11:00,31
23-09-07 10:00,45
23-09-07 09:00,68
23-09-07 08:00,66
23-09-07 07:00,52
23-09-07 06:00,60
23-09-07 05:00,49
23-09-07 04:00,27
23-09-07 03:00,21
23-09-07 02:00,35
23-09-07 01:00,52
23-09-07 00:00,52
22-09-07 23:00,52
22-09-07 22:00,70
22-09-07 21:00,90
22-09-07 20:00,126
22-09-07 19:00,107
22-09-07 18:00,96
22-09-07 17:00,84
22-09-07 16:00,41
22-09-07 15:00,52
22-09-07 14:00,47
22-09-07 13:00,54
22-09-07 12:00,51
22-09-07 11:00,67
22-09-07 10:00,76
22-09-07 09:00,115
22-09-07 08:00,164
22-09-07 07:00,150
22-09-07 06:00,79
22-09-07 05:00,88
22-09-07 04:00,42
22-09-07 03:00,14
22-09-07 02:00,18
22-09-07 01:00,22
22-09-07 00:00,33
21-09-07 23:00,66
21-09-07 22:00,71
21-09-07 21:00,87
21-09-07 20:00,106
21-09-07 19:00,147
21-09-07 18:00,126
21-09-07 17:00,140
21-09-07 16:00,99
21-09-07 15:00,87
21-09-07 14:00,104
21-09-07 13:00,93
21-09-07 12:00,82
21-09-07 11:00,115
21-09-07 10:00,98
21-09-07 09:00,198
21-09-07 08:00,245
21-09-07 07:00,226
21-09-07 06:00,227
21-09-07 05:00,157
21-09-07 04:00,99
21-09-07 03:00,20
21-09-07 02:00,15
21-09-07 01:00,21
21-09-07 00:00,28
20-09-07 23:00,44
20-09-07 22:00,40
20-09-07 21:00,53
20-09-07 20:00,81
20-09-07 19:00,96
20-09-07 18:00,116
20-09-07 17:00,107
20-09-07 16:00,118
20-09-07 15:00,109
20-09-07 14:00,97
20-09-07 13:00,104
20-09-07 12:00,71
20-09-07 11:00,80
20-09-07 10:00,92
20-09-07 09:00,135
20-09-07 08:00,199
20-09-07 07:00,279
20-09-07 06:00,145
20-09-07 05:00,92
20-09-07 04:00,37
20-09-07 03:00,23
20-09-07 02:00,16
20-09-07 01:00,10
20-09-07 00:00,17
19-09-07 23:00,22
19-09-07 22:00,45
19-09-07 21:00,63
19-09-07 20:00,94
19-09-07 19:00,111
19-09-07 18:00,139
19-09-07 17:00,170
19-09-07 16:00,134
19-09-07 15:00,134
19-09-07 14:00,124
19-09-07 13:00,107
19-09-07 12:00,105
19-09-07 11:00,94
19-09-07 10:00,104
19-09-07 09:00,95
19-09-07 08:00,134
19-09-07 07:00,157
19-09-07 06:00,152
19-09-07 05:00,89
19-09-07 04:00,31
19-09-07 03:00,8
19-09-07 02:00,13
19-09-07 01:00,4
19-09-07 00:00,6
18-09-07 23:00,12
18-09-07 22:00,8
18-09-07 21:00,24
18-09-07 20:00,35
18-09-07 19:00,47
18-09-07 18:00,74
18-09-07 17:00,82
18-09-07 16:00,81
18-09-07 15:00,82
18-09-07 14:00,88
18-09-07 13:00,76
18-09-07 12:00,65
18-09-07 11:00,47
18-09-07 10:00,100
18-09-07 09:00,151
18-09-07 08:00,167
18-09-07 07:00,135
18-09-07 06:00,90
18-09-07 05:00,63
18-09-07 04:00,18
18-09-07 03:00,15
18-09-07 02:00,9
18-09-07 01:00,3
18-09-07 00:00,11
17-09-07 23:00,8
17-09-07 22:00,25
17-09-07 21:00,29
17-09-07 20:00,48
17-09-07 19:00,76
17-09-07 18:00,74
17-09-07 17:00,83
17-09-07 16:00,91
17-09-07 15:00,86
17-09-07 14:00,70
17-09-07 13:00,64
17-09-07 12:00,43
17-09-07 11:00,65
17-09-07 10:00,93
17-09-07 09:00,119
17-09-07 08:00,184
17-09-07 07:00,205
17-09-07 06:00,187
17-09-07 05:00,166
17-09-07 04:00,46
17-09-07 03:00,38
17-09-07 02:00,27
17-09-07 01:00,37
17-09-07 00:00,89
16-09-07 23:00,133
16-09-07 22:00,138
16-09-07 21:00,95
16-09-07 20:00,84
16-09-07 19:00,94
16-09-07 18:00,59
16-09-07 17:00,38
16-09-07 16:00,32
16-09-07 15:00,31
16-09-07 14:00,30
16-09-07 13:00,28
16-09-07 12:00,28
16-09-07 11:00,26
16-09-07 10:00,42
16-09-07 09:00,48
16-09-07 08:00,54
16-09-07 07:00,45
16-09-07 06:00,22
16-09-07 05:00,29
16-09-07 04:00,18
16-09-07 03:00,35
16-09-07 02:00,30
16-09-07 01:00,33
16-09-07 00:00,54
15-09-07 23:00,59
15-09-07 22:00,65
15-09-07 21:00,51
15-09-07 20:00,38
15-09-07 19:00,59
15-09-07 18:00,47
15-09-07 17:00,43
15-09-07 16:00,34
15-09-07 15:00,28
15-09-07 14:00,38
15-09-07 13:00,27
15-09-07 12:00,27
15-09-07 11:00,35
15-09-07 10:00,38
15-09-07 09:00,22
15-09-07 08:00,40
15-09-07 07:00,47
15-09-07 06:00,19
15-09-07 05:00,6
15-09-07 04:00,7
15-09-07 03:00,2
15-09-07 02:00,6
15-09-07 01:00,7
15-09-07 00:00,14
14-09-07 23:00,17
14-09-07 22:00,16
14-09-07 21:00,24
14-09-07 20:00,31
14-09-07 19:00,64
14-09-07 18:00,69
14-09-07 17:00,70
14-09-07 16:00,72
14-09-07 15:00,96
14-09-07 14:00,88
14-09-07 13:00,73
14-09-07 12:00,84
14-09-07 11:00,119
14-09-07 10:00,171
14-09-07 09:00,229
14-09-07 08:00,207
14-09-07 07:00,209
14-09-07 06:00,130
14-09-07 05:00,89
14-09-07 04:00,31
14-09-07 03:00,29
14-09-07 02:00,21
14-09-07 01:00,18
14-09-07 00:00,44
13-09-07 23:00,56
13-09-07 22:00,79
13-09-07 21:00,53
13-09-07 20:00,59
13-09-07 19:00,36
13-09-07 18:00,67
13-09-07 17:00,72
13-09-07 16:00,71
13-09-07 15:00,89
13-09-07 14:00,66
13-09-07 13:00,62
13-09-07 12:00,61
13-09-07 11:00,51
13-09-07 10:00,53
13-09-07 09:00,81
13-09-07 08:00,100
13-09-07 07:00,126
13-09-07 06:00,84
13-09-07 05:00,58
13-09-07 04:00,26
13-09-07 03:00,10
13-09-07 02:00,13
13-09-07 01:00,12
13-09-07 00:00,21
12-09-07 23:00,16
12-09-07 22:00,43
12-09-07 21:00,46
12-09-07 20:00,75
12-09-07 19:00,89
12-09-07 18:00,76
12-09-07 17:00,86
12-09-07 16:00,97
12-09-07 15:00,96
12-09-07 14:00,87
12-09-07 13:00,83
12-09-07 12:00,82
12-09-07 11:00,71
12-09-07 10:00,75
12-09-07 09:00,63
12-09-07 08:00,65
12-09-07 07:00,80
12-09-07 06:00,73
12-09-07 05:00,43
12-09-07 04:00,23
12-09-07 03:00,11
12-09-07 02:00,10
12-09-07 01:00,11
12-09-07 00:00,12
11-09-07 23:00,12
11-09-07 22:00,17
11-09-07 21:00,23
11-09-07 20:00,38
11-09-07 19:00,59
11-09-07 18:00,67
11-09-07 17:00,85
11-09-07 16:00,73
11-09-07 15:00,83
11-09-07 14:00,60
11-09-07 13:00,79
11-09-07 12:00,63
11-09-07 11:00,72
11-09-07 10:00,89
11-09-07 09:00,93
11-09-07 08:00,78
11-09-07 07:00,97
11-09-07 06:00,64
11-09-07 05:00,31
11-09-07 04:00,17
11-09-07 03:00,7
11-09-07 02:00,6
11-09-07 01:00,5
11-09-07 00:00,6
10-09-07 23:00,8
10-09-07 22:00,18
10-09-07 21:00,17
10-09-07 20:00,31
10-09-07 19:00,43
10-09-07 18:00,54
10-09-07 17:00,59
10-09-07 16:00,74
10-09-07 15:00,86
10-09-07 14:00,115
10-09-07 13:00,111
10-09-07 12:00,115
10-09-07 11:00,102
10-09-07 10:00,92
10-09-07 09:00,145
10-09-07 08:00,135
10-09-07 07:00,168
10-09-07 06:00,95
10-09-07 05:00,61
10-09-07 04:00,31
10-09-07 03:00,18
10-09-07 02:00,9
10-09-07 01:00,6
10-09-07 00:00,6
09-09-07 23:00,10
09-09-07 22:00,28
09-09-07 21:00,19
09-09-07 20:00,25
09-09-07 19:00,40
09-09-07 18:00,42
09-09-07 17:00,30
09-09-07 16:00,27
09-09-07 15:00,27
09-09-07 14:00,21
09-09-07 13:00,23
09-09-07 12:00,22
09-09-07 11:00,22
09-09-07 10:00,22
09-09-07 09:00,12
09-09-07 08:00,12
09-09-07 07:00,7
09-09-07 06:00,6
09-09-07 05:00,8
09-09-07 04:00,4
09-09-07 03:00,2
09-09-07 02:00,1
09-09-07 01:00,7
