Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-09-07,13.61
29-09-07,
28-09-07,33.24
27-09-07,
26-09-07,12.99
25-09-07,
24-09-07,21.15
23-09-07,
22-09-07,22.16
21-09-07,
20-09-07,9.05
19-09-07,
18-09-07,11.30
17-09-07,
16-09-07,10.65
15-09-07,
14-09-07,17.73
13-09-07,
12-09-07,12.53
11-09-07,
10-09-07,
09-09-07,
08-09-07,11.32
07-09-07,
06-09-07,16.05
05-09-07,
04-09-07,8.90
03-09-07,
02-09-07,12.08
01-09-07,

