Datum Zeit,Collmberg PM10
,µg/m³
30-09-07,11
29-09-07,7
28-09-07,16
27-09-07,29
26-09-07,14
25-09-07,16
24-09-07,22
23-09-07,19
22-09-07,12
21-09-07,14
20-09-07,11
19-09-07,11
18-09-07,9
17-09-07,22
16-09-07,14
15-09-07,15
14-09-07,16
13-09-07,13
12-09-07,10
11-09-07,5
10-09-07,8
09-09-07,7
08-09-07,4
07-09-07,8
06-09-07,8
05-09-07,3
04-09-07,6
03-09-07,7
02-09-07,14
01-09-07,6

