Datum Zeit,Schwartenberg PM10
,µg/m³
30-09-07,12
29-09-07,6
28-09-07,5
27-09-07,19
26-09-07,13
25-09-07,17
24-09-07,29
23-09-07,24
22-09-07,21
21-09-07,16
20-09-07,10
19-09-07,6
18-09-07,10
17-09-07,19
16-09-07,15
15-09-07,14
14-09-07,17
13-09-07,13
12-09-07,9
11-09-07,4
10-09-07,7
09-09-07,7
08-09-07,2
07-09-07,7
06-09-07,10
05-09-07,4
04-09-07,5
03-09-07,8
02-09-07,12
01-09-07,6

