Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-09-07,12.39
29-09-07,
28-09-07,14.65
27-09-07,
26-09-07,16.37
25-09-07,
24-09-07,19.70
23-09-07,
22-09-07,18.13
21-09-07,
20-09-07,13.87
19-09-07,
18-09-07,12.89
17-09-07,
16-09-07,11.59
15-09-07,
14-09-07,16.12
13-09-07,
12-09-07,10.02
11-09-07,
10-09-07,11.00
09-09-07,
08-09-07,6.28
07-09-07,
06-09-07,8.06
05-09-07,
04-09-07,7.17
03-09-07,
02-09-07,12.06
01-09-07,

