Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-04-01,,,,,,14.44,,,
2018-04-01,01:00,,1,8,64,,18,,1.1
2018-04-01,02:00,,1,8,57,,19,,1.1
2018-04-01,03:00,,1,8,56,,18,,1.0
2018-04-01,04:00,,1,7,61,,14,,1.0
2018-04-01,05:00,,1,7,62,,15,,1.0
2018-04-01,06:00,,1,8,71,,20,,1.1
2018-04-01,07:00,,1,7,71,,24,,1.1
2018-04-01,08:00,,1,7,73,,24,,1.2
2018-04-01,09:00,,1,7,82,,23,,1.2
2018-04-01,10:00,,1,7,84,,20,,1.2
2018-04-01,11:00,,1,8,82,,18,,1.4
2018-04-01,12:00,,1,8,80,,18,,1.1
2018-04-01,13:00,,1,8,79,,17,,1.2
2018-04-01,14:00,,1,8,77,,15,,1.2
2018-04-01,15:00,,1,8,76,,12,,1.3
2018-04-01,16:00,,1,8,78,,11,,1.2
2018-04-01,17:00,,1,8,80,,9,,1.2
2018-04-01,18:00,,1,8,81,,9,,1.3
2018-04-01,19:00,,1,8,83,,9,,1.2
2018-04-01,20:00,,1,8,75,,10,,1.2
2018-04-01,21:00,,1,8,75,,12,,1.1
2018-04-01,22:00,,1,8,72,,9,,1.0
2018-04-01,23:00,,1,7,76,,10,,1.1
2018-04-02,,,,,,20.66,,,
2018-04-02,00:00,,1,6,80,,11,,1.1
2018-04-02,01:00,,1,6,81,,15,,1.2
2018-04-02,02:00,,1,6,86,,15,,1.2
2018-04-02,03:00,,1,6,85,,17,,1.1
2018-04-02,04:00,,1,7,83,,22,,1.2
2018-04-02,05:00,,1,8,81,,22,,1.4
2018-04-02,06:00,,1,8,78,,24,,1.4
2018-04-02,07:00,,1,9,75,,24,,1.5
2018-04-02,08:00,,1,9,75,,27,,2.0
2018-04-02,09:00,,1,7,82,,29,,2.5
2018-04-02,10:00,,1,6,89,,23,,2.2
2018-04-02,11:00,,1,6,91,,21,,1.9
2018-04-02,12:00,,1,6,93,,17,,1.5
2018-04-02,13:00,,1,6,95,,15,,1.5
2018-04-02,14:00,,1,7,96,,18,,1.8
2018-04-02,15:00,,1,8,99,,14,,3.2
2018-04-02,16:00,,1,8,98,,16,,3.6
2018-04-02,17:00,,1,8,92,,18,,3.3
2018-04-02,18:00,,1,8,91,,17,,3.2
2018-04-02,19:00,,1,9,84,,12,,2.4
2018-04-02,20:00,,1,18,63,,12,,3.7
2018-04-02,21:00,,1,22,43,,24,,3.1
2018-04-02,22:00,,1,32,27,,35,,2.5
2018-04-02,23:00,,1,24,36,,41,,2.8
2018-04-03,,,,,,12.83,,,
2018-04-03,00:00,,1,11,60,,24,,2.5
2018-04-03,01:00,,1,15,58,,18,,3.7
2018-04-03,02:00,,1,12,69,,17,,4.0
2018-04-03,03:00,,1,5,83,,14,,3.7
2018-04-03,04:00,,1,6,80,,10,,2.7
2018-04-03,05:00,,1,7,75,,10,,3.6
2018-04-03,06:00,,1,11,71,,11,,3.6
2018-04-03,07:00,,1,10,74,,9,,3.3
2018-04-03,08:00,,2,11,71,,8,,3.6
2018-04-03,09:00,,1,11,72,,10,,4.8
2018-04-03,10:00,,3,12,69,,9,,3.1
2018-04-03,11:00,,3,9,76,,6,,3.6
2018-04-03,12:00,,2,9,79,,11,,4.0
2018-04-03,13:00,,3,10,83,,11,,4.5
2018-04-03,14:00,,2,9,90,,8,,4.7
2018-04-03,15:00,,2,10,94,,10,,4.2
2018-04-03,16:00,,1,9,95,,9,,4.2
2018-04-03,17:00,,1,10,95,,10,,4.3
2018-04-03,18:00,,1,14,87,,10,,4.9
2018-04-03,19:00,,1,18,72,,15,,6.3
2018-04-03,20:00,,1,33,44,,24,,4.5
