Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-07-17,
30-07-17,
29-07-17,
28-07-17,
27-07-17,
26-07-17,
25-07-17,
24-07-17,
23-07-17,
22-07-17,
21-07-17,
20-07-17,
19-07-17,
18-07-17,20
17-07-17,16
16-07-17,13
15-07-17,13
14-07-17,20
13-07-17,20
12-07-17,13
11-07-17,19
10-07-17,17
09-07-17,15
08-07-17,19
07-07-17,20
06-07-17,27
05-07-17,23
04-07-17,17
03-07-17,17
02-07-17,13
01-07-17,9

